,media_1,media_2,media_3,Cpmedia_1,Cpmedia_2,Cpmedia_3
CDR20291_2256,9322.233926,9112.814595,7965.979215,10353.51484,8056.888083,9997.239025
CDR20291_2257,383.8867618,287.7765049,299.5452197,215.8345478,177.330883,169.8154603
CDR20291_2258,662.4142966,396.7435614,393.8708942,252.994989,200.0461981,235.2988893
CDR20291_2259,462.339239,310.4770887,313.6098364,204.7977422,154.2629719,183.3333324
CDR20291_2260,717.8288018,647.2498879,694.8371111,507.6970264,495.3584321,580.9068372
CDR20291_2261,132.4482893,101.301449,98.68550561,78.64106748,71.57386587,70.57791961
CDR20291_2262,153.561463,126.894084,124.8850178,101.5363152,74.47878331,72.77398966
CDR20291_2263,1910.793289,1752.18574,1725.423745,1841.491471,2138.192458,1783.34486
CDR20291_2264,1003.746332,1042.628149,982.5493088,1043.808254,940.3610675,846.4845933
CDR20291_2265,773.6187761,806.2268387,751.0978197,767.585687,708.9887868,645.6466449
CDR20291_2266,1855.252711,1728.758944,1683.335466,2831.353169,2396.645811,2686.466253
CDR20291_2267,165.7300036,192.5257625,217.4488095,265.9435063,267.125705,273.8788406
CDR20291_2268,651.5314453,635.8386921,581.5345109,837.7680181,777.5531584,815.9098799
CDR20291_2269,429.274302,363.7148449,573.1091025,800.1230072,895.9466388,708.5343564
CDR20291_2270,3524.707929,3445.957039,3407.289935,2755.342601,2559.15533,2604.563689
CDR20291_2271,2364.656645,2216.459061,2085.121881,1578.457827,1228.700857,1339.540978
CDR20291_2272,1809.1634,1541.976433,1471.761311,1111.35884,906.422586,1043.722883
CDR20291_2273,359.0990435,308.7141927,257.5509408,159.5830926,80.61508939,131.904347
CDR20291_2274,175.9387552,249.4149789,234.586438,217.4520501,220.0335183,205.2623761
CDR20291_2275,329.1642853,384.9021714,405.7645449,414.3784022,359.6036864,323.3244951
CDR20291_2276,1231.540195,1325.744456,1241.402293,1231.775822,994.3996649,1040.165949
CDR20291_2277,656.4025349,702.2208391,650.4723849,663.693806,575.3396149,538.5852837
CDR20291_2278,6051.751363,5848.10703,5557.791509,3265.108006,1978.994654,2615.7229
CDR20291_2279,8132.955473,7450.497252,6621.649812,3666.929973,2099.392207,2682.858035
CDR20291_2280,4918.497657,4582.397833,4021.040077,2346.661441,1312.744103,1608.231079
CDR20291_2281,26.59390997,26.58029111,38.98399399,14.03134108,29.24939745,33.64191674
CDR20291_2282,92.88199147,132.4038626,124.3455441,114.2317592,138.0701557,140.198004
CDR20291_2283,2663.087286,2681.504576,2525.380394,3385.262518,3663.84816,3467.595739
CDR20291_2284,747.3664547,812.9174235,701.0750099,934.2785918,976.4747983,987.4206456
CDR20291_2285,7.966371173,20.31552863,28.94856641,7.514349402,15.77230381,14.01746245
CDR20291_2286,1814.093374,1925.781088,1809.410458,2374.229201,1846.570975,2235.125308
CDR20291_2287,1221.825043,1103.335627,985.4118428,628.3985319,631.1342034,661.8254682
CDR20291_2288,883.5622678,957.6608406,884.919248,701.5212522,553.2447326,632.5317116
CDR20291_2289,30.57360991,50.0313543,55.26252206,99.58855168,158.7299985,115.150383
CDR20291_2290,80.27697228,106.976122,83.52478159,188.9912721,254.5789987,205.6749097
CDR20291_2291,248.4032088,228.3948009,258.2481135,470.6836731,777.1918705,531.1744709
CDR20291_2292,2310.071836,2379.785784,2107.942794,17396.89239,20002.19907,22285.84433
CDR20291_2293,1625.416805,1640.74236,1577.308343,2536.318133,2257.61537,2439.71515
CDR20291_2294,3715.28199,3253.590572,3096.386825,2125.083774,1501.428439,1740.05718
CDR20291_2295,1713.647904,1479.558475,1403.845059,1356.192259,1159.289365,1355.212151
CDR20291_2296,3124.115335,2906.979133,2679.505385,3015.026569,3383.648521,3432.755765
CDR20291_2297,9096.885632,8321.235305,8321.471789,9748.645054,11841.1042,10729.7958
CDR20291_2298,3957.225326,3792.877338,3783.988529,4597.828695,5903.39434,5321.576546
CDR20291_2299,285.4833902,299.0755164,257.3064835,298.1587778,308.910907,279.8026857
CDR20291_2300,63.37691807,51.97124446,54.84847106,77.2065317,123.6781299,102.7990698
CDR20291_2301,7995.729775,8319.147608,8323.150448,8251.616173,7151.687586,8224.424413
CDR20291_2302,5049.693121,5120.649156,4823.509525,4929.43301,3755.520089,4241.523971
CDR20291_2303,4522.06809,4391.895463,4035.872828,3782.357461,2983.99003,3412.771246
CDR20291_2304,84.0894556,73.66972744,85.80929345,97.59091875,85.99323716,60.85915931
CDR20291_2305,13.27728626,22.3622973,20.59033504,9.905279606,10.37378738,14.53143628
CDR20291_2306,14.75253934,8.906195002,17.35093496,8.716645274,8.878818435,8.644103222
CDR20291_2307,26.2300145,38.72259143,73.78317671,48.16015065,52.84392419,23.36243913
CDR20291_2308,20.48590894,21.86443253,51.42519307,13.38920503,6.499866558,19.85807125
CDR20291_2309,10.5038084,6.804112524,20.93790657,2.732490916,1.29997337,1.168121936
CDR20291_2310,171.9556131,156.1626901,118.1059633,175.4259056,153.8908666,163.9925766
CDR20291_2311,28.2405719,42.27792307,44.31281277,44.36198451,55.10586614,56.51374929
CDR20291_2312,161.3042902,146.4889467,190.3597956,123.6725321,104.4268578,94.66459193
CDR20291_2313,114.318652,121.4229821,146.5792421,81.93373629,60.91674709,78.077286
CDR20291_2314,118.197327,122.3641134,149.1635265,129.1921857,140.6181199,113.237736
CDR20291_2315,106.6861435,96.16226683,126.9343216,122.7765308,121.661206,107.2335842
CDR20291_2316,101.1286525,77.42883337,107.0391682,74.24178538,120.1695363,67.98469065
CDR20291_2317,107.9885843,101.5154146,112.7671852,80.7246066,118.5509407,153.2108863
CDR20291_2318,27.14466925,36.48220945,49.23050044,34.08782394,36.86025126,29.99736763
CDR20291_2319,50.15862865,37.28431678,63.92595929,39.52547787,51.04995202,40.5571958
CDR20291_2320,46.82455569,33.49503838,87.40813189,55.08645048,40.29917223,49.06112803
CDR20291_2321,2.950507857,6.22327328,9.217684574,1,1,2.336243743
CDR20291_2322,2594.926572,2562.815667,2298.472994,2942.68826,2068.524027,2521.927349
CDR20291_2323,216.9803671,182.1620977,200.467284,222.3604968,400.8011951,298.4093645
CDR20291_2324,24291.38283,23395.22527,21835.78838,21437.78157,24358.18471,23243.06975
CDR20291_2325,6501.928609,6546.51779,6332.917193,5981.970166,5828.770972,5859.407207
CDR20291_2326,3499.275408,3641.999477,3671.030791,6540.172624,9340.130552,7946.792725
CDR20291_2327,1752.535557,1710.60032,1589.742073,2206.437245,3279.688316,2569.824283
CDR20291_2328,7295.352635,7414.13156,6857.229061,8808.00761,10031.39065,9425.046364
CDR20291_2329,3406.147038,3814.750535,3490.652437,4443.084919,4244.335543,4089.645281
CDR20291_2330,1294.891048,1402.251101,1228.714483,1729.431312,1641.289481,1658.848019
CDR20291_2331,1142.582798,1132.16852,1029.188124,1281.18669,1002.140449,1167.213695
CDR20291_2332,963.5341568,921.4933855,929.4780593,1090.895354,791.5529222,1000.34921
CDR20291_2333,1564.210546,1577.377223,1446.761102,1746.180524,1457.170522,1688.21976
CDR20291_2334,1031.391253,1012.071149,880.1508501,928.8906753,851.4972144,856.8732475
CDR20291_2335,4.042195222,3.775452326,5.882952958,8.921581656,25.2454817,4.976199757
CDR20291_2336,1416.073074,1736.41852,2069.912403,8774.778543,9601.702362,10522.22365
CDR20291_2337,72.16940723,77.30168731,90.80419223,93.02763854,95.7300528,79.10523681
CDR20291_2338,66126.77854,70484.6752,62315.33003,50480.47972,30752.88204,39048.7298
CDR20291_2339,27173.33465,27981.29281,24612.50707,20486.7001,11975.91279,13988.90095
CDR20291_2340,3065.001363,3557.586204,3275.176635,3312.548816,2845.587842,2863.05764
CDR20291_2341,3100.239595,3533.190936,3512.888329,3167.403608,3274.307272,3279.476905
CDR20291_2342,1620.813073,1815.156217,1741.567892,1567.426415,1506.732925,1617.215253
CDR20291_2343,1561.621927,1686.044618,1711.96679,1718.638019,1485.89041,1579.861091
CDR20291_2344,1928.778822,1885.465451,1602.588151,1471.653179,984.5447695,1103.337921
CDR20291_2345,590.0997349,611.4878402,558.4916884,549.2564133,303.7907222,408.9594526
CDR20291_2346,620.1713202,698.2984693,722.7931383,636.1494826,424.5562792,532.3366185
CDR20291_2347,429.7119238,481.9728266,510.5735531,460.424885,308.8736522,417.4165522
CDR20291_2348,221.1405833,300.5703729,263.1816332,251.8400112,130.4133273,212.2711506
CDR20291_2349,3708.317358,3259.875158,3247.448654,1723.536337,1082.138168,1577.23072
CDR20291_2350,1112.881294,951.0754591,867.15435,532.006477,443.5564767,471.3140896
CDR20291_2351,3435.110993,3131.139348,2936.880807,3032.479128,3649.815951,3073.647491
CDR20291_2352,1438.825582,1428.465027,1418.990288,1577.154194,1614.024765,1536.674618
CDR20291_2353,9565.071251,10119.52533,9184.497018,14048.86539,20402.31161,17523.64168
CDR20291_2354,34607.85727,35989.08992,33918.45887,59498.34835,88682.14221,85266.06158
CDR20291_2355,6712.507129,6745.987828,6308.984102,10691.14685,15245.73411,14231.0057
CDR20291_2356,10135.33392,9469.621191,8534.216532,13922.21366,22154.09848,20112.08456
CDR20291_2357,947.9249296,836.7924357,739.3342817,765.3978297,794.0609837,767.8464357
CDR20291_2358,2055.500489,1796.393884,1819.92086,2126.073857,2782.939828,2377.672011
CDR20291_2359,1184.711449,1152.143739,1154.091584,1324.563231,1683.030376,1549.954339
CDR20291_2360,11296.74876,10684.73865,9874.157897,14795.85042,15343.55326,16665.62728
CDR20291_2361,26.17100642,12.25293364,18.95713972,17.17578343,36.1506329,47.84627483
CDR20291_2362,81.1389653,122.2804198,126.8926239,132.8400536,175.2233951,157.7431995
CDR20291_2363,26.55457252,38.03111417,80.3176025,29.03271727,57.4458194,34.26361817
CDR20291_2364,480.6990027,491.7185598,474.8940927,486.8039284,547.5887511,597.6371414
CDR20291_2365,337.744625,309.849107,237.7488084,283.2910081,302.5011884,296.9133187
CDR20291_2366,16940.73677,21994.16179,18179.32484,16249.61594,15629.28327,15884.40027
CDR20291_2367,1775.035915,1654.357141,1579.534792,1311.873594,1000.367238,1118.122081
CDR20291_2368,1,1,1,1,1,1
CDR20291_2369,25277.50588,23186.05898,27413.42562,20162.55712,20837.46275,15653.37362
CDR20291_2370,16158.77264,15634.15906,22879.70769,17518.92949,15853.41472,11981.44258
CDR20291_2371,567.2649831,416.9628385,402.0962301,484.4738545,875.0010876,612.7968198
CDR20291_2372,1857.80968,1803.920445,1439.683531,1634.077848,2149.641704,1859.864754
CDR20291_2373,2929.833572,3411.565027,2903.980398,10339.49426,11546.80426,10967.27889
CDR20291_2374,1527.440006,1598.64623,1435.725273,1774.602265,1382.982322,1683.70655
CDR20291_2375,446.0371297,448.7440501,397.7342523,440.6401056,311.7066233,342.1360939
CDR20291_2376,1382.445604,1404.177889,1287.964398,1057.25964,1249.840258,1189.58859
CDR20291_2377,233.4574795,195.507562,260.5981442,272.7434991,261.6167315,224.2560972
CDR20291_2378,86.30235364,103.2800791,146.6348792,114.9986408,136.8904982,113.6181888
CDR20291_2379,618.1130867,507.6713377,466.2057539,224.7918001,215.0110507,173.956768
CDR20291_2380,137.5784503,125.8788069,140.037364,50.48276411,43.88676426,38.17421539
CDR20291_2381,105.4228435,70.88998895,107.0895874,32.12042997,28.37841286,33.59614978
CDR20291_2382,265.0145942,288.1375751,437.7887283,273.9836514,203.8097981,168.9104177
CDR20291_2383,112.0602651,117.9083189,227.6453216,153.1494101,123.0164979,87.1159331
CDR20291_2384,2237.313949,2137.463398,1922.382893,3326.660673,2710.623454,3332.689049
CDR20291_2385,7505.388311,7355.12936,6855.004986,4878.655847,3777.4292,4193.470524
CDR20291_2386,5170.356344,5945.85679,5556.982571,4650.15471,3159.277612,4075.62472
CDR20291_2387,3421.976175,3738.816628,3561.00069,3302.58734,2063.974598,2993.075592
CDR20291_2388,2630.871374,2806.505167,2659.602641,2630.267838,1504.100237,2285.374688
CDR20291_2389,13.27728626,14.43799496,30.51707956,21.13581736,53.31726974,26.98361997
CDR20291_2390,8466.905079,7451.292595,6828.216089,5292.978212,3638.194608,4297.933663
CDR20291_2391,127.3035905,97.62217568,359.5780137,19148.91461,29243.4317,27360.2729
CDR20291_2392,2016.044824,2192.463333,2229.619794,2526.385359,1561.694993,2376.283088
CDR20291_2393,1246.033378,1277.709813,1221.129932,2218.668639,2331.437436,2348.617407
CDR20291_2394,1037.590888,993.6142128,940.2743809,1677.775536,2569.491207,2168.784512
CDR20291_2395,1123.125165,1066.361586,906.7392965,2062.788225,3020.245274,2598.872244
CDR20291_2396,388.8486716,363.7698086,332.4498692,446.0989679,343.0045729,419.750723
CDR20291_2397,1993.332963,2187.602651,1148.909145,529.2901516,500.7313594,438.1624372
CDR20291_2398,4164.86928,4032.35237,2675.455838,1107.126225,1182.403721,1065.959566
CDR20291_2399,1500.10004,1401.507743,1322.679676,1797.147367,1903.762772,1922.901303
CDR20291_2400,1558.961949,1457.074572,1374.563652,1935.885621,1834.353534,1993.058029
CDR20291_2401,447.8558063,480.4911338,480.9739673,452.3469708,314.2670048,487.2552771
CDR20291_2402,293.8116925,281.3195491,268.9395273,355.7119175,201.5478803,274.8592077
CDR20291_2403,89.47011713,120.1368141,101.4223642,165.3258834,83.99127712,135.2451454
CDR20291_2404,64.14404368,106.7057419,91.30375568,178.9532581,89.80214498,158.046886
CDR20291_2405,16808.088,17534.56476,15889.79619,24967.91966,26039.24503,26467.84288
CDR20291_2406,7854.724721,8947.48187,8674.650995,4866.232379,3455.637093,4243.785434
CDR20291_2407,4298.411835,3997.022559,4329.572903,3134.229266,3207.32759,3362.079212
CDR20291_2408,5483.935928,5173.299496,4952.602094,3250.630819,3385.002068,3631.656408
CDR20291_2409,2840.072415,2631.101155,2367.200187,2592.819391,2427.591569,2431.823825
CDR20291_2410,20148.55143,20309.45633,19815.28367,18563.92302,11863.21976,15457.6673
CDR20291_2411,1679.950489,2072.897407,1747.855254,1537.512048,1124.343385,1382.663142
CDR20291_2412,642.7384634,847.5061341,764.0122711,574.4000243,564.9623825,602.8678565
CDR20291_2413,860.987809,895.7249611,688.2233355,486.6082602,474.5031979,516.3036546
CDR20291_2414,1219.247247,1207.973424,999.9381145,953.5640262,994.4100039,739.257928
CDR20291_2415,14906.67631,13594.80653,11813.37032,13556.19806,13978.91726,12898.181
CDR20291_2416,221.3982487,186.9420099,127.2720662,178.8730216,153.1615866,125.5263647
CDR20291_2417,1014.878286,711.6820309,697.5379985,494.5947103,757.9290535,645.5164273
CDR20291_2418,380.2427683,236.2207682,218.9755526,85.03259139,188.265195,143.1689967
CDR20291_2419,702.8051729,449.450991,392.5030352,143.7455715,341.9676398,245.6094057
CDR20291_2420,894.5659279,884.258885,968.0666043,719.3275252,1136.297588,884.2374331
CDR20291_2421,237.6907582,211.6175693,229.3697458,226.0244448,245.1556838,193.5911243
CDR20291_2422,253.1811173,261.7928708,263.1157865,211.753646,258.400849,291.8809006
CDR20291_2423,146.3471358,145.2452628,143.5418889,103.8061206,117.1329046,126.5872507
CDR20291_2424,1138.277027,1082.628082,1124.328578,1374.784714,1645.960501,1574.347171
CDR20291_2425,466.4641833,501.8171616,462.3530194,571.0031919,617.8907646,569.6867336
CDR20291_2426,1500.36521,1336.533237,1193.332199,1425.796135,1586.291288,1576.38914
CDR20291_2427,14138.11342,12784.07361,11634.17266,7177.511392,10057.01817,6533.715858
CDR20291_2428,26421.44958,23656.15531,18715.37714,10042.85612,12040.89908,9726.924471
CDR20291_2429,3598.415337,2974.375342,1971.755566,975.4570221,906.0362735,921.4620883
CDR20291_2430,3197.678102,2523.266723,1842.360921,842.2338211,770.6852663,705.3678449
CDR20291_2431,2769.73071,2159.630827,1644.08936,913.1208495,697.9776353,781.3017308
CDR20291_2432,6659.240828,5797.286221,5361.384914,3287.358314,3015.977604,2766.371125
CDR20291_2433,729.9556488,735.951049,686.2098383,494.3076761,506.4047055,460.6371635
CDR20291_2434,35713.03195,34811.29829,31289.97748,25151.03239,15847.35009,22517.63983
CDR20291_2435,12869.36278,12447.9884,10754.9858,7681.077549,4929.655108,6533.403376
CDR20291_2436,10685.21265,10318.81727,9102.158541,6475.226756,3932.859685,5708.32199
CDR20291_2437,22126.47483,25195.45693,20430.48738,15309.58972,8695.890147,13429.11862
CDR20291_2438,154.9016821,177.0214777,147.5941776,132.7717127,128.0603813,111.2986744
CDR20291_2439,204.1456194,170.7251274,235.1830375,126.8285735,154.8528366,138.3290161
CDR20291_2440,38.38609772,40.32682167,41.26408085,12.22789531,28.09241991,14.25108839
CDR20291_2441,198.6282479,180.4887368,224.0924138,121.36356,134.3132664,162.7894844
CDR20291_2442,2063.388835,2166.072776,2052.516351,1845.498692,2186.643024,2019.871781
CDR20291_2443,1483.220116,1484.443018,1463.273771,1272.532688,1498.400946,1442.979411
CDR20291_2444,1695.335395,1758.599197,1728.961466,1479.295957,1730.630478,1579.524938
CDR20291_2445,4987.969748,5274.530624,5117.526668,4417.664066,4669.375837,4391.527127
CDR20291_2446,11585.65107,12079.46551,11348.5,19296.05093,21984.95562,21269.49265
CDR20291_2447,1112.892865,1281.865341,1252.865649,1987.969627,2219.80772,2035.215715
CDR20291_2448,11423.68117,11544.25938,10207.26689,9894.026169,10114.47628,9630.680323
CDR20291_2449,175.9730879,110.2770982,137.7738906,177.6691762,375.8642784,214.4236757
CDR20291_2450,520.2812839,408.0457201,376.6550338,703.8030715,1143.221311,991.9372168
CDR20291_2451,226.5989711,212.0476964,207.1511472,155.6686155,240.1830447,174.9846547
CDR20291_2452,36.88135358,19.91447304,32.43568496,31.36898622,47.72202641,41.77204011
CDR20291_2453,26.55457252,32.33089634,43.23831509,43.10505018,63.99769325,57.02772202
CDR20291_2454,106.7788791,103.4112261,95.9862866,114.0951772,163.2636719,147.9776723
CDR20291_2455,402.0360329,310.9422825,406.4263135,349.4035606,494.3147,410.3613368
CDR20291_2456,924.7791108,918.2403378,890.9230378,1019.524691,1118.333682,1085.862715
CDR20291_2457,134.260983,168.2881403,187.6447739,206.3960428,156.525001,172.8483474
CDR20291_2458,1290.508564,1309.486072,1330.150709,2118.061845,2212.521869,2195.530712
CDR20291_2459,429.5383103,373.1314099,382.4560077,726.5498615,762.1087134,779.2243766
CDR20291_2460,3787.504796,3707.47179,3429.477321,4121.309228,5233.491356,4867.600328
CDR20291_2461,4651.376479,4505.617103,4231.926923,4854.648076,5828.73865,5260.550261
CDR20291_2462,2714.442108,2585.165629,2427.601665,2999.021189,2820.184826,2885.942819
CDR20291_2463,362.3452068,441.3887351,387.4477618,376.3810023,408.6180149,455.0183761
CDR20291_2464,7350.888891,7719.678234,6855.551433,7746.903213,8314.714433,8338.406556
CDR20291_2465,2407.269585,2538.785865,2204.284921,2415.466284,2237.369778,2469.040866
CDR20291_2466,2827.804171,2839.98383,2642.190917,2755.529773,2547.195541,2789.983742
CDR20291_2467,2732.451171,2868.488463,2437.217856,2462.841383,2314.540353,2465.446104
