GeneName,X50494,X50495,X50496,X50497,X50498,X50499,X50501,X50502,X50503,X50504,X50505,X50628
EW031_RS07515,985,1479,1398,751,2614,1240,472,92,260,358,226,207
EW031_RS07520,1359,1542,1765,607,3463,2577,529,140,327,546,400,416
EW031_RS07525,1215,1706,2129,456,3818,2158,529,146,410,644,506,567
EW031_RS07530,884,1146,1682,301,3254,1471,527,146,327,545,438,443
dapD,517,637,1059,216,2077,894,324,140,131,286,193,119
EW031_RS07540,923,1409,2381,530,4235,1091,528,154,315,541,399,324
EW031_RS07545,857,1381,2565,549,4019,1063,446,108,312,446,364,372
lysA,1565,2314,4786,956,6506,2006,1125,327,743,1004,980,642
EW031_RS07555,46,76,97,200,79,33,87,11,59,45,25,21
EW031_RS07560,31976,19404,20943,26708,32436,41573,19256,29676,21050,18021,27116,16584
EW031_RS07565,146,60,78,106,161,194,114,86,65,66,29,20
EW031_RS07570,443,153,221,245,235,312,508,192,321,287,282,93
EW031_RS07575,509,319,212,259,230,190,729,134,414,420,315,166
EW031_RS07580,1190,673,577,619,524,375,2111,446,1471,1249,1109,1038
EW031_RS07585,2135,1376,1205,1268,1260,1205,5197,1118,3479,3293,2933,2971
EW031_RS07590,26,47,59,82,15,35,37,13,27,18,9,6
brnQ,1510,2421,3024,1508,2158,4645,726,383,725,789,716,549
EW031_RS07600,1424,2319,2168,1516,1958,1435,1388,390,1053,1027,1004,805
EW031_RS07605,872,1335,1292,902,1047,841,1014,172,686,639,597,349
EW031_RS07610,1267,803,570,466,739,631,1947,725,1300,1358,1236,939
EW031_RS07615,6976,5143,3558,3514,3560,2470,11293,2578,5767,6124,4722,3027
sucB,5397,4093,2012,2988,2678,1248,21862,4616,16626,13225,12037,12914
EW031_RS07625,13064,8432,4835,6116,6889,2679,48270,15580,40510,36100,41170,42260
EW031_RS07630,1306,1400,1553,1293,1546,2136,2123,971,2315,2966,2627,2259
EW031_RS07635,747,537,681,589,821,1211,724,365,919,1165,1396,1013
EW031_RS07640,19,18,27,43,25,18,12,9,14,12,9,2
EW031_RS07645,144,148,181,259,773,313,4478,19021,3247,3144,3551,2744
tnpA,164,238,245,191,374,346,1759,3327,628,718,631,276
EW031_RS07655,763,679,940,817,905,880,1042,918,887,883,828,588
EW031_RS07660,856,929,1035,1118,873,1016,1277,652,1483,1194,1558,1373
EW031_RS07665,221,286,321,295,297,321,286,146,291,271,281,232
EW031_RS07670,3048,3950,4753,2429,5168,4186,3518,921,3035,2898,2667,2031
EW031_RS07675,1259,839,841,639,1175,895,2372,1142,2413,2783,2335,2474
EW031_RS07680,2793,1983,1861,1478,2500,1955,5068,2536,5241,5763,5206,4926
msrB,2080,1783,1582,1216,1787,1402,3590,1283,3499,4205,3830,3358
msrA,4434,3530,3244,2453,3584,2799,5998,2471,7031,8218,8322,9119
EW031_RS07695,2406,2155,1864,1586,2127,1562,2310,1211,2881,2846,3618,4849
EW031_RS07700,2853,2778,2372,1940,2300,1728,2502,1129,2903,2893,4521,4784
EW031_RS07705,2126,2835,2197,2017,2206,1737,1967,764,1825,1747,1664,1557
EW031_RS07710,1199,1120,855,780,1109,898,1149,480,1099,1013,1152,1231
EW031_RS07715,3209,3105,2412,2246,2520,1737,3234,1241,2958,2655,3081,3545
EW031_RS07720,733,735,594,626,551,363,579,139,478,451,543,308
EW031_RS07725,899,817,652,641,599,379,573,141,481,420,475,275
EW031_RS07730,352,354,554,443,335,937,106,112,94,122,128,84
EW031_RS07735,131,179,252,128,185,390,53,199,67,57,95,87
EW031_RS07740,109,93,134,203,77,207,72,41,108,86,147,91
ebh,5756,5648,8472,8961,7390,2790,8703,3535,9414,6120,7065,8369
EW031_RS07750,3192,751,1194,926,1388,1446,11273,14472,26071,9461,13652,18797
EW031_RS07755,5651,1165,2006,1780,1886,2338,23433,37042,64003,25248,31559,53842
tdcB,3445,574,906,907,1023,1252,17063,25646,55536,20105,26103,52604
ald,2543,334,527,634,753,1034,9454,14694,33518,12834,19792,29826
EW031_RS07770,3160,3122,3100,2364,2780,2575,2526,590,1796,1811,1608,1263
EW031_RS07775,8607,9218,7668,6465,8027,6470,6397,1584,5639,5418,5225,4254
EW031_RS07780,4143,8614,3564,3509,1847,9449,480,369,497,528,474,310
EW031_RS07785,679,1032,781,905,406,554,645,198,511,426,444,324
EW031_RS07790,2714,3315,2833,2474,1429,1454,2625,975,2028,1765,1559,952
gpsB,5092,3885,4607,4071,4568,3677,8811,2467,6079,6472,6172,3484
EW031_RS07805,2829,1615,1758,1594,1907,1478,6324,1590,4715,5171,4310,2957
EW031_RS07810,1689,864,1023,926,1182,999,3013,688,2352,2550,2423,1706
EW031_RS07815,4,7,10,36,1,1,5,0,1,1,1,0
EW031_RS07820,36,29,41,35,40,25,37,11,26,27,23,11
recU,4346,3719,3219,2518,3649,3453,3246,1419,2755,3595,3869,2842
EW031_RS07830,19737,16362,15081,10395,21972,18674,14725,7513,13148,16871,18034,14184
EW031_RS07835,481,445,468,425,411,366,863,273,710,602,571,303
nth,935,624,693,572,667,627,1336,390,999,942,854,541
EW031_RS07845,1179,623,702,844,656,522,1119,263,856,744,703,443
EW031_RS07850,5163,3108,4110,3358,4113,7905,6126,3187,6067,6442,8692,8444
EW031_RS07855,4547,3986,4387,3448,3962,4524,5394,1204,4130,3893,3721,3614
EW031_RS07860,1562,1618,1400,1433,1311,1037,2423,578,1878,1666,1613,1257
EW031_RS07865,1154,1093,1049,1057,1047,840,2196,562,1786,1460,1474,986
bshA,1423,1006,982,1140,1015,801,2113,607,1496,1424,1363,845
EW031_RS07875,701,416,423,559,410,336,906,220,778,526,520,264
EW031_RS07880,20051,12104,15075,10557,18359,23170,24420,24879,15626,21986,18877,16164
EW031_RS07885,622,782,1193,608,1559,831,427,128,279,287,255,188
EW031_RS07890,863,1044,1472,648,1778,1025,626,160,433,427,434,307
EW031_RS07895,2952,3088,4080,2166,5081,3123,2595,710,2055,2113,1976,1566
aroA,2438,2542,3492,1792,4952,2630,2086,721,1635,1794,1729,1472
EW031_RS07905,978,1095,1422,904,1991,1166,913,304,689,764,815,518
EW031_RS07910,1196,1142,1376,1173,1918,1265,933,287,723,766,757,406
EW031_RS07915,56,64,52,168,14,12,78,38,100,87,129,54
EW031_RS07920,3224,1818,1764,2319,1685,1326,1778,2427,2934,3108,4587,3100
EW031_RS07925,4414,3719,3226,2754,3215,2563,4851,1805,4132,3276,3920,2818
EW031_RS07930,2524,2248,1816,1772,1634,1127,2374,694,1837,1442,1667,1022
EW031_RS07935,792,589,562,583,557,518,712,245,700,550,824,589
EW031_RS07940,33,44,47,73,31,14,11,3,7,5,14,1
EW031_RS07945,62578,37315,44608,33121,77722,80215,27922,50435,31800,29294,38864,29727
EW031_RS07950,9199,10818,9120,5770,9104,6737,7513,2171,5117,4806,5566,3754
EW031_RS07955,13577,14557,12172,8231,12352,7607,11895,3832,9097,7718,8860,6074
rpsA,18191,10548,16048,8997,21545,27441,31186,11524,30430,31767,33745,32117
EW031_RS07965,48,59,72,51,63,43,84,17,46,71,139,37
EW031_RS07970,1,2,3,14,1,1,1,0,1,1,0,0
EW031_RS07975,1,5,9,27,3,2,4,0,3,2,2,0
EW031_RS07980,1474,1076,1692,1337,1366,2946,1015,508,1011,1074,1531,1216
EW031_RS07985,696,683,1180,736,819,2886,643,385,500,546,700,549
ypdA,1341,895,832,836,609,822,1556,1750,1147,1000,1330,801
EW031_RS07995,32,44,42,109,16,7,30,3,27,13,9,4
ebpS,14131,12578,7944,8298,7899,6644,35301,5979,21369,19870,16622,13500
EW031_RS08005,2783,3054,2292,1889,2649,1123,3375,773,2345,2404,2049,2006
EW031_RS08010,1919,2370,1919,1653,1973,947,2149,499,1562,1387,1272,1009
EW031_RS08015,1275,1381,1475,1241,1012,1395,1083,1038,827,697,662,394
EW031_RS08020,3429,2261,2462,1637,1475,2206,5438,4065,2210,2582,1867,1116
EW031_RS08025,73,114,193,161,136,143,82,30,79,65,46,28
EW031_RS08030,302,374,462,511,277,238,223,44,185,154,139,104
EW031_RS08035,13,48,75,92,37,15,34,1,14,11,5,0
EW031_RS08040,83,145,187,388,49,48,89,8,68,61,32,15
EW031_RS08045,64,118,117,317,42,37,94,8,60,47,20,8
EW031_RS08050,32,39,43,98,21,11,31,4,35,13,17,6
EW031_RS08055,877,817,777,586,917,496,1395,488,1201,1534,916,594
EW031_RS08060,794,751,621,533,713,302,1164,323,879,1157,702,645
EW031_RS08065,124,207,346,625,90,34,181,95,93,75,20,5
EW031_RS08070,26,48,97,279,5,7,56,9,36,28,8,0
EW031_RS08075,40,78,104,327,9,6,85,4,59,38,7,3
EW031_RS08080,20,32,43,119,3,2,22,0,20,15,7,3
EW031_RS08085,16,23,52,126,6,5,24,1,24,14,5,0
EW031_RS08090,99,186,329,786,20,17,203,36,104,82,20,9
EW031_RS08095,264,390,627,1285,71,71,469,121,248,174,84,28
EW031_RS08100,33,36,41,81,11,12,78,15,33,19,7,6
EW031_RS08105,77,116,160,387,25,50,176,15,69,61,31,18
EW031_RS08110,36,72,108,271,14,15,92,9,39,45,8,9
EW031_RS08115,420,774,1134,2880,85,82,821,108,481,351,125,62
EW031_RS08120,11,29,21,54,0,1,22,1,8,6,2,0
EW031_RS08125,26,49,65,207,0,0,40,0,35,15,4,0
EW031_RS08130,41,44,83,141,25,28,66,30,64,43,41,40
EW031_RS08135,44,59,111,223,13,15,84,11,54,44,23,15
EW031_RS08140,11,16,26,41,12,5,18,4,11,5,12,3
EW031_RS08145,29,45,60,146,19,11,35,2,25,32,20,9
EW031_RS08150,20,34,75,186,9,7,36,4,26,13,12,2
EW031_RS08155,26,40,69,94,12,15,38,1,29,15,12,4
EW031_RS08160,92,134,187,447,64,72,108,16,86,49,33,30
EW031_RS08165,30,43,102,198,18,23,53,4,37,24,11,7
EW031_RS08170,97,119,216,401,108,110,127,30,74,78,61,34
EW031_RS08175,87,176,283,766,40,27,190,4,99,82,36,12
EW031_RS08180,10,19,29,62,2,2,16,1,11,7,3,2
EW031_RS08185,12,25,26,91,4,7,23,2,16,7,4,2
EW031_RS08190,37,46,69,143,24,21,72,12,42,28,32,22
EW031_RS08195,176,272,332,551,169,93,248,223,150,106,61,50
EW031_RS08200,25,34,29,91,21,11,35,5,17,17,12,10
EW031_RS08205,5,8,24,41,6,7,19,9,13,9,8,13
EW031_RS08210,220,301,434,1041,108,61,315,60,199,153,85,47
EW031_RS08215,87,86,144,152,125,147,79,37,54,59,69,34
EW031_RS08220,35,27,39,59,21,16,42,5,18,25,11,7
EW031_RS08225,24,9,19,31,13,6,28,4,11,22,4,2
EW031_RS08230,26,53,51,150,9,4,64,5,30,21,6,5
EW031_RS08235,6,25,33,73,0,0,17,0,10,12,3,4
EW031_RS08240,43,77,155,388,2,1,83,1,37,28,13,3
EW031_RS08245,12,30,36,119,1,0,31,1,18,16,1,0
EW031_RS08250,55,98,143,392,1,1,102,1,54,31,12,5
EW031_RS08255,11,40,65,115,0,0,18,0,17,11,1,0
EW031_RS08260,3,8,15,32,0,1,8,3,3,2,0,0
EW031_RS08265,73,121,218,394,2,0,137,3,62,52,20,0
EW031_RS08270,11,12,27,78,1,0,25,2,16,6,0,1
EW031_RS08275,34,54,80,279,2,0,55,1,51,27,9,1
EW031_RS08280,3,10,6,57,0,0,8,0,7,4,1,0
EW031_RS08285,122,263,441,1098,13,6,300,9,159,96,25,1
EW031_RS08290,29,64,85,228,3,5,52,6,25,16,7,0
EW031_RS08295,48,109,165,353,1,6,113,2,45,50,12,3
EW031_RS08300,9,9,29,57,1,1,22,1,11,3,3,1
EW031_RS08305,5,7,14,49,2,0,8,0,6,4,3,0
EW031_RS08310,63,136,167,483,4,0,85,0,73,60,13,1
EW031_RS08315,24,27,50,154,1,2,30,0,48,25,5,1
EW031_RS08320,7,13,40,44,29,45,13,16,8,4,5,3
EW031_RS08325,24,48,82,61,49,83,26,23,19,11,4,4
EW031_RS08330,19,30,61,83,20,30,13,4,18,15,4,2
EW031_RS08335,408,249,382,429,518,895,76,223,142,98,200,126
EW031_RS08340,52,128,131,207,66,34,94,27,56,41,20,10
EW031_RS08345,384,575,471,437,442,320,388,82,294,280,300,291
EW031_RS08350,389,538,512,395,532,284,366,106,358,355,356,423
EW031_RS08355,633,950,866,1229,615,373,606,101,619,516,484,616
EW031_RS08360,547,744,698,516,652,447,508,162,549,446,581,605
EW031_RS08365,238,279,248,216,260,185,217,108,228,188,167,224
EW031_RS08370,3755,2879,2390,2073,2726,2069,3544,1915,2695,1863,1900,2029
EW031_RS08375,416,650,639,807,476,172,671,114,463,379,204,263
EW031_RS08380,429,441,366,524,292,175,454,86,384,319,216,241
EW031_RS08385,141,157,131,343,58,31,174,31,132,97,60,81
EW031_RS08390,158,160,196,591,39,48,214,47,154,135,113,141
EW031_RS08395,5676,4157,3964,3253,3373,2729,6141,2275,5962,4289,5020,4486
EW031_RS08400,5279,2521,2666,2356,2843,2560,6747,5052,6821,5980,8512,7916
EW031_RS08405,2049,1857,1743,1381,1447,1067,2110,608,1822,1432,1541,1127
scpB,1424,1166,1379,978,1154,993,1601,460,1600,1242,1411,1122
EW031_RS08415,2221,1420,1984,1332,1892,1804,1832,724,1806,1687,1774,1299
EW031_RS08420,281,246,312,318,218,295,242,99,189,164,169,123
EW031_RS08425,1961,1576,1977,1185,981,1132,2161,665,1272,1207,1287,782
EW031_RS08430,1442,908,1110,629,811,1046,1092,626,731,663,726,484
EW031_RS08435,402,264,376,322,302,380,385,112,312,286,370,312
EW031_RS08440,2020,1086,1583,1243,2012,2187,2594,898,1832,2027,2446,1911
EW031_RS08445,216,190,259,354,208,128,460,101,237,207,137,75
EW031_RS08450,409,366,472,529,351,341,850,173,404,416,322,238
proC,881,423,891,489,1066,2327,695,242,450,640,794,662
rnz,1908,1361,1747,1257,1889,2273,823,553,941,993,1196,902
EW031_RS08465,11429,9283,8181,6786,11200,8912,16237,6678,14794,14341,18078,14058
EW031_RS08470,3058,2675,3536,2431,3433,4373,3696,1577,2968,3470,3515,3435
EW031_RS08475,587,442,445,793,195,120,1071,491,1184,1089,1091,1171
EW031_RS08480,247,134,155,335,78,20,296,131,356,319,554,548
EW031_RS08485,6,8,33,34,3,0,19,1,8,12,4,0
EW031_RS08490,1348,1146,2135,1083,4261,1992,2431,1202,1558,1377,1443,986
gndA,11669,6159,7202,6395,7340,10247,12021,5031,9647,9785,11644,9719
EW031_RS08500,1894,954,1078,969,998,883,1954,555,1469,1444,1407,909
EW031_RS08505,56,53,94,119,80,80,69,32,92,72,90,43
EW031_RS08510,1868,1132,1685,1349,1781,2790,2607,1060,2326,2349,2776,2303
EW031_RS08515,1007,622,823,721,853,1464,1500,589,1137,1273,1375,885
EW031_RS08520,10189,8209,6335,5859,4544,6605,14613,2968,10147,9162,7514,7888
EW031_RS08525,7305,5732,4369,4118,3191,3589,11577,2645,7735,6771,5477,6078
EW031_RS08530,6511,5361,3729,3382,2932,3122,11125,2533,7210,6492,5561,5562
lpdA,8182,7767,5327,5576,4050,3649,15588,3069,10406,9102,8043,7486
recN,10719,9673,6519,6455,5571,4223,18575,3244,12118,10496,9186,8453
argR,2589,1989,1441,1553,1425,1143,3825,870,2507,2315,2158,1964
EW031_RS08550,6948,7976,5945,4555,4739,3937,5612,938,2975,2859,2427,1428
EW031_RS08555,1070,1139,866,518,835,690,987,192,670,522,517,425
EW031_RS08560,7617,8722,6783,4973,6045,4491,7922,1546,4950,4491,4127,3588
nusB,3038,3044,2702,1668,2859,2103,3295,803,2079,2090,2081,1752
EW031_RS08570,3054,3446,2942,2233,2948,2003,3290,729,2343,2125,2197,1528
accC,7521,7687,7823,5024,6724,6196,5522,1974,4192,4515,4581,2463
accB,3542,3458,3908,2547,2894,3346,2100,788,1937,2046,2187,1445
efp,9701,7399,12313,6935,14268,19104,5499,3726,5106,5670,8273,5886
EW031_RS08590,2134,1929,2794,1668,2739,2987,2970,893,2568,2954,4045,2175
EW031_RS08595,836,435,756,658,581,1266,485,202,831,766,1154,643
EW031_RS08600,130,110,151,126,136,188,110,60,151,156,219,128
EW031_RS08605,1523,1060,1496,1066,1486,2428,1165,745,1090,1208,1646,1246
EW031_RS08610,2270,1152,1290,1120,1345,2035,1205,736,906,1079,1204,644
EW031_RS08615,6619,3352,2473,3827,1979,1843,9776,3170,7296,7292,7308,5426
EW031_RS08620,4293,2217,1493,2920,1241,915,7231,2588,6279,5295,6703,5557
gcvT,2901,1446,933,2071,688,465,3937,1322,3048,2641,3594,2243
EW031_RS08630,1254,952,1030,1038,1175,954,1272,730,915,996,1034,1251
EW031_RS08635,4,5,8,20,1,2,6,0,3,4,0,2
EW031_RS08640,36,50,63,85,20,13,40,2,23,20,19,16
EW031_RS08645,27,35,39,78,16,10,26,3,17,17,16,6
EW031_RS08650,27,21,38,87,5,8,25,5,14,9,11,8
EW031_RS08655,30,34,36,94,22,15,27,6,16,17,16,7
EW031_RS08660,93,136,140,369,58,41,151,18,79,56,40,29
EW031_RS08665,260,288,350,417,234,150,395,78,233,216,117,105
EW031_RS08670,2012,1301,1169,1148,1109,1305,3361,2233,3596,2768,3377,4230
EW031_RS08675,896,553,491,513,445,393,1193,411,1027,749,898,752
EW031_RS08680,2194,1427,872,1161,758,496,1890,541,1481,1291,1271,724
EW031_RS08685,364,283,126,150,132,71,381,88,346,210,221,186
EW031_RS08690,1867,1269,812,1235,732,663,2323,824,2664,1739,2020,2108
EW031_RS08695,806,624,460,571,448,508,936,397,1245,817,910,968
rpmG,3451,4493,4047,6594,3028,8335,1582,1141,2511,1704,2240,1254
EW031_RS08705,5324,4606,4611,4510,4823,4826,7080,2522,7153,7652,6079,5437
EW031_RS08710,6159,2572,4100,3520,6291,6227,18463,10026,14259,12506,18337,12937
EW031_RS08715,513,567,517,433,338,580,489,165,300,300,241,141
EW031_RS08720,1326,1500,1358,1104,899,1206,1439,402,756,648,651,425
EW031_RS08725,1382,1172,1101,759,726,830,1325,340,726,681,541,298
EW031_RS08730,3506,5604,5121,3870,4110,3582,1956,636,1575,1653,1830,923
EW031_RS08735,5584,6782,6976,5059,5595,5861,3234,1157,2921,2892,3506,2603
EW031_RS08740,1539,1910,1966,1656,1426,1399,1553,378,929,1001,842,432
EW031_RS08745,902,1051,1050,802,688,714,1091,320,676,702,599,336
rpoD,6463,6732,7505,5248,5069,8091,8150,3503,6356,6383,7185,5266
EW031_RS08755,8111,8645,8521,6865,5593,4256,12006,2838,8693,7320,6698,4135
EW031_RS08760,1407,1380,1284,1246,1618,1289,1889,609,1931,1855,1940,2053
EW031_RS08765,1020,730,842,775,889,971,995,334,924,936,1196,941
EW031_RS08770,8055,6318,13865,4782,48249,44802,4162,2513,3961,4721,5358,4416
recO,1596,1384,783,762,564,455,2095,433,1281,1009,944,621
EW031_RS08780,2850,2638,1473,1607,1178,897,4934,1075,3867,2770,2984,2866
cdd,1233,1027,625,655,614,451,2282,734,1944,1405,1832,1952
EW031_RS08790,781,834,435,551,440,283,1312,346,1042,746,1004,839
ybeY,1953,2040,1229,1263,1126,676,3666,770,2955,2168,2479,1897
EW031_RS08800,4000,4765,2806,2951,2516,1361,7183,1398,4630,3632,3844,2650
EW031_RS08805,16722,9267,7591,7285,9143,6376,20930,4735,14265,11378,11828,10797
EW031_RS08810,16008,7771,6933,5696,9007,6752,19805,7215,14776,12927,14377,13566
EW031_RS08815,10712,5596,5480,4720,7061,6296,13144,6708,10132,9284,10555,10367
EW031_RS08820,8657,6464,6469,5284,13953,15771,4479,9491,5049,4709,6610,4988
mtaB,4941,5738,6853,3680,6550,6746,3630,1459,2861,2702,2775,1740
EW031_RS08830,1277,1198,1326,868,1150,1161,990,271,701,611,656,463
EW031_RS08835,1122,642,620,652,478,598,2193,689,1364,1467,1200,974
dnaJ,918,617,517,683,349,333,1937,565,1403,1095,841,893
dnaK,7525,4029,3654,2878,3430,4372,15469,3607,10407,19205,11216,9761
grpE,3194,1961,1649,1593,1296,1473,6968,1227,4947,6686,4319,3442
hrcA,2238,1404,1315,1173,1167,1370,4066,731,2864,4839,2985,2545
EW031_RS08860,683,874,784,700,474,508,596,106,338,325,297,160
EW031_RS08865,314,436,422,318,290,317,223,337,250,176,176,160
EW031_RS08870,5806,6686,6839,4920,5792,6307,5318,2292,5705,5617,6709,5277
EW031_RS08875,10940,12656,10446,13221,7719,18886,3772,2966,4596,3515,5449,2865
holA,1395,1668,1922,1433,994,1098,1012,347,758,702,693,320
EW031_RS08885,732,1189,1225,1419,1056,266,1368,242,589,593,344,221
EW031_RS08890,643,570,738,494,795,963,703,289,555,677,835,340
EW031_RS08895,600,635,683,625,617,302,689,138,458,385,342,173
EW031_RS08900,2840,2483,2569,2076,2278,2295,3036,985,1976,2019,1978,1594
rsfS,2472,2294,2054,1568,1786,1582,2556,612,1772,1565,1568,958
EW031_RS08910,2097,2064,1766,1648,1328,1261,1805,405,1492,1306,1410,1193
nadD,2318,2339,1946,1925,1519,1282,1873,461,1797,1596,1728,1447
yhbY,583,561,491,374,366,325,520,141,571,434,625,509
aroE,1394,1421,1345,1282,926,855,1171,374,1098,1041,1243,799
yqeH,1513,1479,1350,1320,1073,1250,1350,583,1431,1279,1851,1354
EW031_RS08935,701,742,779,687,486,670,583,221,706,632,937,567
mtnN,944,724,798,677,587,1158,643,309,843,710,1156,915
EW031_RS08945,53,55,97,149,61,102,51,29,47,40,63,27
EW031_RS08950,57,121,203,561,21,22,140,13,91,60,29,17
EW031_RS08955,163,146,219,545,105,241,167,24,145,165,148,141
EW031_RS08960,393,487,483,619,413,204,376,88,214,252,131,109
pxpA,211,262,272,516,149,72,209,26,120,129,60,46
EW031_RS08970,369,507,545,972,193,83,376,42,199,185,83,63
EW031_RS08975,79,87,94,142,44,25,57,13,38,46,29,16
EW031_RS08980,263,260,237,369,219,103,248,49,139,169,109,98
pxpB,255,296,281,424,237,92,211,29,117,123,95,52
greA,2393,2918,3530,2182,3851,4318,1375,796,1405,1363,1610,1416
EW031_RS08995,2645,3743,4164,2462,3549,4313,1481,721,1343,1416,1582,1213
EW031_RS09000,2204,3003,3194,2317,2246,3187,1779,837,1407,1517,1872,1370
EW031_RS09005,1256,1683,1762,1330,976,1392,1034,313,688,672,883,522
EW031_RS09010,628,614,816,636,445,899,443,185,339,343,401,244
EW031_RS09015,3138,2537,2951,2277,4010,2895,4996,3004,4197,3078,3871,3863
ruvX,4158,3900,4178,2898,4549,3535,5721,1741,3566,3494,3732,2284
EW031_RS09025,2390,1820,2392,1466,2742,2425,3335,1120,2224,2394,2617,1606
alaS,4127,4166,3864,2534,4256,2651,2592,838,2147,1659,2039,1804
EW031_RS09035,5277,6665,7064,4436,6615,4384,5347,1374,4369,3544,2808,2658
EW031_RS09040,1260,1443,1545,1041,1600,996,1128,320,998,841,767,671
mnmA,1729,1897,2341,1567,2762,2571,2026,1067,2033,2110,2272,1884
EW031_RS09050,1822,1379,1868,1408,1902,2461,1600,696,1782,1751,2164,1849
EW031_RS09055,1243,688,475,562,433,293,2027,401,517,452,295,202
EW031_RS09060,1259,315,460,586,751,274,3713,1822,5144,2827,2659,1293
EW031_RS09065,1835,464,630,706,1052,375,5679,2792,7849,3950,4179,2053
EW031_RS09070,2788,1676,2699,1913,2747,3181,1620,1464,1608,1781,2453,570
EW031_RS09075,4213,4633,5461,3885,5734,4014,5092,1803,3638,3575,3214,2877
EW031_RS09080,2379,2100,2440,2057,1701,3297,2528,1182,1942,2275,2455,1552
EW031_RS09085,112,96,96,109,54,90,151,54,66,98,92,54
aspS,3350,3417,3698,2723,2313,3862,2193,975,2083,2281,2381,1996
EW031_RS09100,1168,1375,1465,1533,721,1127,902,293,772,801,963,655
EW031_RS09105,3057,4445,6076,2915,6540,4203,2029,1172,2434,2513,2331,1987
EW031_RS09110,1634,2026,2549,1204,3441,1908,1288,587,1239,1337,1351,1084
EW031_RS09115,6313,6879,8537,4479,11381,8104,3863,2126,4151,4116,4219,3558
EW031_RS09120,1909,2683,2621,1705,2256,2384,1139,506,969,1116,1067,435
recJ,5366,8842,8757,5745,7571,6656,2485,1072,2735,2953,2824,1985
EW031_RS09130,13212,12463,14431,9726,14954,15270,7231,3901,8380,9132,11219,10583
yajC,2138,1584,1756,1349,2008,2997,1133,999,1028,1112,1585,1216
EW031_RS09140,5665,5781,4012,3525,2916,4146,3480,1450,2568,2035,2702,2139
queA,2934,3584,2124,1850,1337,1236,1865,519,1322,1073,1114,865
ruvB,2870,3815,2561,1951,1803,1736,1884,708,1726,1553,1755,1360
ruvA,1648,2273,1626,1342,1316,1331,1172,560,1257,1009,1260,1438
EW031_RS09160,855,917,800,610,738,852,580,363,524,547,768,715
obgE,3538,4279,3613,2354,2923,3003,2005,1162,2030,1883,2638,1888
EW031_RS09170,11352,12720,13031,5922,9907,18394,3289,3574,2465,3328,4752,665
EW031_RS09175,10001,13323,12951,7878,7886,14638,3207,2389,2684,2695,4275,2531
rplU,28811,42293,41357,24876,23023,38998,8621,4770,7580,7262,10884,3673
mreD,490,352,451,409,364,475,367,216,444,513,609,531
mreC,1253,777,977,897,809,1256,934,508,1228,1390,1573,1223
EW031_RS09195,220,236,148,143,289,167,644,152,628,1557,412,429
EW031_RS09200,837,957,567,509,868,349,2427,421,2485,5534,1627,1614
EW031_RS09205,84,70,162,227,68,88,62,59,57,79,63,37
EW031_RS09210,752,483,598,518,703,1204,404,1380,388,492,629,356
EW031_RS09215,112,272,327,842,62,30,269,39,177,190,67,40
EW031_RS09220,72,122,167,382,39,50,123,30,87,92,52,42
EW031_RS09225,5,16,16,63,4,2,9,2,8,9,1,1
EW031_RS09230,6140,4750,4538,2787,4511,3927,3195,1214,2903,2505,2218,2053
EW031_RS09235,9282,7089,6236,4464,6699,4319,5097,1996,4690,3628,3848,2928
EW031_RS09240,1394,1215,1613,958,1656,2503,866,520,794,893,1262,928
EW031_RS09245,1817,1384,1541,1187,1938,1617,1845,762,1649,1858,1902,1661
EW031_RS09250,133,120,122,56,179,135,140,62,117,159,119,121
EW031_RS09255,6675,6085,5748,4654,3005,5560,3818,2225,3113,3003,3106,2665
hemB,2708,2403,2255,1839,1183,1717,1550,752,1517,1356,1647,1735
EW031_RS09265,1572,1600,1390,1208,808,771,810,260,738,640,757,819
EW031_RS09270,6156,5577,5199,3743,3243,3451,2734,950,2811,2296,2259,1883
EW031_RS09275,2895,2529,2501,1995,1760,1366,1517,614,1733,1207,1170,1329
EW031_RS09280,26078,19422,17963,13603,16383,8155,10832,4689,10490,8512,7383,5878
EW031_RS09285,1153,1383,1129,1126,782,776,819,245,595,545,570,339
clpX,10303,9441,9049,7323,6011,9799,6733,3265,5229,5567,6736,4456
EW031_RS09295,25222,19293,19986,20024,10514,23227,12061,5932,12681,13145,17294,10611
EW031_RS09300,177,266,291,237,144,200,111,31,132,117,147,102
EW031_RS09305,1124,1549,1649,1263,1015,1022,744,325,773,723,1112,936
EW031_RS09310,1011,1179,1160,970,583,555,397,96,277,258,397,167
EW031_RS09315,3,12,12,5,12,3,4,1,0,1,1,0
EW031_RS09320,13438,15048,18424,10534,10632,12929,5427,3127,5143,4284,4968,3855
EW031_RS09325,18112,24055,28505,20482,13670,14425,7678,2823,7048,5546,5806,3967
infC,25190,27889,35852,24009,19223,17122,12120,6426,11439,9046,9194,7791
EW031_RS09335,759,3209,2887,1530,445,1215,884,828,1159,680,897,1069
thrS,5055,74546,149860,3708,8791,104390,18336,20364,62008,35142,76931,127017
EW031_RS09345,5254,10393,19113,6418,10705,13738,3050,3156,6291,4142,8322,19844
dnaI,3284,3120,2374,1872,3316,1621,2829,788,2075,1934,2031,1522
EW031_RS09355,3871,3583,3029,2307,4179,2432,3635,1287,3490,3119,3588,3523
nrdR,2049,1698,1608,1118,2336,1884,1485,634,1635,1465,2135,1957
