GeneName,X50446,X50447,X50448,X50449,X50450,X50451,X50452,X50453,X50454,X50455,X50456,X50457
EW032_RS07020,753,421,551,529,347,344,888,1016,439,848,983,956
EW032_RS07025,1475,944,1212,1047,876,836,2103,2535,1382,1884,2269,2899
EW032_RS07030,2823,1915,2795,2437,1963,1793,4553,5743,3330,4104,5170,6057
EW032_RS07035,65,53,33,55,25,21,78,43,19,198,75,9
brnQ,1775,2141,1794,1500,2363,2708,828,938,736,1563,892,498
EW032_RS07045,1837,2199,1865,1698,2301,1912,1371,1671,1002,2074,1540,979
EW032_RS07050,1071,1153,966,1007,1226,1269,963,1107,538,1365,1012,592
EW032_RS07055,983,1107,1282,828,1121,626,1654,2295,2075,1023,1256,1275
EW032_RS07060,6688,6054,6279,5201,5317,2876,9629,11896,7632,6286,8421,5870
sucB,4957,5867,6726,5138,4552,2557,32710,24249,14167,15655,19672,20769
EW032_RS07070,9531,11906,14914,10483,10370,5735,62752,47485,37052,27627,44477,59138
arlS,1220,699,1025,874,1151,1562,2618,1379,1508,1971,2485,2164
EW032_RS07080,453,306,387,382,520,803,1136,642,699,968,1074,1171
EW032_RS07085,24,9,9,19,6,8,25,14,7,97,44,4
EW032_RS07090,130,36,77,86,54,60,4436,3593,5847,4439,2741,6966
EW032_RS07095,772,670,710,687,879,754,3227,2434,1130,1888,1526,717
EW032_RS07100,1159,673,674,933,884,1270,2250,1857,1093,2585,1853,1755
EW032_RS07105,292,193,158,243,233,378,675,612,191,506,426,339
EW032_RS07110,225,208,191,235,355,182,316,349,147,556,251,83
EW032_RS07115,3129,2882,3432,2913,5161,3692,3652,3834,2780,3445,3449,3237
EW032_RS07120,1246,1211,1598,1299,1596,1165,3027,2749,2973,2767,3141,3618
EW032_RS07125,2699,2542,3521,2810,3381,2464,6277,5638,6128,4996,7161,7555
msrB,2579,2338,2498,2294,2372,2033,4969,4066,3556,3351,6112,6869
msrA,5462,4648,4957,4892,4924,4454,9168,7225,6699,6702,12103,18275
EW032_RS07140,3045,2938,2825,2513,3293,2318,3400,3008,3400,2306,3103,5935
EW032_RS07145,3948,3460,3082,3459,3626,3023,3587,3209,2995,2871,3953,7851
EW032_RS07150,3323,3640,3483,3058,3679,2638,2944,3053,2412,2286,2400,2035
EW032_RS07155,1309,1466,1748,1312,1702,1171,1344,1608,1360,890,1039,1321
EW032_RS07160,3608,3897,3697,3066,3733,3068,3626,4054,2947,2858,3238,4539
EW032_RS07165,782,822,704,821,713,725,878,789,420,846,830,761
EW032_RS07170,913,836,676,843,727,875,938,788,392,1298,827,743
EW032_RS07175,508,485,477,506,510,1006,195,132,103,746,220,73
EW032_RS07180,128,176,188,166,181,252,44,48,38,184,54,32
EW032_RS07185,297,154,292,476,230,469,232,109,156,643,344,519
ebh,11112,5271,5135,8243,6784,4486,14145,10916,6560,32297,16334,10446
EW032_RS07195,3354,1175,1145,1531,1713,1145,8921,1978,9551,3933,2303,2485
EW032_RS07200,7840,2148,2154,3448,2645,2185,27759,5191,25314,10759,7059,8304
tdcB,4324,1116,1275,1936,1374,1388,17586,3105,16581,7301,5204,6941
ald,2949,696,922,1401,1048,1247,12250,1823,11965,5054,3390,5943
EW032_RS07215,3452,2731,3172,2776,3391,2503,1986,2873,1543,2285,2138,1518
EW032_RS07220,9237,7273,8698,7701,9338,7867,6541,7264,4658,7527,7383,6849
EW032_RS07225,1237,1423,1001,777,690,1147,375,378,215,932,496,192
EW032_RS07230,312,363,287,225,189,248,123,118,92,202,139,96
EW032_RS07235,972,1160,984,975,732,678,638,659,447,1299,646,374
EW032_RS07240,3413,4427,3304,2984,2480,2414,2658,2537,1739,2682,2074,1378
gpsB,6600,4915,5977,6169,6727,5668,8774,10151,6198,5270,8971,9242
EW032_RS07255,4857,3423,4402,4517,3664,3155,8613,9249,4783,5279,10128,10365
EW032_RS07260,2658,2033,2717,2422,2221,1930,4676,4585,2545,3272,4978,6117
EW032_RS07265,18,2,7,21,0,6,13,3,2,116,27,0
EW032_RS07270,62,32,42,31,33,38,73,57,26,69,40,31
recU,5314,5236,4349,3840,4500,4441,4517,4006,2434,1881,3765,4245
EW032_RS07280,22736,22680,20306,16012,22766,20280,20541,19618,12364,6871,15519,18190
EW032_RS07285,595,460,572,614,501,532,483,608,619,830,776,534
nth,868,613,806,666,706,762,729,911,862,1131,1072,1070
EW032_RS07295,1149,570,733,779,639,896,1081,800,642,2164,1236,1227
EW032_RS07300,6347,4167,6453,5180,6290,7188,7805,6492,6194,4768,6582,10493
EW032_RS07305,6501,5682,6668,6049,5752,4753,3918,6072,4053,4510,4349,4049
EW032_RS07310,2675,1782,2253,2180,1906,1758,2047,2618,1554,2362,2357,1889
EW032_RS07315,1992,1300,1664,1529,1497,1333,1656,2284,1524,1965,2006,1650
bshA,1647,1083,1408,1423,1281,1357,1535,2047,1444,2832,2003,1602
EW032_RS07325,773,285,402,550,402,586,763,678,442,1462,849,795
EW032_RS07330,19368,17599,26378,21761,21654,17320,22807,26632,26310,13943,24277,25134
EW032_RS07335,716,777,726,692,924,711,454,585,285,868,458,277
EW032_RS07340,829,902,871,722,1163,830,533,803,468,514,501,512
EW032_RS07345,3118,3089,3095,2724,3567,3084,2256,3032,1785,2864,2736,2370
aroA,2333,2230,2061,1923,2594,2257,2095,2554,1608,2106,2306,1926
EW032_RS07355,1016,935,695,690,974,821,1023,1228,646,1485,1108,824
EW032_RS07360,1259,878,666,910,705,827,1107,1145,485,2673,1353,620
EW032_RS07365,162,130,94,162,48,46,175,139,110,618,214,186
EW032_RS07370,3268,4242,5319,3556,2820,1800,4127,3562,4848,3136,3337,4478
EW032_RS07375,4936,4893,5063,4102,5307,4265,3846,4724,4198,2910,3702,4469
EW032_RS07380,3144,2565,2522,2660,2679,2590,2360,2633,1998,3335,2529,1847
EW032_RS07385,855,699,728,705,796,898,816,689,668,694,710,887
EW032_RS07390,79,67,43,88,46,55,25,26,4,131,57,11
EW032_RS07395,44553,47480,69098,56387,91232,47562,35839,37081,51016,19120,24620,33313
EW032_RS07400,9554,10304,9050,8744,11128,8455,5290,8778,5191,4889,5828,6183
EW032_RS07405,12249,12235,11945,11148,14645,11368,8079,12261,8501,7549,9037,11104
rpsA,18650,11458,25708,16326,22431,20774,34124,33531,35691,22785,36495,54811
EW032_RS07415,1570,1176,1492,1681,1932,2972,1119,972,806,1502,1223,1558
EW032_RS07420,733,690,711,715,894,1230,527,456,407,1042,602,530
ypdA,1462,1438,1074,1232,928,1149,1279,1214,1242,2445,1433,1691
EW032_RS07430,74,23,13,59,8,12,49,34,11,293,84,4
ebpS,13087,10606,13313,11368,8441,7392,20666,28687,13783,17324,25012,24591
EW032_RS07440,3035,3015,2428,2131,2939,1480,3760,4253,2275,2888,3055,3273
EW032_RS07445,1924,1817,1516,1575,1773,1176,2431,2309,1335,1778,1851,1989
EW032_RS07450,852,971,963,1075,712,1036,583,825,679,658,679,430
EW032_RS07455,1444,1636,2184,1340,1055,1101,3593,5500,2164,978,1544,1338
EW032_RS07460,497,389,233,419,200,211,475,412,140,1772,652,166
EW032_RS07465,461,308,196,309,152,193,434,341,125,1396,507,211
EW032_RS07470,434,316,197,341,140,170,516,320,107,1504,524,208
EW032_RS07475,827,583,366,692,273,398,930,630,302,2964,1205,678
EW032_RS07480,449,164,140,422,68,181,418,240,67,2308,733,253
EW032_RS07485,7284,6787,6068,6234,6625,4538,6793,6907,5727,6169,6322,7202
EW032_RS07490,6021,5140,7081,5801,7050,4164,7815,8180,10599,6551,8400,12712
EW032_RS07495,2981,2507,1902,2283,2166,1968,2528,2493,1461,2811,2350,2109
scpB,1653,1408,1294,1338,1460,1320,1752,1629,1210,1590,1653,1789
EW032_RS07505,1889,1737,1925,1626,2157,2026,2169,1966,1592,1637,1877,1939
EW032_RS07510,302,273,333,353,300,361,260,274,167,609,285,213
EW032_RS07515,2190,2487,2672,2619,2796,1851,1325,2762,1520,1767,1922,2212
EW032_RS07520,1194,1353,1854,1433,1751,1409,828,1463,1014,1094,927,1093
EW032_RS07525,528,298,366,450,464,494,471,427,362,1054,542,536
EW032_RS07530,1673,985,1682,1323,1472,1324,1843,2131,1659,1675,1930,2412
EW032_RS07535,332,202,204,300,256,233,333,429,164,791,401,162
EW032_RS07540,694,369,382,532,419,444,658,817,352,1272,754,487
proC,870,554,767,710,1155,1652,724,839,487,1296,844,725
rnz,2070,1427,1490,1410,1903,2106,1276,947,1144,1792,1248,1214
EW032_RS07555,9661,8702,14188,10055,11328,10805,11811,16741,15844,10408,16546,20894
EW032_RS07560,4462,3371,3994,3800,3718,4674,4225,4570,3310,3460,4860,5351
EW032_RS07565,821,567,677,792,343,299,4007,1852,1965,3839,2858,2426
EW032_RS07570,383,227,289,381,158,106,1521,768,771,1798,1183,1264
EW032_RS07575,28,6,6,23,6,10,19,10,2,139,45,3
EW032_RS07580,676,501,765,848,1293,690,1001,1078,846,1048,891,422
gndA,11337,8501,11514,10102,10905,12133,10853,11577,11568,8766,12073,14989
EW032_RS07590,1555,1051,1035,1078,917,1070,1998,2067,1312,2072,1959,1941
EW032_RS07595,82,57,51,65,39,59,106,60,36,198,87,81
EW032_RS07600,3653,3198,3551,4185,3555,3485,2519,2849,3440,2565,2478,3347
EW032_RS07605,1606,1513,1697,1706,1761,1674,1200,1760,1630,1370,1206,1745
EW032_RS07610,11635,11656,11856,9411,7676,5871,8678,15583,9503,6140,7380,6508
EW032_RS07615,8250,8121,8052,6537,5255,3950,6858,11782,7177,4201,5555,5467
EW032_RS07620,7415,7849,8096,5827,5179,3868,7476,12104,7372,4243,6180,5762
lpdA,11026,10110,10235,9007,6359,5508,11125,15361,9157,7153,9927,9255
recN,11551,11038,12705,10145,8477,5956,11482,16895,10572,8194,11945,11977
argR,2636,2158,3003,2142,2124,1425,2450,3472,2564,1751,2532,2717
EW032_RS07640,7605,6962,5581,5796,6193,4462,4627,6325,2811,3154,3472,2501
EW032_RS07645,1016,1006,1004,734,1057,715,672,1141,666,442,510,544
EW032_RS07650,7637,7402,6804,6121,7407,5376,5898,8316,4465,3882,4907,4266
nusB,2977,2603,2726,2264,3330,2268,2477,3447,2221,1455,2375,2416
EW032_RS07660,3066,2556,2649,2435,3137,2584,2761,3432,2047,2000,2549,2698
accC,7380,6483,7268,6452,8223,8281,5448,6534,4518,4095,5614,5794
accB,2960,2420,2765,2628,3201,4294,2312,2219,1548,1780,2138,2622
efp,7945,6369,8378,8454,13789,8804,4260,4520,6260,3851,3861,4613
EW032_RS07680,1833,1145,1662,1500,1817,2267,2274,1522,1270,2682,2279,2884
EW032_RS07685,1538,755,1332,1255,1361,1652,1086,912,806,1591,1489,1866
EW032_RS07690,147,96,184,146,197,200,135,142,120,254,209,246
EW032_RS07695,1442,999,1466,1325,1625,1826,1415,1127,1115,2209,1594,1609
EW032_RS07700,2114,1680,2417,2243,2181,1934,1486,1431,1272,1209,1365,1561
EW032_RS07705,5503,4984,5366,3817,2291,2689,8457,11435,8347,5385,8285,8136
EW032_RS07710,3673,3212,3719,2751,1548,1976,6116,8129,7456,4982,7295,10068
gcvT,2439,1966,2180,1914,858,1297,3969,4699,3900,4440,4708,6139
EW032_RS07720,1167,877,1046,1125,1240,950,1503,1397,1172,2126,1628,1333
EW032_RS07725,17,7,6,9,0,3,11,7,2,51,18,3
EW032_RS07730,78,43,22,54,15,37,72,45,16,222,106,22
EW032_RS07735,72,25,22,53,18,18,53,28,17,195,50,28
EW032_RS07740,49,20,19,59,14,17,31,26,9,179,72,9
EW032_RS07745,94,30,25,47,15,29,47,40,11,274,79,12
EW032_RS07750,256,84,75,210,47,85,223,107,42,1181,340,53
EW032_RS07755,410,285,261,357,277,196,392,330,128,996,384,138
EW032_RS07760,1648,1279,1194,1181,1315,1058,2374,2117,2527,2646,2069,2472
EW032_RS07765,909,544,412,473,417,425,1035,796,606,1200,960,755
EW032_RS07770,2051,1418,806,1210,924,851,2295,1582,945,3394,1891,991
EW032_RS07775,402,266,96,169,127,129,370,227,149,370,309,266
EW032_RS07780,1449,908,677,929,716,768,1787,1238,1063,3714,2005,1854
EW032_RS07785,522,283,291,438,311,404,736,458,469,1362,776,680
rpmG,3395,3019,4261,6395,5421,8250,1923,1642,1700,2296,1713,2326
EW032_RS07795,8820,5389,8161,7241,7884,8648,10970,9562,7130,7387,11235,11619
EW032_RS07800,5049,3929,6747,5674,5191,6226,15574,14706,16712,9375,15860,24580
EW032_RS07805,846,1047,887,784,704,651,401,584,323,595,436,269
EW032_RS07810,1750,1947,1780,1639,1312,1352,798,1270,664,1473,955,543
EW032_RS07815,1387,1490,1290,1021,1050,1117,792,1096,620,971,664,394
EW032_RS07820,4292,5793,4531,4552,5297,5305,2290,3066,1837,2583,2611,1896
EW032_RS07825,5856,7014,5484,5479,6029,8147,3634,4209,2543,3060,3689,3941
EW032_RS07830,2404,2951,1825,1946,2042,1618,1475,2065,875,2345,1540,647
EW032_RS07835,1334,1818,1185,1127,1149,1049,1081,1481,659,1171,883,439
rpoD,8877,11744,10053,7947,8307,7544,7735,10144,7084,4389,6040,5724
EW032_RS07845,13089,14870,11066,10496,9995,8866,13692,15149,8764,8256,9795,7638
EW032_RS07850,1727,1261,1708,1592,1895,1521,2147,1861,1831,2259,2536,2775
EW032_RS07855,1110,833,1139,1039,1215,1083,1351,1091,908,1825,1403,1514
EW032_RS07860,8070,5972,9837,7866,32186,12269,5008,5373,5789,3996,4524,5064
recO,1777,1809,1109,1128,1127,738,1840,2336,1109,1910,1331,1169
EW032_RS07870,3390,3222,2055,2185,2091,1495,3787,5226,3000,4574,3590,4465
cdd,1156,1335,994,851,1049,665,1616,2423,1700,1546,1572,2204
EW032_RS07880,859,786,559,609,544,395,1093,1331,866,977,997,1197
ybeY,2453,2349,1752,1763,1844,1199,3058,3921,2368,2831,3096,3441
EW032_RS07890,5041,4701,3477,3803,3795,2326,6051,7702,3730,4643,5657,5293
EW032_RS07895,21656,16624,16315,16331,15341,13275,24991,30311,18062,15988,25970,29393
EW032_RS07900,16693,14402,15797,12391,13981,10851,23118,29042,22519,12360,23070,28365
EW032_RS07905,12369,10583,11783,9843,11347,9079,15613,19238,16182,8424,16086,22140
EW032_RS07910,6952,7176,10734,8645,16358,10085,4210,5313,10907,5539,3252,3549
mtaB,4019,4306,4335,3551,5601,6975,2825,3379,2613,2441,2822,2504
EW032_RS07920,902,975,844,849,1022,1466,995,947,625,1348,916,870
EW032_RS07925,1386,1077,996,934,676,799,1426,1901,1405,2043,2026,1696
dnaJ,1335,924,584,711,468,485,1461,1635,991,2271,2063,1862
dnaK,7812,6614,8641,6333,6297,5387,11517,11358,9770,11513,26603,19126
grpE,3256,2509,3146,2740,2151,2065,4508,4419,3210,7087,9663,7657
hrcA,2184,1858,2526,2029,1769,1479,3154,2626,2234,4221,6067,4447
EW032_RS07950,793,760,602,676,713,695,516,526,252,1380,601,233
EW032_RS07955,345,384,328,424,311,322,278,223,194,656,262,166
EW032_RS07960,5840,5871,5512,5335,6638,7176,4729,4659,4632,5579,5209,5802
EW032_RS07965,11247,11030,12639,20654,12919,17180,3577,3644,3460,3776,3004,3011
holA,1144,1560,1047,1102,978,1138,842,912,459,1183,696,473
EW032_RS07975,1470,930,570,988,819,477,1129,1462,445,3167,1524,456
EW032_RS07980,793,694,751,789,877,856,648,771,660,1176,984,935
EW032_RS07985,833,629,486,640,643,341,411,627,308,1440,635,331
EW032_RS07990,2857,2768,2616,2333,2825,2019,1901,2760,2135,2004,1920,1886
rsfS,2545,2151,2081,2153,2312,1790,1662,2242,1489,1502,1858,1649
EW032_RS08000,2496,2199,1768,1881,2111,1718,1393,1563,1158,1497,1439,1418
nadD,2942,2502,1913,2189,2338,1958,1556,1654,1086,2020,1821,1722
yhbY,704,636,528,535,648,558,441,444,426,593,540,616
aroE,1733,1559,1224,1349,1593,1463,1056,1142,966,1654,1391,1380
yqeH,1955,1752,1536,1652,1892,2173,1396,1382,1461,2360,1833,2168
EW032_RS08025,869,759,569,709,696,1139,618,549,484,1101,829,839
mtnN,735,679,594,651,631,1295,636,549,574,1278,835,935
EW032_RS08035,139,76,142,170,127,182,156,129,115,381,197,134
EW032_RS08040,411,229,203,350,149,210,492,547,195,1393,665,95
EW032_RS08045,446,173,192,390,188,454,413,304,134,1706,615,282
EW032_RS08050,679,423,329,535,295,292,631,741,240,1650,767,296
pxpA,504,243,180,438,98,147,435,401,101,2231,717,178
EW032_RS08060,775,342,274,685,162,234,664,581,120,3125,1210,205
EW032_RS08065,122,97,54,100,46,28,113,156,29,510,228,90
EW032_RS08070,346,237,176,332,145,105,321,391,108,1271,617,269
pxpB,362,193,169,280,160,92,342,291,79,1164,537,143
greA,2426,3086,3210,2749,4463,3719,1190,1274,1337,1454,1412,1469
EW032_RS08085,2708,3543,3168,3078,4085,4111,1198,1348,1068,998,1344,1212
EW032_RS08090,2308,3027,2548,2358,2575,3459,1364,1401,1123,2298,1656,1260
EW032_RS08095,1430,1541,1107,1210,1079,2129,804,731,445,1480,802,665
EW032_RS08100,526,582,416,424,401,1107,456,317,190,751,309,217
EW032_RS08105,3036,2610,3253,3358,4015,2704,3819,4030,4356,4404,3356,4329
ruvX,4266,3559,4029,4008,5214,3834,5526,5065,3941,3817,4454,4298
EW032_RS08115,2270,1772,2309,1834,3096,2537,3374,3057,2554,1902,2861,3213
alaS,4246,3261,2496,2610,3922,3335,2788,2561,1907,4996,2566,2116
EW032_RS08125,5944,5636,5424,5060,6465,4459,5160,5803,3697,5687,4417,3179
EW032_RS08130,1247,1142,1095,1040,1389,985,1279,1231,879,1059,968,835
EW032_RS08135,128,139,155,148,228,186,120,114,102,207,94,55
mnmA,2340,1833,2378,2021,2785,2898,2647,2201,2711,2064,2466,2296
EW032_RS08145,1709,1174,1577,1514,2019,3238,2203,1557,1996,2275,2316,3088
EW032_RS08150,1265,1159,1327,1018,706,500,1647,3156,1145,1581,1266,653
EW032_RS08155,817,287,353,386,497,266,3781,3558,3368,3790,3768,2239
EW032_RS08160,859,311,439,381,536,309,4201,4284,3989,3113,4179,2732
EW032_RS08165,2605,1619,2024,2502,2641,2693,2580,1749,2178,2734,2148,1672
EW032_RS08170,3723,3374,4115,3628,5077,3919,4349,5035,3219,4261,3977,3461
EW032_RS08175,2611,2365,2537,2295,1916,2515,2269,2153,1817,2193,2096,1776
EW032_RS08180,130,110,137,94,61,94,170,121,96,225,116,60
aspS,4140,3702,3471,3407,3271,3801,2174,2178,1839,3075,2235,1914
EW032_RS08195,1791,1377,1344,1540,1074,1844,1017,866,557,2454,1277,815
EW032_RS08200,4244,3467,4419,3866,6781,4791,2402,1907,2688,2248,2474,2110
EW032_RS08205,1783,1645,1975,1461,3220,2175,1447,1374,1490,956,1364,1148
EW032_RS08210,5716,4744,5980,4907,9845,8704,4389,3945,4616,4607,4783,3664
EW032_RS08215,2052,2185,1870,1724,2686,2086,1250,1065,1030,1370,1076,590
recJ,6950,7665,6121,5545,8406,6288,3810,2593,2710,3648,2884,2078
EW032_RS08225,16138,14441,15128,13058,18629,16923,8387,6959,8301,6658,7412,9903
yajC,1723,1848,2543,2261,2715,2227,1037,1368,1612,925,983,1217
EW032_RS08235,6843,6364,4752,5294,5012,4934,3507,3874,2496,3443,3168,4608
queA,3857,3551,2206,2652,2438,2449,2235,1993,1084,3302,2249,1603
ruvB,3409,3263,2260,2309,2709,2385,2208,2019,1456,2089,2067,1911
ruvA,2050,1909,1501,1542,1954,1629,1300,1213,1117,1591,1484,1745
EW032_RS08255,891,965,916,780,1185,906,603,686,760,844,716,808
obgE,3491,3290,2743,2574,3397,3723,2200,1964,1941,2762,2460,2866
EW032_RS08265,10287,13850,12632,8330,13392,14153,3634,4898,4027,1830,3012,1656
EW032_RS08270,12087,13363,10927,9694,12137,14708,3667,4585,3630,2185,3378,3161
rplU,33581,36087,27353,27521,29482,41172,10544,11328,7855,6679,9653,8841
mreD,731,614,672,584,565,718,740,611,497,958,742,726
mreC,1725,1536,1400,1346,1059,1985,2177,1659,1010,1980,2192,2518
EW032_RS08290,307,459,549,472,155,158,1431,1688,361,1005,1960,1349
EW032_RS08295,1322,1583,1894,2034,520,471,5289,5291,1239,4678,8381,5426
EW032_RS08300,214,135,211,287,131,221,1071,550,203,1390,977,859
EW032_RS08305,469,567,600,488,567,765,475,421,384,499,413,177
EW032_RS08310,494,175,132,519,62,141,403,238,56,3040,790,55
EW032_RS08315,242,77,89,250,39,89,253,127,43,1235,410,47
EW032_RS08320,33,9,12,33,5,16,25,10,0,230,52,1
EW032_RS08325,7661,5408,4814,4112,5165,4275,3330,3458,2616,2863,2635,1775
EW032_RS08330,11129,7403,5471,5618,6579,6731,5237,5070,3756,6017,4588,3288
EW032_RS08335,1162,901,1159,1047,1282,2303,776,589,816,998,892,1231
EW032_RS08340,3282,2942,3231,2273,3096,2320,3161,3468,3418,2803,2844,3228
EW032_RS08345,159,175,199,101,189,106,146,202,181,151,122,130
EW032_RS08350,9165,7169,6260,6247,5913,5001,5150,3947,3488,4974,4083,3749
hemB,3482,2908,2482,2174,2425,2043,1954,1587,1514,2390,1678,1883
EW032_RS08360,2538,1837,1293,1337,1388,1225,1066,772,635,1207,895,967
EW032_RS08365,8385,7384,4840,4507,5379,4623,3254,2587,2098,2515,2144,2032
EW032_RS08370,4915,3934,2639,2699,3105,2577,2054,1565,1350,1753,1464,1647
EW032_RS08375,38440,29377,20699,21163,27441,16701,14471,13386,9935,12519,12048,10609
EW032_RS08380,1647,1867,1074,1246,803,1171,1554,1269,700,1248,1176,948
clpX,7557,11118,11766,8262,7391,7920,4065,4834,4885,3581,4028,4512
EW032_RS08390,21223,24147,27783,22046,15354,24865,10771,10694,11164,7517,10727,12329
EW032_RS08395,222,161,131,217,129,220,162,89,82,196,185,266
EW032_RS08400,1126,1204,880,964,1020,1147,708,552,622,1192,1007,1538
EW032_RS08405,923,911,504,785,641,830,491,344,173,1363,663,350
EW032_RS08410,5,10,4,3,3,3,3,8,2,23,9,0
EW032_RS08415,11516,14598,10940,10813,13170,12145,3434,4457,5103,2230,3331,3176
EW032_RS08420,19934,21077,12916,18130,16297,18421,5454,5734,5394,3397,5582,4910
infC,24455,27975,18064,20335,21920,22651,9064,9629,9834,5571,8378,7927
EW032_RS08430,1119,1075,789,1327,4635,2189,1931,837,1425,4583,1680,1004
thrS,5745,13971,15036,10717,174141,107922,39066,7161,49972,29049,22101,65545
EW032_RS08440,5493,4124,4766,7671,18967,14954,4679,1571,4231,6225,3307,7875
dnaI,3620,3194,2533,2674,3780,2382,2966,3077,2032,3177,2895,2447
EW032_RS08450,3588,3123,2867,2838,4597,3131,3420,3543,3112,3842,3831,4575
nrdR,1671,1281,1278,1383,2003,1851,1654,1287,1264,1450,1778,2557
gap,3212,4028,4124,3322,2854,616,21666,13228,25763,14078,21019,40437
EW032_RS08465,1853,1504,1393,1947,1563,1120,1937,2353,1126,2307,1997,1029
mutM,1298,1016,1108,1065,1208,963,1441,1870,1143,1859,1634,1520
polA,3409,2428,3539,3116,3417,3890,4037,4447,4755,6400,5679,6733
EW032_RS08480,2492,2200,2236,2226,2222,2110,2737,2236,2113,2400,2168,1542
EW032_RS08485,2485,1769,2982,2167,2120,2173,4245,3667,2503,2859,3446,3446
EW032_RS08490,981,552,910,1041,796,1152,1620,1244,793,2516,1842,1962
EW032_RS08495,68,22,25,56,15,17,42,60,29,215,98,46
EW032_RS08500,1446,1651,2403,1621,1012,865,2933,4504,2857,3256,3918,2804
EW032_RS08505,1065,845,856,833,319,347,1310,1940,1086,2782,2065,2244
EW032_RS08510,17757,17377,23241,16585,24908,18266,10553,16270,11815,5341,9430,8944
pyk,32106,16694,18934,17766,38061,26894,13038,10390,17305,7991,10765,14309
EW032_RS08520,7636,3701,3064,4440,5987,9478,3167,2264,1961,3760,3324,2952
EW032_RS08525,3336,3172,3401,2934,4244,3788,2132,2046,1475,1923,1713,1243
EW032_RS08530,2578,2617,2918,2436,3628,3506,1964,1702,1761,1987,1783,1832
EW032_RS08535,3405,3237,3619,3332,4294,5660,2575,1985,2106,2919,2315,2490
dnaE,10833,10339,8235,7604,8322,5145,7423,10779,6481,8131,6834,5938
EW032_RS08545,3626,3666,3288,2812,3200,2105,3103,4568,2809,2569,2885,2858
EW032_RS08550,278,305,356,248,336,177,301,459,349,221,260,298
EW032_RS08555,3817,3523,3156,3164,3391,1974,3502,4521,2690,3476,3424,2689
EW032_RS08560,2177,1256,1291,1338,1943,1458,7717,3614,5397,5504,4559,5990
EW032_RS08565,1574,977,993,979,1285,1074,5136,3083,2888,2721,3007,2880
EW032_RS08570,2202,1347,2592,2078,2490,2741,3304,2559,2677,2479,2881,3621
EW032_RS08575,163,163,235,201,220,146,187,230,250,154,206,156
ald,3709,3779,5083,3374,2206,1535,8512,9624,6813,6060,7224,7315
EW032_RS08585,7572,8354,15275,10685,10971,5114,32450,20819,39141,13909,31550,33397
EW032_RS08590,11167,6952,9588,9259,9272,9629,9863,7591,13224,6202,7798,11474
EW032_RS08595,2116,2228,2804,2386,1961,1697,2163,4040,2278,2982,2931,2847
EW032_RS08600,2101,1911,3141,2397,2461,2562,3064,3733,3810,2288,3092,3800
EW032_RS08605,986,549,357,798,237,407,549,366,103,3984,940,105
thiI,1041,849,565,776,602,707,678,582,362,1813,783,333
EW032_RS08615,918,678,496,719,484,708,806,503,285,1722,730,209
EW032_RS08620,80,78,49,79,47,31,66,52,32,150,64,7
ezrA,12622,11451,16378,12084,15770,13444,13643,14533,17491,9706,13362,15599
EW032_RS08630,345,297,419,400,668,753,376,262,287,693,369,373
EW032_RS08635,4779,5343,5604,5809,5576,8292,1597,1679,1903,747,1628,1496
EW032_RS08640,25021,29222,32326,27741,31034,41589,7729,9244,11258,3674,7414,8869
EW032_RS08645,55,20,24,69,20,17,57,21,7,298,82,29
EW032_RS08650,406,175,178,293,189,204,336,215,124,1115,418,255
EW032_RS08655,893,658,950,952,687,542,1281,1928,978,1230,1240,1306
EW032_RS08660,1199,641,1022,873,2635,1686,920,1235,581,1392,1075,886
EW032_RS08665,1796,935,1410,1261,3956,2323,1236,1442,604,1935,1369,961
EW032_RS08670,16,2,4,13,4,7,11,5,3,79,18,1
EW032_RS08675,950,392,519,738,957,987,681,531,331,2345,978,511
EW032_RS08680,2269,1520,2077,1986,2672,2655,1581,1225,1301,2276,1610,1630
EW032_RS08685,1531,814,1250,1486,1929,2501,896,551,896,1060,934,1506
EW032_RS08690,4181,2298,6162,4203,3056,4344,7352,8281,6009,6024,12416,17230
EW032_RS08695,2603,1259,1752,1838,1593,2785,785,456,504,1838,961,622
EW032_RS08700,1235,568,687,898,897,999,1114,758,485,1686,994,576
EW032_RS08705,2,5,0,7,2,1,5,5,0,29,14,0
harA,1605,528,546,1413,528,672,59777,53151,56935,38523,49469,79363
EW032_RS08715,24,3,9,48,2,10,38,9,1,238,60,1
EW032_RS08720,5731,3218,5496,4409,3264,4888,7748,8242,8878,6917,9025,11392
acsA,1137,568,982,1182,329,329,2209,2682,1708,4840,3436,3671
EW032_RS08730,627,296,548,569,394,261,1110,907,803,1862,1448,1676
EW032_RS08735,925,672,1118,846,721,375,1929,2141,1732,2049,2447,2252
ccpA,2535,2170,3343,2661,2999,4354,5961,4848,4909,4512,4890,4202
EW032_RS08745,20,1,1,18,0,6,18,4,0,100,42,1
aroF,2375,1764,2016,2084,3623,2921,2525,2202,2176,2943,2363,2340
EW032_RS08755,25,20,16,29,28,23,32,22,35,100,38,12
EW032_RS08760,4790,3961,3715,4211,4674,4005,9257,6542,8253,6443,8172,6513
EW032_RS08765,4433,4607,5834,4265,6798,4779,10988,7328,19667,4045,5919,5422
EW032_RS08770,9691,10430,8818,9058,7955,6637,6314,8578,5196,5805,5662,4277
