GeneName,X50482,X50483,X50484,X50485,X50486,X50487,X50489,X50490,X50491,X50492,X50493,X50627
EW033_RS08205,43,27,32,37,23,9,55,21,448,33,8,158
ebpS,10887,16750,11942,12049,10242,9508,23459,16067,8381,20522,15304,14950
EW033_RS08215,2329,3063,2045,2208,2088,1177,3112,2017,2339,2918,2397,2429
EW033_RS08220,1629,2309,1597,1628,1507,1091,2025,1281,1333,1876,1189,1464
EW033_RS08225,739,874,915,1156,1031,1053,705,553,451,528,264,362
EW033_RS08230,2504,3157,2893,3077,2595,2589,6400,3599,860,3958,1452,2087
EW033_RS08235,109,133,128,148,110,95,152,82,581,115,86,236
EW033_RS08240,529,528,544,543,462,353,727,358,1765,484,351,812
EW033_RS08245,88,119,102,96,102,45,156,59,373,80,63,203
EW033_RS08250,301,304,307,301,225,159,445,216,1693,289,225,659
EW033_RS08255,294,347,306,302,232,174,516,340,1471,406,315,754
EW033_RS08260,686,654,621,601,490,558,1244,801,3222,1110,1280,1972
EW033_RS08265,164,119,194,167,86,147,321,190,2154,281,441,915
EW033_RS08270,5992,4562,3768,3007,3612,1834,4624,3590,4119,4118,5271,4430
EW033_RS08275,5898,4407,3914,3067,3569,3433,5654,5731,3054,6443,10015,5549
EW033_RS08280,2270,2077,1610,1612,1539,1249,1857,1585,2260,1715,1435,1941
scpB,1455,1455,1194,1277,1159,1043,1423,1406,1268,1523,1287,1566
EW033_RS08290,2090,1847,1808,1639,1687,1661,1752,2007,1299,2090,1304,1760
EW033_RS08295,201,223,260,198,188,226,195,155,709,175,124,289
EW033_RS08300,1303,1552,1495,1201,1272,805,1416,1092,1298,1209,782,1355
EW033_RS08305,941,1090,983,832,949,935,783,785,788,829,617,642
EW033_RS08310,303,262,245,236,203,350,308,213,933,291,359,467
EW033_RS08315,1562,1672,1509,1711,1445,2610,2162,2085,1441,2452,2292,1736
EW033_RS08320,175,149,188,229,129,126,265,165,819,161,70,329
EW033_RS08325,339,265,311,406,264,271,444,274,1377,325,266,622
proC,527,364,449,481,416,1042,490,510,761,503,901,504
rnz,1514,1168,1159,1074,1062,1554,795,897,1615,992,1146,1036
EW033_RS08340,9707,12164,9634,9345,8360,9571,15333,15151,4629,15729,14899,10349
EW033_RS08345,2332,2622,2675,2433,2286,3328,3493,3353,1710,3131,3130,2353
EW033_RS08350,605,359,374,234,216,85,1358,750,3127,1187,1476,1763
EW033_RS08355,220,141,135,90,74,18,271,204,1121,320,562,591
EW033_RS08360,7,5,8,16,0,1,20,0,191,9,0,42
EW033_RS08365,1290,1640,1335,1620,1445,1428,2408,2143,1516,2598,1766,1960
gndA,10927,9704,8119,10135,8306,14236,10509,10943,5824,12721,13663,9401
EW033_RS08375,946,703,583,588,517,698,934,758,1657,945,1473,1112
EW033_RS08380,25,22,34,37,18,17,39,16,245,24,9,116
EW033_RS08385,2362,2109,2097,1803,1722,2375,2157,1931,1553,2191,1952,1799
EW033_RS08390,1124,1083,1020,951,901,1274,1063,959,914,994,923,809
EW033_RS08395,9611,11464,8925,8882,8623,7072,10429,6004,3567,6588,5204,5050
EW033_RS08400,6604,7502,5786,6079,5732,4217,7494,4151,2523,4792,4607,3938
EW033_RS08405,5901,6885,4952,5261,5095,3716,7473,4021,2536,4570,4761,3651
lpdA,6734,7970,6108,6307,6141,4492,9671,5026,3714,6399,5896,5569
recN,7635,9654,7492,7124,7295,5153,10343,6285,4040,8448,6893,6444
argR,1946,2534,1855,1572,1790,1333,2158,1632,999,1962,1656,1360
EW033_RS08425,6716,7055,5449,5986,5843,3785,4818,2890,2013,2931,1688,2702
EW033_RS08430,1065,1137,824,989,995,700,945,658,321,672,436,528
EW033_RS08435,7507,8160,6149,7032,6695,4633,6747,4933,2750,5202,3037,4259
nusB,2899,3253,2397,2642,2549,2250,2927,2449,756,2462,1478,1828
EW033_RS08445,2982,3394,2384,2678,2372,2046,2819,2173,1581,2522,1664,1967
accC,7462,8241,6537,7173,6726,6784,4870,5134,2925,5074,3632,4321
accB,2989,2998,2776,2692,2625,3211,1651,1876,1720,1892,1862,2046
efp,9066,7935,8341,8553,9494,12554,5287,6458,3161,6087,3850,3603
EW033_RS08465,1496,1761,1678,1798,1429,2530,1603,1904,2460,2452,2265,2205
EW033_RS08470,525,368,567,469,456,1550,382,508,1120,621,625,611
EW033_RS08475,95,85,122,122,109,267,90,91,276,132,98,114
EW033_RS08480,1108,1071,1205,1030,1018,1960,1093,1147,2200,1374,1685,1260
EW033_RS08485,2322,2133,1965,1871,1708,2894,1265,1101,1077,1117,995,744
EW033_RS08490,6163,6564,4437,4577,5007,4117,11393,9211,3493,12113,10355,9689
EW033_RS08495,3971,4382,2811,3265,3284,2696,7147,6544,3667,8370,10685,8071
gcvT,2480,2595,1694,2053,1945,1673,3751,3258,3965,4170,5530,4472
EW033_RS08505,960,827,836,741,744,762,1355,912,1709,1405,922,1323
EW033_RS08510,2,3,3,3,1,2,7,0,45,4,0,17
EW033_RS08515,34,26,40,31,25,21,55,16,271,20,6,117
EW033_RS08520,23,10,21,24,9,10,28,8,207,10,6,90
EW033_RS08525,16,25,22,12,9,10,25,4,222,14,6,78
EW033_RS08530,19,27,20,28,18,7,35,13,299,16,7,112
EW033_RS08535,76,65,90,98,65,37,120,42,960,72,23,347
EW033_RS08540,230,247,291,256,209,139,341,129,1125,167,77,419
EW033_RS08545,1742,1505,1262,1384,1264,1628,3027,2367,2648,2737,2846,2833
EW033_RS08550,736,595,434,465,393,406,942,567,1086,717,840,984
EW033_RS08555,1732,1188,769,756,753,668,1541,800,3469,1260,1141,1648
EW033_RS08560,242,194,106,98,89,70,183,116,322,194,254,261
EW033_RS08565,1418,1206,760,762,696,787,1603,1385,4176,1760,2286,2599
EW033_RS08570,673,659,496,428,377,501,654,651,1272,767,1144,969
rpmG,4578,4699,4965,5778,7005,11574,2277,1958,2348,2042,1819,1398
EW033_RS08580,5571,6622,5866,6693,5607,6507,7143,6899,4990,9279,7605,7205
EW033_RS08585,6645,6828,5895,9016,6174,12769,13774,12221,3586,16701,16705,10962
EW033_RS08590,428,590,598,558,558,585,521,461,582,496,201,414
EW033_RS08595,1120,1296,1365,1232,1224,1091,1194,1077,1659,1212,651,1012
EW033_RS08600,1028,1207,1081,962,1032,726,1072,944,947,1149,473,855
EW033_RS08605,4132,5053,4466,4648,4616,2977,2158,2534,2738,1982,1597,2228
EW033_RS08610,5555,6380,5875,6004,6103,4194,3248,4049,2860,3395,3422,3574
EW033_RS08615,1894,1967,1873,1746,1771,1333,1489,1186,2465,1042,779,1460
EW033_RS08620,1032,1025,1045,1060,1069,693,887,816,1135,695,529,840
rpoD,8299,9432,9720,10090,9819,9356,9095,8180,2919,7316,5832,5563
EW033_RS08630,8735,9814,8970,9551,8965,6463,11659,7275,6442,8546,5046,6865
EW033_RS08635,1133,1391,1109,1121,1055,1131,1928,1707,1746,2165,2324,1974
EW033_RS08640,833,819,752,654,630,781,1050,999,1882,1255,1123,1301
EW033_RS08645,12883,14611,13109,15511,13693,19401,7317,10273,3545,8053,6414,5150
recO,1245,1212,929,1012,813,674,1927,965,1314,1186,1043,1298
EW033_RS08655,2053,2161,1645,1698,1510,1244,4246,2375,3407,3066,3681,3772
cdd,828,918,691,698,695,679,2019,1325,988,1749,2381,1825
EW033_RS08665,508,570,462,490,353,444,1245,792,671,1003,896,881
ybeY,1345,1721,1182,1282,1104,976,3158,1989,1660,2454,2295,2406
EW033_RS08675,3290,3939,2713,2681,2297,2010,5662,3458,2806,4359,4066,4450
EW033_RS08680,15588,17283,12400,12737,11322,10446,15419,9420,4551,13030,14486,11177
EW033_RS08685,14523,15785,11323,11826,11086,10587,15717,11691,4419,15343,14692,12659
EW033_RS08690,10015,11355,8396,7681,7724,7770,10756,8589,3018,10720,11019,8239
EW033_RS08695,10348,7931,7732,8047,11458,16941,8786,7414,4744,8582,4555,3599
mtaB,4316,4870,4559,4581,4638,4391,3204,3347,2181,2877,2562,2735
EW033_RS08705,1020,1046,947,882,837,814,921,724,1335,631,651,759
EW033_RS08710,1451,1230,887,956,950,794,2188,1610,1680,1352,1167,1523
dnaJ,1011,772,619,612,490,341,1672,1139,2399,1105,1072,1656
dnaK,9004,10179,6666,6307,6829,6270,24371,12848,4253,13303,10534,6851
grpE,3485,4462,2940,2619,2726,2318,8685,4768,3609,4633,2576,2834
hrcA,2858,3552,2476,2199,2424,1986,6161,3706,1918,3365,1450,1572
EW033_RS08735,765,683,642,625,573,456,453,355,1772,299,212,699
EW033_RS08740,321,363,375,366,303,284,270,246,701,187,144,251
EW033_RS08745,5556,6147,5693,5704,5698,6168,5061,5138,4757,5958,6800,5243
EW033_RS08750,11844,11994,13350,13534,15477,20758,5176,5364,3389,4657,2334,2210
holA,1336,1683,1595,1632,1614,1249,962,741,1279,708,328,769
EW033_RS08760,170,171,139,168,154,120,154,69,381,114,76,169
EW033_RS08765,3,5,2,6,0,4,3,9,23,2,2,16
EW033_RS08770,561,704,670,787,562,226,989,469,3511,647,205,1360
EW033_RS08775,528,523,477,512,439,595,517,478,1105,595,477,576
EW033_RS08780,506,595,507,470,458,236,489,312,1504,438,199,780
EW033_RS08785,3506,4164,3392,3515,3484,3140,2791,2790,1940,3093,1977,2349
rsfS,2932,3393,2848,2918,2682,2320,2209,1984,1287,2198,1301,1896
EW033_RS08795,2370,2454,1977,2252,2183,1576,1649,1670,1353,1764,1572,1760
nadD,2666,2572,1963,2460,2161,1714,1678,1646,1813,1822,2190,2079
yhbY,660,560,420,552,516,444,411,509,570,516,618,602
aroE,1671,1446,1121,1407,1222,1145,1035,1016,1834,1185,1188,1303
yqeH,1946,1752,1312,1558,1459,1635,1264,1385,2307,1636,2486,1889
EW033_RS08820,746,661,556,684,596,741,518,524,1025,656,818,831
mtnN,985,777,662,774,747,1131,598,624,1527,786,1229,999
EW033_RS08830,43,36,49,38,28,77,42,39,392,31,22,127
EW033_RS08835,48,29,81,81,18,34,173,14,2265,66,37,594
EW033_RS08840,33,29,23,25,16,15,51,29,426,48,23,159
EW033_RS08845,21,22,19,12,12,17,20,36,22,43,45,33
EW033_RS08850,10,4,13,5,4,13,12,10,89,12,26,30
EW033_RS08855,378,218,256,217,187,549,311,384,1573,422,779,720
EW033_RS08860,314,485,319,300,190,208,479,399,2122,447,374,996
pxpA,173,207,164,154,71,55,283,149,2732,241,178,894
EW033_RS08870,299,317,340,240,113,92,538,249,4107,400,322,1781
EW033_RS08875,71,93,58,37,42,15,70,72,501,88,88,251
EW033_RS08880,205,277,214,165,124,89,282,289,1383,339,409,762
pxpB,180,220,188,186,144,84,248,226,1282,266,212,645
greA,2954,3557,3619,3129,3554,3122,1375,2152,1364,1604,1711,1610
EW033_RS08895,3354,3964,4123,3758,3939,3371,1467,2153,912,1747,1523,1549
EW033_RS08900,2885,3092,3293,3466,3545,3178,1506,2283,2678,1738,1869,2091
EW033_RS08905,1371,1516,1496,1611,1575,1483,772,808,1459,701,858,939
EW033_RS08910,530,535,628,605,582,743,271,367,826,293,259,502
EW033_RS08915,3029,3281,2682,3002,2673,3298,4947,4972,4977,4402,5182,4058
ruvX,3773,3932,3322,3634,2981,3620,5544,4640,2885,4523,3112,3355
EW033_RS08925,2063,2022,1750,2004,1582,2413,3355,2935,1244,3035,2805,1971
alaS,4034,3400,2564,3381,3173,2722,3105,2448,5198,2499,2826,3504
EW033_RS08935,5215,5425,4978,5332,4880,3206,5062,3648,5205,3948,2853,4281
EW033_RS08940,1218,1349,1297,1148,1173,854,1066,938,947,1037,701,961
mnmA,1995,1950,2075,2423,2071,2849,2601,3126,1872,2999,2978,2349
EW033_RS08950,1271,1287,1440,1402,1249,2324,1469,1852,1877,2010,3162,1930
EW033_RS08955,830,1092,759,1092,626,707,1508,1087,1369,980,504,995
EW033_RS08960,366,184,174,160,160,223,2378,1894,4002,2148,1367,1953
EW033_RS08965,565,287,221,258,228,273,2952,2772,4725,2992,2509,2943
EW033_RS08970,2443,1625,2189,1988,2030,2753,1472,1530,2134,1725,1411,1505
EW033_RS08975,3371,4022,3810,4016,3408,3650,4790,3964,4167,4529,3365,3729
EW033_RS08980,2765,2876,3159,2591,2378,3179,2440,2036,1911,2149,1599,1670
EW033_RS08985,137,186,172,133,120,102,157,99,194,124,37,88
aspS,3659,3629,3433,3958,3639,3819,2001,2251,3400,1816,2055,2307
EW033_RS09000,1066,1084,1185,1345,1128,1429,877,729,2470,657,694,1394
EW033_RS09005,2832,2762,3385,2860,2958,3107,1940,2266,2587,2149,2257,2306
EW033_RS09010,1759,1879,1726,1771,1807,1665,1462,1833,805,1618,1568,1285
EW033_RS09015,5120,5709,5561,5566,5511,5642,4193,4883,4543,4991,5474,5082
EW033_RS09020,2386,2386,2381,2316,2179,2179,1289,1193,1348,1266,692,917
recJ,6181,6097,7108,6911,6888,5888,2523,2848,3768,2556,1997,2723
EW033_RS09030,12697,12618,12131,11919,11885,14073,6752,9705,5463,8489,9800,6939
yajC,2394,2222,2281,1865,2427,2790,1419,1701,626,1532,1039,880
EW033_RS09040,8042,7076,5777,5619,6181,4730,3257,3134,2869,3235,3940,3801
queA,4134,3851,2816,3072,3213,1683,1935,1720,3486,1866,2163,2860
ruvB,4245,4221,2907,3368,3449,2055,2136,2408,1999,2397,2897,2988
ruvA,2400,2256,1794,2008,2034,1402,1296,1619,1580,1682,2207,1932
EW033_RS09060,1147,1160,906,928,1071,761,661,1041,830,864,931,1027
obgE,4874,4211,3332,3699,3651,2605,2077,2704,3057,2527,3742,3256
EW033_RS09070,16600,15775,15248,15259,16766,15313,6016,8891,1114,6390,2677,3047
EW033_RS09075,14293,13561,13201,13085,13215,12166,5292,7756,1520,5338,3813,3881
rplU,41339,37768,39882,39595,37265,34510,14573,19280,8932,14215,9657,10847
mreD,490,436,450,428,399,599,349,459,803,443,459,578
mreC,1284,1099,1078,1051,1004,1533,887,908,1627,1118,1532,1314
EW033_RS09095,271,364,212,168,216,262,684,214,245,577,365,193
EW033_RS09100,923,1241,729,395,493,424,2016,640,669,1731,1131,599
EW033_RS09105,81,84,98,69,69,100,111,43,759,118,21,216
EW033_RS09110,1170,1179,1133,1177,1209,1414,523,719,467,659,392,330
EW033_RS09115,83,69,99,81,52,44,50,36,410,40,16,127
EW033_RS09120,0,1,0,0,0,0,0,2,0,0,0,0
EW033_RS09125,0,0,0,0,0,0,0,0,0,1,0,0
EW033_RS09130,0,1,0,0,1,0,0,2,0,0,0,0
erm(A),0,7,0,1,3,14,1,7,0,2,2,0
EW033_RS09140,0,0,0,0,0,1,0,0,0,0,0,1
EW033_RS09145,102,61,87,73,47,34,145,46,499,110,81,303
EW033_RS09150,574,452,450,494,321,355,856,525,3651,732,916,1533
EW033_RS09155,2,3,3,1,1,1,2,0,86,2,4,24
EW033_RS09160,70,29,123,104,14,18,231,13,4241,119,21,722
EW033_RS09165,48,33,88,97,23,38,125,26,1323,92,22,459
EW033_RS09170,7,2,11,4,2,3,14,2,299,7,2,50
EW033_RS09175,5813,4444,3493,4050,4142,3933,3335,2970,2517,2857,2381,2774
EW033_RS09180,8466,5905,4346,5252,4966,4852,5034,4225,6615,4091,4523,5530
EW033_RS09185,983,944,1038,897,905,1535,697,804,829,746,1157,765
EW033_RS09190,1359,1526,1407,1519,1255,1451,1796,1363,1796,2017,1248,1558
EW033_RS09195,115,109,109,125,113,118,149,102,77,141,72,100
EW033_RS09200,6239,6335,5805,5822,5450,6236,3567,2962,4561,3228,3801,3373
hemB,2510,2478,2134,2323,2174,2210,1372,1232,2204,1288,2051,1566
EW033_RS09210,1383,1332,1109,1295,1200,1113,649,517,952,601,840,699
EW033_RS09215,5115,4362,4184,4792,4481,3815,2525,1937,2245,2177,2403,2403
EW033_RS09220,2487,1963,1839,2177,1955,1761,1326,1094,1423,1310,1487,1455
EW033_RS09225,19713,15382,12867,15118,15098,10908,9887,7907,9130,10319,10358,10011
EW033_RS09230,987,1246,939,1116,960,582,709,573,894,546,409,771
clpX,13331,17548,14845,15569,16165,10864,7158,9694,4562,7431,5677,5827
EW033_RS09240,38977,46914,41434,43763,43562,40322,19293,28515,10368,22054,21703,18619
EW033_RS09245,152,170,165,148,139,132,70,70,149,59,65,94
EW033_RS09250,1159,1382,1183,1135,1231,843,618,764,1167,606,1167,830
EW033_RS09255,982,962,785,858,914,498,400,268,1468,252,283,753
EW033_RS09260,4,6,7,13,5,1,4,3,41,1,1,6
EW033_RS09265,17011,18954,16692,16640,17245,11809,8060,9965,2265,6647,5195,4603
EW033_RS09270,22352,23779,22082,22387,20054,12512,9713,10060,3243,7422,5643,5916
infC,29464,30562,25835,29832,26902,15911,15109,18512,6027,13339,11993,11702
EW033_RS09280,648,533,616,604,623,484,945,574,5155,860,1017,2456
thrS,4829,5422,4680,6526,6940,6954,19218,8634,12362,32902,112662,37243
EW033_RS09290,4848,2891,3928,3342,4419,3557,2997,1805,5410,3547,9393,3674
dnaI,2920,2600,2018,2063,2012,1661,2844,1961,2547,2519,2745,2577
EW033_RS09300,2928,2868,2242,2351,2305,2127,3225,3357,3169,3830,5347,4240
nrdR,1532,1396,1191,1142,1197,1523,1324,1580,1147,1842,2991,1787
gap,3000,2478,1829,1998,1993,230,23800,30457,10343,36516,58486,25184
EW033_RS09315,1276,1245,1086,1123,863,701,1917,1117,2236,1223,899,1741
mutM,957,895,748,766,676,715,1417,1145,1923,1364,1439,1471
polA,3126,3313,2744,2596,2400,3161,4549,5204,5633,5381,6367,5650
EW033_RS09330,1015,984,1154,832,849,802,1407,1259,1973,1421,1042,1256
EW033_RS09335,2561,3131,3120,3167,2861,3424,3265,3137,2412,3316,2971,2626
EW033_RS09340,1343,1269,1372,1277,1200,1746,1298,1126,2809,1411,1697,1628
EW033_RS09345,18,22,17,20,8,8,36,17,163,29,12,58
EW033_RS09350,1415,2374,1501,1400,1326,1158,4649,5032,2975,5422,4380,4269
EW033_RS09355,794,1039,489,516,453,324,1672,1904,2842,1941,3024,2727
EW033_RS09360,19955,22415,18805,15881,15773,16720,10957,11807,3404,9856,7418,7763
EW033_RS09365,196,188,204,181,119,43,211,87,1732,78,16,531
pyk,20404,14839,14479,23066,15133,33521,9993,9565,4116,11241,14117,8161
EW033_RS09375,3441,2772,2446,3622,2305,5583,1786,1171,3317,1284,2111,1878
EW033_RS09380,3189,3106,2965,2963,3107,3158,1799,1779,1995,1560,1359,1530
EW033_RS09385,2465,2488,2551,2460,2654,2877,1499,1997,1771,1598,2001,1842
EW033_RS09390,2760,2850,3303,3134,3307,4199,1871,2108,3022,1929,2208,2128
dnaE,6624,6762,4864,6016,5255,3740,8313,5320,6572,6617,5803,6872
EW033_RS09400,2255,2677,1791,1979,1795,1435,2963,2158,1743,2650,2435,2442
EW033_RS09405,283,339,258,272,207,197,420,255,433,369,275,358
EW033_RS09410,2676,2994,2212,2203,2035,1628,3529,2395,2848,3092,2151,2882
EW033_RS09415,1515,936,759,971,780,2210,2631,1401,2179,2486,3836,2064
EW033_RS09420,1062,879,795,796,781,1205,2570,1888,1865,2150,3764,2096
EW033_RS09425,1401,1433,1580,1188,1229,2206,1577,1666,1840,1716,1965,1493
EW033_RS09430,121,145,118,103,128,97,168,142,113,140,76,114
ald,3498,4176,3000,1755,2513,880,5599,5561,4031,6021,4851,5859
EW033_RS09440,2183,2134,2095,1376,2014,2338,4619,4162,1300,4762,11927,2731
EW033_RS09445,12203,11134,12516,14199,12366,23581,17862,17198,6877,23524,26773,15806
EW033_RS09450,1924,2694,2331,2818,2233,1666,3278,2490,3032,2500,1558,2640
EW033_RS09455,2501,2779,2604,2649,2294,3982,3759,3695,1864,3803,3061,2443
EW033_RS09460,428,306,381,483,252,254,506,159,7300,250,111,1384
thiI,805,698,593,766,588,633,550,501,2221,448,564,1080
EW033_RS09470,678,565,563,665,465,634,586,402,2197,410,282,1016
EW033_RS09475,55,43,41,55,25,17,53,22,203,29,5,67
ezrA,11900,14337,12038,11204,10635,16298,15880,15251,5660,16137,17244,11298
EW033_RS09485,266,272,398,328,329,663,203,331,821,304,453,325
EW033_RS09490,5801,5444,6987,7510,7219,8295,2078,3595,604,1987,1135,1056
EW033_RS09495,31338,31462,40150,42351,40652,45303,11741,22009,2416,12016,9221,6750
EW033_RS09500,11,9,27,19,8,7,36,3,401,16,2,138
EW033_RS09505,120,97,116,153,98,43,135,50,1461,89,35,368
EW033_RS09510,149,186,216,215,152,195,133,100,680,90,97,253
EW033_RS09515,370,380,358,322,299,433,453,579,1569,678,1009,900
EW033_RS09520,559,513,540,493,439,563,667,886,2020,1037,1075,1336
EW033_RS09525,1,2,6,6,1,3,9,5,96,4,1,33
EW033_RS09530,523,395,434,370,300,512,430,369,2855,432,522,1246
EW033_RS09535,2347,1875,1986,2180,1849,4380,1724,2087,2453,2214,3565,2233
EW033_RS09540,704,659,748,764,730,2269,469,730,822,898,1697,824
EW033_RS09545,2071,2400,2210,1762,1685,3130,2612,2517,2647,3607,3850,2445
EW033_RS09550,1748,1192,1556,1574,1317,3131,542,657,1919,529,656,935
EW033_RS09555,1077,904,1003,957,806,913,1460,879,1895,1060,509,1282
EW033_RS09560,0,0,2,3,1,1,3,1,32,0,0,9
harA,1921,1233,1096,905,870,725,42293,34382,21445,61770,65261,56623
EW033_RS09570,27,9,14,13,8,15,25,15,318,13,2,108
EW033_RS09575,4935,4358,2907,2117,2782,3747,7896,8518,5013,10414,10086,8811
acsA,1127,703,490,317,275,115,1328,1309,5218,1597,3048,2833
EW033_RS09585,576,461,468,335,352,207,955,986,2652,1355,2067,1421
EW033_RS09590,863,971,715,624,641,305,2221,1937,1983,2767,2839,2453
ccpA,2335,1866,2078,1246,1700,2194,4205,4766,3896,5239,5561,4613
EW033_RS09600,2,1,4,6,0,0,4,0,101,1,0,28
aroF,2181,1752,1487,1453,1392,1695,1977,2025,2754,2391,3043,2465
EW033_RS09610,5,11,7,4,3,9,20,10,139,12,10,53
EW033_RS09615,3210,3185,2669,2510,2268,2424,6353,7347,5097,6467,6494,6291
EW033_RS09620,5145,4633,4150,3926,4354,5396,10957,12587,2828,10872,6246,5646
EW033_RS09625,8105,9270,8561,8142,7448,6033,8032,6400,4871,6569,4211,5348
EW033_RS09630,16680,17544,15939,16093,15642,11941,14370,14234,10928,13165,13228,12557
EW033_RS09635,1695,2001,1670,1622,1694,1431,1581,1663,1169,1622,1243,1417
EW033_RS09640,2152,2191,1950,1888,1972,1745,1714,1944,1053,1868,1246,1381
EW033_RS09645,1000,1075,827,719,747,552,1242,961,814,1200,908,1026
EW033_RS09650,3022,3398,2337,2101,1938,1396,3407,2243,2636,2817,1930,2431
EW033_RS09655,1760,1916,1787,1474,1422,1388,1839,1353,884,1443,926,732
EW033_RS09660,1056,1170,1060,930,806,725,1552,1227,1928,1239,832,1096
trmB,7024,7300,7312,8206,6550,5070,9987,4804,4631,5125,2680,4478
EW033_RS09670,11127,10620,11035,11631,9953,8408,13871,6996,2816,7506,2962,4912
EW033_RS09675,3666,4013,3221,2436,2548,2679,2757,2749,2144,3503,3895,2940
EW033_RS09680,5915,6058,4789,3389,4014,4322,3103,3381,3538,3923,6323,3838
EW033_RS09685,529,466,521,457,510,518,905,1856,381,1107,1389,850
EW033_RS09690,1340,1288,1237,1136,1094,1019,1676,2591,2042,1876,1767,2020
EW033_RS09695,2052,2032,1931,1852,1625,1611,1528,1735,1796,1554,1739,1697
EW033_RS09700,2182,2252,2133,1918,2024,2625,1634,2414,2295,2016,2012,1932
EW033_RS09705,1187,1015,1077,1055,807,1119,1280,1123,3464,1301,1666,2056
EW033_RS09710,1067,1000,1397,1188,789,550,2188,1323,10770,1226,941,3634
EW033_RS09715,307,201,178,236,182,185,162,79,741,108,112,213
EW033_RS09720,2267,1992,2004,2354,1929,3191,2325,2525,6288,2310,4107,4027
EW033_RS09725,1732,1794,1830,1981,1793,1672,1487,1393,2637,1127,473,1343
EW033_RS09730,2461,2744,3018,2816,2704,3053,862,1205,1422,883,863,815
EW033_RS09735,1406,1480,1676,1591,1595,1716,541,800,650,599,472,539
EW033_RS09740,3869,3818,4375,3791,4452,7050,13478,11027,6833,12907,10524,8051
EW033_RS09745,110,67,142,86,59,42,196,54,1523,90,11,509
EW033_RS09750,2002,1871,1808,1347,1329,1720,2214,1971,4484,2141,2103,2366
EW033_RS09755,4,4,8,7,6,2,4,0,48,2,0,26
EW033_RS09760,6,9,3,3,4,0,4,2,25,4,1,8
EW033_RS09765,9270,9869,4047,3026,4197,244,22836,16049,5524,19061,13052,12769
EW033_RS09770,271,186,183,181,137,96,561,301,835,379,183,531
EW033_RS09775,442,238,388,320,174,174,974,210,3219,422,479,1421
EW033_RS09780,195,96,129,110,81,55,378,74,863,175,238,439
ribD,481,263,362,285,208,182,728,164,2052,380,593,1080
EW033_RS09790,161,156,243,182,123,161,251,151,1665,198,252,685
EW033_RS09795,115,80,143,134,84,111,118,67,1249,98,113,325
EW033_RS09800,272,182,227,236,183,221,268,147,1633,193,211,532
arsC,113,92,101,116,96,118,102,69,421,69,63,144
EW033_RS09810,4560,4724,5410,6318,4878,9423,3821,5782,2803,3858,3296,2825
EW033_RS09815,451,459,464,540,439,733,621,550,546,609,278,382
EW033_RS09820,204,262,316,312,262,318,288,234,528,237,131,268
EW033_RS09825,351,369,575,532,500,642,335,291,648,263,177,291
EW033_RS09830,254,266,438,366,338,533,261,303,505,259,129,247
EW033_RS09835,116,114,142,168,111,108,236,139,1450,197,96,440
EW033_RS09840,2398,3014,2447,2276,1884,2893,9409,8854,2978,9897,6079,6590
EW033_RS09845,251,294,379,303,365,362,208,325,336,212,90,176
crcB,282,279,471,284,359,295,124,138,676,118,88,216
EW033_RS09855,158,175,257,194,193,148,100,93,497,90,45,158
EW033_RS09860,52,43,121,93,46,12,155,20,2004,54,2,493
EW033_RS09865,322,275,280,286,203,438,841,746,1864,891,1140,1228
EW033_RS09870,3362,3628,4419,3999,3946,6344,3846,4139,2915,3932,3363,2585
EW033_RS09875,5911,6990,7827,6605,7486,5860,2984,4142,2231,2723,1274,2468
pckA,18353,16507,10192,7377,10793,577,39891,40736,11077,44954,41548,28943
tnpA,6,8,14,8,10,5,17,5,48,3,2,19
EW033_RS09890,324,320,334,331,244,217,341,176,1855,248,169,588
ytkD,94,90,116,104,66,50,123,32,1142,81,46,341
yidD,888,892,953,838,749,872,1105,928,783,907,901,657
menC,389,426,387,451,294,255,736,514,1821,591,638,1004
menE,544,535,558,515,404,479,687,556,2980,694,1050,1328
EW033_RS09915,194,196,287,248,185,181,127,164,560,75,57,218
EW033_RS09920,6833,11292,8631,3363,7127,1911,19698,17281,8078,22387,30664,21607
EW033_RS09925,6933,11942,8400,3396,8019,2205,21374,19241,6757,24744,27373,18222
EW033_RS09930,897,1439,1587,650,1176,227,592,869,1635,858,797,1149
EW033_RS09935,417,661,604,253,459,95,374,493,616,433,432,499
EW033_RS09940,768,1239,1181,394,888,162,694,796,819,727,668,766
EW033_RS09945,284,227,395,266,182,258,472,166,1493,399,224,1157
EW033_RS09950,21,25,19,15,22,6,24,18,228,19,12,60
EW033_RS09955,36,13,54,49,12,11,99,5,2472,69,0,347
EW033_RS09960,65,44,59,47,20,34,104,37,712,61,63,242
EW033_RS09965,52,33,42,36,34,36,91,45,260,70,86,134
EW033_RS09970,81,64,81,69,53,83,149,92,953,130,126,346
EW033_RS09975,6,2,3,8,4,0,16,4,50,5,0,25
EW033_RS09980,613,1006,1127,1120,1422,1916,2361,1616,1190,1580,530,1060
EW033_RS09985,35,48,54,59,21,40,19,10,222,9,0,119
EW033_RS09990,24,38,44,36,43,25,11,7,86,6,1,15
EW033_RS09995,251,316,270,293,229,233,123,107,446,149,39,195
EW033_RS10000,407,304,344,323,297,184,259,112,2966,183,87,937
EW033_RS10005,2,4,0,6,2,1,1,0,11,0,0,1
