,PA14,PJ01,PJ01dT
PA14_64400,61.7217,46.1698,57.3051
PA14_64410,144.798,106.996,132.74
PA14_64420,23.3295,28.8692,27.7014
PA14_64430,123.982,139.57,127.339
PA14_64440,151.386,156.81,146.243
PA14_64450,141.359,141.497,135.502
PA14_64460,227.106,196.232,207.72
PA14_64470,48.414,47.9569,46.9354
PA14_64480,260.97,186.988,257.403
PA14_64490,33.8923,32.5589,36.7309
PA14_64500,34.9695,32.8037,33.3553
PA14_64510,25.9418,24.3252,25.1544
PA14_64520,83.9069,67.0107,76.0463
PA14_64530,25.9156,323.783,19.9157
PA14_64540,7.31509,9.45845,7.39005
PA14_64550,2.02589,1.48073,1.97748
PA14_64560,4.3659,4.34944,4.6502
PA14_64570,23.292,20.1989,20.0457
PA14_64580,14.2259,15.4914,15.7691
PA14_64590,43.8893,46.3553,46.6056
PA14_64610,89.5807,122.279,101.233
PA14_64620,104.761,176.147,140.203
PA14_64640,110.749,136.048,118.555
PA14_64650,7.76251,10.8353,9.17277
PA14_64660,3.9829,5.06754,5.19478
PA14_64670,15.5434,14.6752,14.4255
PA14_64680,6.83918,11.4701,12.9531
PA14_64690,9.53113,8.35703,13.3707
PA14_64700,35.261,23.3866,41.046
PA14_64710,7.06296,5.82782,7.08723
PA14_64720,8.24968,7.29807,7.43712
PA14_64740,16.7007,14.9998,17.5247
PA14_64750,2.70161,2.9159,2.65568
PA14_64770,2.69141,2.90527,3.10392
PA14_64780,14.8786,16.3776,15.1986
PA14_64790,2.15022,3.00229,2.62388
PA14_64800,6.32303,5.03264,5.79145
PA14_64810,11.2269,11.7937,11.194
PA14_64820,109.843,112.471,115.8
PA14_64840,230.561,232.721,229.947
PA14_64850,2.86712,2.21153,2.85908
PA14_64860,8.94006,8.01245,9.9859
PA14_64870,5.63118,5.09543,5.87761
PA14_64880,2.73106,2.54092,2.24651
PA14_64890,4.21656,3.98981,4.42494
PA14_64900,12.5325,11.3974,11.4461
PA14_64910,14.4943,13.7983,15.2607
PA14_64920,22.0367,18.4053,22.1804
PA14_64930,57.2127,39.1307,59.1002
PA14_64940,89.2499,44.9499,123.088
PA14_64950,113.38,77.2854,127.643
PA14_64960,41.7509,38.8951,47.3529
PA14_64980,103.221,116.523,104.244
PA14_64990,32.417,32.4362,33.7536
PA14_65000,2080.39,1741.04,2004.55
PA14_65010,232.757,247.108,239.231
PA14_65030,142.608,146.947,142.127
PA14_65040,13.9414,12.4787,12.362
PA14_65050,11.9573,13.0446,12.3316
PA14_65060,9.95683,9.56044,10.1692
PA14_65080,227.452,227.897,214.932
PA14_65090,21.3896,20.5947,22.0586
PA14_65110,113.708,117.787,114.866
PA14_65130,353.684,354.155,339.265
PA14_65150,9270.86,9508.55,9009.95
PA14_65160,4030.24,3878,3936.08
PA14_65170,38798.1,37902.8,37078.5
PA14_65180,14892.2,14408.3,14836
PA14_65190,144.07,142.985,138.259
PA14_65200,165.743,167.11,164.178
PA14_65210,0,0,0
PA14_65220,0,0,0
PA14_65230,830.485,831.483,830.717
PA14_65250,409.211,392.979,405.676
PA14_65260,4540.08,3998.86,4649.08
PA14_65270,1472.69,1456.34,1435.58
PA14_65280,1245.58,1247.65,1172.95
PA14_65300,1173.25,1051.1,1093.57
PA14_65310,8649.56,7055.99,7927.09
PA14_65320,444.279,374.086,487.896
PA14_65350,219.826,224.814,235.352
PA14_65370,192.453,198.62,197.692
PA14_65380,105.26,99.4903,102.445
PA14_65390,66.0596,74.3858,80.3833
PA14_65400,100.771,100.77,102.765
PA14_65410,331.735,308.399,316.274
PA14_65420,175.945,176.588,170.731
PA14_65430,173.257,177.308,173.651
PA14_65450,216.849,218.354,215.155
PA14_65470,31.9767,31.9657,35.001
PA14_65480,128.467,148.625,136.956
PA14_65500,214.299,217.04,203.245
PA14_65520,95.4067,98.1828,94.4175
PA14_65540,250.554,255.125,242.861
PA14_65560,275.186,276.759,267.969
PA14_65570,190.254,197.215,185.16
PA14_65580,87.8971,88.0848,84.7056
PA14_65590,397.07,374.061,402.4
PA14_65605,203.586,206.829,197.56
PA14_65630,218.167,224.343,248.061
PA14_65640,139.975,148.979,143.949
PA14_65660,294.597,281.349,275.52
PA14_65670,201.769,219.955,217.189
PA14_65690,120.818,114.959,113.683
PA14_65700,178.795,175.235,179.854
PA14_65710,361.743,303.112,325.524
PA14_65720,269.845,265.699,268.347
PA14_65740,268.793,272.568,274.817
PA14_65750,268.961,262.585,255.48
PA14_65760,73.1437,64.8567,67.0352
PA14_65770,14.6315,16.8801,17.9081
PA14_65795,8.47254,9.53174,10.5274
PA14_65810,8.79314,9.93872,10.194
PA14_65820,11.3084,11.9532,11.6485
PA14_65840,9.72904,9.44316,10.285
PA14_65850,4.68042,3.97154,4.81622
PA14_65860,10.4613,10.2997,11.8137
PA14_65870,17.1178,16.3702,17.4722
PA14_65880,61.2077,59.9477,64.8652
PA14_65900,37.4629,33.3547,39.4147
PA14_65920,15.6477,14.6034,16.8727
PA14_65940,18.0839,17.0649,18.782
PA14_65950,75.4062,78.7785,79.4488
PA14_65960,61.2113,70.7696,74.1167
PA14_65970,13.2762,13.418,15.0964
PA14_65990,11.2925,9.37962,12.1265
PA14_66000,94.7627,103.93,99.2758
PA14_66010,96.8824,102.705,96.4807
PA14_66020,32.9915,34.5816,32.3189
PA14_66040,9.43009,9.43069,8.92243
PA14_66050,17.8234,17.1452,16.7478
PA14_66060,260.514,263.286,263.877
PA14_66080,296.541,305.222,294.306
PA14_66090,243.344,271.992,251.528
PA14_66100,190.705,183.33,182.605
PA14_66110,501.153,381.012,467.319
PA14_66120,387.167,350.935,369.811
PA14_66140,241.383,240.076,238.721
PA14_66150,342.984,316.193,328.938
PA14_66160,528.394,504.857,512.237
PA14_66170,725.255,712.804,710.174
PA14_66190,234.548,231.57,256.665
PA14_66200,351.017,344.335,343.16
PA14_66210,411.273,387.527,394.661
PA14_66220,282.933,291.204,286.431
PA14_66230,385.635,375.183,369.593
PA14_66240,354.124,341.547,338.187
PA14_66250,401.829,399.14,390.977
PA14_66260,816.645,778.673,761.919
PA14_66270,114.522,107.658,115.207
PA14_66290,1302.58,1420.94,1343.77
PA14_66310,1060.92,1154.67,1100.59
PA14_66320,56.8149,57.3166,55.602
PA14_66330,191.868,181.983,178.843
PA14_66340,198.096,188.107,186.934
PA14_66350,12.558,12.8383,12.5702
PA14_66380,82.3153,78.731,83.5394
PA14_66400,89.9487,97.227,90.4585
PA14_66410,46.8819,50.3151,47.159
PA14_66420,49.4896,52.4215,46.526
PA14_66440,31.2489,27.4328,27.4273
PA14_66450,18.8483,17.4131,18.1196
PA14_66460,64.3086,32.0066,69.0003
PA14_66480,170.426,151.12,159.83
PA14_66490,27.7942,26.4235,28.16
PA14_66510,17.6527,14.3065,16.0813
PA14_66520,4.49427,3.99741,3.92788
PA14_66530,3.79124,3.1259,3.65121
PA14_66540,22.0135,17.3654,20.1917
PA14_66550,180.118,177.743,169.37
PA14_66560,82.9732,79.4163,83.6074
PA14_66570,89.072,82.9488,87.8142
PA14_66580,304.364,299.679,310.002
PA14_66600,293.405,275.344,271.005
PA14_66610,672.023,581.044,670.565
PA14_66620,587.861,526.848,551.076
PA14_66630,765.671,675.603,705.325
PA14_66640,531.338,468.855,510.822
PA14_66650,467.167,399.668,440.662
PA14_66660,511.988,416.322,491.387
PA14_66670,122.227,111.616,121.427
PA14_66680,1763.03,1772.32,1650.18
PA14_66690,236.046,223.741,227.671
PA14_66700,354.208,348.086,351.021
PA14_66710,26945.7,28601.6,29096.5
PA14_66720,51.2997,58.2687,54.8755
PA14_66750,338.717,335.407,315.915
PA14_66760,186.335,223.889,210.162
PA14_66770,438.896,303.954,332.737
PA14_66790,436.079,319.88,345.694
PA14_66800,287.664,242.142,272.598
PA14_66820,34.4929,27.7039,31.5268
PA14_66830,35.957,30.3538,32.6597
PA14_66840,15.388,12.7697,14.7685
PA14_66850,35.657,31.3262,31.742
PA14_66875,365.998,358.229,353.79
PA14_66880,251.929,196.908,224.892
PA14_66890,706.48,625.961,732.866
PA14_66900,258.387,266.662,238.025
PA14_66910,110.473,126.626,116.366
PA14_66920,87.7703,88.4081,80.975
PA14_66940,451.082,416.395,464.32
PA14_66950,457.187,446.72,415.653
PA14_66960,1006.64,1019.11,959.717
PA14_66970,318.102,361.757,327.449
PA14_66980,185.98,194.399,180.211
PA14_66990,119.509,135.911,122.897
PA14_67010,51.7566,61.4347,59.2487
PA14_67020,160.829,154.215,163.152
PA14_67030,205.529,192.685,190.287
PA14_67040,199.664,189.948,183.144
PA14_67050,372.149,345.513,335.75
PA14_67065,205.956,215.435,209.048
PA14_67090,421.828,427.943,399.782
PA14_67100,134.447,116.093,119.726
PA14_67110,171.23,167.939,155.103
PA14_67120,36.5209,34.898,34.637
PA14_67130,34.1883,34.3945,32.5054
PA14_67140,107.969,93.421,106.078
PA14_67150,16.4074,18.0632,19.452
PA14_67170,37.7673,39.4749,41.2908
PA14_67180,73.7093,62.059,66.977
PA14_67190,39.1968,36.1314,35.3576
PA14_67200,65.3853,57.7003,60.8534
PA14_67210,57.4705,51.0787,54.0351
PA14_67220,13.179,12.4188,12.9768
PA14_67230,11.7964,10.7058,11.55
PA14_67240,28.8394,28.4893,27.0525
PA14_67250,18.0901,18.6526,17.3964
PA14_67260,12.3983,12.63,12.7069
PA14_67270,18.2199,16.601,17.6721
PA14_67280,12.4862,11.3523,11.1737
PA14_67300,7.99223,7.33116,8.18962
PA14_67310,4.81671,4.38322,4.52444
PA14_67320,4.52081,4.42679,4.52014
PA14_67340,5.68257,5.32032,4.96275
PA14_67350,10.5641,9.73519,11.2002
PA14_67370,4.40736,4.3758,5.31698
PA14_67380,4.40001,4.64448,4.36114
PA14_67400,44.8239,40.5778,42.2275
PA14_67410,29.3087,27.805,29.4685
PA14_67420,64.4472,62.1497,62.329
PA14_67440,12.7269,13.7417,14.0484
PA14_67450,147.116,125.1,131.481
PA14_67460,516.498,500.866,482.083
PA14_67470,306.626,299.613,296.626
PA14_67490,647.97,677.437,621.271
PA14_67500,196.003,182.584,171.033
PA14_67510,81.3322,79.2192,75.6303
PA14_67520,42.0758,38.4141,44.16
PA14_67530,30.7331,29.0054,33.4503
PA14_67540,13.9799,14.0311,13.1756
PA14_67550,27.7709,42.5739,50.02
PA14_67560,478.311,472.637,467.484
PA14_67580,465.273,445.624,457.91
PA14_67600,993.954,990.373,959.692
PA14_67620,76.4068,82.2634,91.3546
PA14_67630,29.145,27.4683,29.5764
PA14_67640,112.044,96.5174,114.161
PA14_67650,44.2958,47.0335,48.7846
PA14_67670,35.2259,34.2141,33.3607
PA14_67680,48.2495,47.3282,47.5806
PA14_67700,63.6017,59.1239,59.2965
PA14_67710,209.403,206.896,198.674
PA14_67720,2205.28,2255.85,2072.34
PA14_67740,976.245,1033.31,927.753
PA14_67750,511.061,563.432,491.899
PA14_67770,311.566,312.195,288.918
PA14_67780,14.5086,20.103,18.4016
PA14_67790,141.041,151.008,152.265
PA14_67810,254.21,271.695,259.29
PA14_67820,110.184,127.417,121.348
PA14_67830,100.08,97.5393,97.8185
PA14_67840,107.941,92.2957,102.166
PA14_67850,236.082,208.764,223.814
PA14_67860,279.038,256.16,269.207
PA14_67880,349.39,341.375,328.32
PA14_67890,400.915,399.237,372.275
PA14_67900,824.73,803.999,775.86
PA14_67920,291.998,301.272,282.937
PA14_67930,679.326,671.123,655.928
PA14_67940,6.74337,13.1565,14.915
PA14_67960,161.023,139.575,143.136
PA14_67970,27.2277,30.8206,29.4955
PA14_67975,150.533,155.722,141.486
PA14_67990,175.502,185.573,170.581
PA14_68000,1148.91,1199.3,1099.79
PA14_68010,279.129,318.942,279.297
PA14_68020,91.9717,100.903,95.902
PA14_68030,0,0,12.2819
PA14_68040,100.441,88.804,100.541
PA14_68050,36.438,34.9483,36.5555
PA14_68060,245.284,235.035,241.506
PA14_68070,385.699,378.191,330.379
PA14_68080,77.336,94.9785,75.799
PA14_68090,27.7006,34.3521,28.3298
PA14_68100,64.0903,67.5313,69.0738
PA14_68110,37.0741,37.7059,36.7357
PA14_68120,13.2045,14.1757,14.8398
PA14_68130,19.1765,20.079,19.0567
PA14_68140,14.9305,14.3818,14.0607
PA14_68150,31.2504,39.8325,100.755
PA14_68170,345.368,316.115,329.525
PA14_68190,175.188,188.109,195.301
PA14_68200,385.308,349.151,359.677
PA14_68210,462.067,410.397,429.319
PA14_68230,49.032,50.1934,49.5908
PA14_68250,65.7854,71.411,70.307
PA14_68260,213.063,258.179,195.593
PA14_68280,109.812,137.174,104.84
PA14_68290,78.2897,96.0017,77.7167
PA14_68300,162.56,58.6541,228.007
PA14_68330,54.2425,36.2617,46.573
PA14_68340,63.7183,44.6052,47.1623
PA14_68350,70.7314,49.7502,55.0059
PA14_68360,572.606,555.468,545.173
PA14_68370,172.832,175.187,188.199
PA14_68380,358.456,311.052,335.082
PA14_68390,154.203,144.011,144.345
PA14_68400,725.809,599.208,625.239
PA14_68420,25.4868,23.4299,25.0896
PA14_68430,11.9884,12.209,13.6144
PA14_68440,12.8956,12.0454,12.3895
PA14_68450,61.9441,79.5286,85.38
PA14_68460,95.4105,103.48,112.443
PA14_68470,1033.55,739.396,1157.81
PA14_68480,91.7785,91.0737,88.0755
PA14_68490,84.8997,82.8363,85.6525
PA14_68500,16.0152,15.1934,16.0534
PA14_68510,11.9202,12.7924,12.0056
PA14_68530,14.2913,15.165,14.1593
PA14_68550,78.1538,75.7727,76.9172
PA14_68560,152.779,134.887,127.218
PA14_68570,119.6,111.026,120.66
PA14_68580,1041.21,1057.97,968.193
PA14_68610,301.211,317.064,288.066
PA14_68620,202.841,209.653,194.021
PA14_68630,129.487,125.642,108.751
PA14_68640,60.19,60.1058,60.1542
PA14_68660,47.8011,43.1351,42.9099
PA14_68670,111.094,111.248,106.752
PA14_68680,103.916,118.124,105.104
PA14_68700,345.794,372.789,338.794
PA14_68710,261.122,266.882,250.111
PA14_68720,196.815,202.794,213.366
PA14_68730,165.582,140.802,148.514
PA14_68740,128.402,136.481,132.187
PA14_68750,75.9783,65.7951,69.1256
PA14_68770,78.8652,70.9685,83.111
PA14_68780,12.9649,8.87004,12.6661
PA14_68800,145.705,90.0459,165.771
PA14_68810,60.0343,69.1475,64.582
PA14_68820,76.8494,75.5867,79.3339
PA14_68830,20.1959,25.276,23.2022
PA14_68840,290.238,247.804,287.64
PA14_68850,26.2057,24.9977,24.4839
PA14_68860,1195.55,1142.13,1067.64
PA14_68870,349.646,338.631,338.409
PA14_68890,83.0328,93.5235,91.1108
PA14_68900,507.743,506.688,505.109
PA14_68920,16.3923,15.9329,15.9144
PA14_68930,14.1475,12.5494,14.539
PA14_68940,79.1475,42.2258,66.3194
PA14_68955,81.5816,92.826,97.0289
PA14_68970,169.185,180.946,176.966
PA14_68980,234.992,235.521,233.868
PA14_69000,343.08,328.206,321.583
PA14_69010,295.266,338.817,354.61
PA14_69020,396.378,318.641,370.906
PA14_69030,450.16,407.778,457.31
PA14_69040,182.537,186.33,193.668
PA14_69050,172.772,136.802,152.572
PA14_69060,67.489,50.7977,61.1765
PA14_69070,71.7893,51.6266,66.4289
PA14_69090,175.359,117.36,181.213
PA14_69100,150.807,152.214,153.214
PA14_69110,41.512,40.8904,37.659
PA14_69130,166.613,166.75,167.363
PA14_69140,159.743,156.163,152.09
PA14_69150,260.791,243.47,253.075
PA14_69170,12.5039,11.4582,13.0635
PA14_69190,982.207,1074.96,985.81
PA14_69200,5403.55,5193.31,5374.97
PA14_69220,283.325,282.924,275.271
PA14_69230,312.456,303.155,287.436
PA14_69240,502.78,474.276,462.598
PA14_69250,158.912,158.698,154.331
PA14_69260,242.649,231.549,233.211
PA14_69270,107.687,107.491,109.311
PA14_69280,161.653,150.842,165.658
PA14_69300,69.6221,64.7108,70.7567
PA14_69310,56.9734,52.8239,56.8717
PA14_69320,340.107,344.106,332.408
PA14_69330,128.757,124.652,123.555
PA14_69340,162.096,163.076,160.845
PA14_69350,288.515,280.079,282.01
PA14_69370,861.086,887.889,886.413
PA14_69380,78.182,65.4684,70.1461
PA14_69390,662.73,585.216,644.411
PA14_69400,165.989,172.463,158.173
PA14_69420,164.61,161.631,159.151
PA14_69430,169.496,164.084,160.823
PA14_69440,148.709,141.176,160.461
PA14_69450,241.255,242.587,239.993
PA14_69470,208.702,166.242,200.711
PA14_69480,64.3219,52.0858,64.9498
PA14_69500,187.827,194.919,184.17
PA14_69510,103.069,95.5194,91.8871
PA14_69520,26.9763,23.1751,26.8228
PA14_69540,9.43129,7.67516,9.46922
PA14_69550,0.456681,0.44645,0.446484
PA14_69560,7.02045,6.47405,6.34885
PA14_69570,93.8074,93.5548,88.8997
PA14_69580,353.263,335.255,338.312
PA14_69590,96.432,97.7794,92.5379
PA14_69600,780.656,692.71,666.381
PA14_69610,45.8775,45.0742,42.0815
PA14_69620,97.1245,99.8262,100.489
PA14_69630,1713.48,1554.72,1657.59
PA14_69640,312.027,275.687,302.46
PA14_69660,2382.55,2154.53,2069.21
PA14_69670,355.556,385.74,364.614
PA14_69690,291.754,284.324,286.419
PA14_69700,281.79,284.177,276.662
PA14_69710,81.2801,92.8774,90.4643
PA14_69720,82.7988,90.2978,82.5434
PA14_69740,9.21313,9.54025,9.34581
PA14_69750,43.1565,40.5465,43.5778
PA14_69760,26.7132,26.2448,27.2613
PA14_69770,4308.24,4108.84,4235.89
PA14_69780,1538.03,1248.67,1575.19
PA14_69795,65.0918,63.9463,63.2361
PA14_69810,1277.04,1067.13,1187.61
PA14_69820,223.552,255.05,235.11
PA14_69840,32.5945,33.2853,35.0211
PA14_69850,141.256,151.832,136.106
PA14_69870,53.6101,54.6766,52.1919
PA14_69880,20.1644,19.2865,19.5573
PA14_69890,19.2698,19.2063,22.0377
PA14_69900,203.999,174.807,205.734
PA14_69910,223.679,226.973,204.505
PA14_69925,12.6702,11.8159,12.5309
PA14_69940,1032.45,1049.92,987.155
PA14_69950,102.022,107.298,99.5342
PA14_69970,1997.51,1936.01,2219.28
PA14_69980,777.84,767.178,722.669
PA14_69990,321.694,372.194,335.251
PA14_70010,1601.81,1738.07,1555.31
PA14_70040,432.686,476.407,434.046
PA14_70050,327.514,321.368,304.725
PA14_70060,918.983,939.256,851.671
PA14_70070,31.2218,31.2122,34.1529
PA14_70080,178.013,178.06,177.066
PA14_70100,46.9391,51.0709,44.7942
PA14_70110,28.7055,27.1958,27.7264
PA14_70120,16.3585,16.7616,16.1577
PA14_70140,147.7,161.12,129.613
PA14_70160,46.5301,50.3374,45.9822
PA14_70170,317.687,308.991,300.943
PA14_70180,117537,117323,112051
PA14_70190,33971.8,39978.7,36468.2
PA14_70200,61.6001,64.6462,58.5768
PA14_70220,304.002,265.722,274.115
PA14_70230,76.466,64.7991,72.1136
PA14_70240,184.714,193.909,201.584
PA14_70260,458.882,458.627,425.625
PA14_70270,256.239,265.782,258.699
PA14_70280,600.488,548.702,575.951
PA14_70290,74.1799,69.5823,69.2539
PA14_70300,9.43146,8.5734,9.34741
PA14_70310,4.18829,3.78936,4.12116
PA14_70330,2.86195,3.32652,3.12808
PA14_70340,3.11246,3.45166,3.35257
PA14_70350,118.573,107.805,110.309
PA14_70360,417.655,375.515,413.546
PA14_70370,529.559,528.191,542.858
PA14_70390,908.972,819.676,958.098
PA14_70400,1075.92,963.09,1053.88
PA14_70420,423.314,438.528,411.632
PA14_70430,242.579,278.545,274.515
PA14_70440,304.245,323.239,292.447
PA14_70450,6709.97,6119.12,6527.94
PA14_70470,622.276,613.527,589.139
PA14_70480,2106.17,1946.29,1828.38
PA14_70490,530.174,515.835,525.674
PA14_70510,66.3327,81.7304,75.9238
PA14_70530,63.4501,65.9989,65.5933
PA14_70550,144.061,144.149,133.565
PA14_70560,266.046,275.758,251.32
PA14_70570,149.558,158.047,150.401
PA14_70580,227.213,217.556,223.815
PA14_70590,356.532,321.129,351.661
PA14_70600,2256.63,2041.87,2176.37
PA14_70620,131.516,122.695,123.648
PA14_70630,864.142,805.386,865.331
PA14_70640,4051.71,3763.59,3724.14
PA14_70650,1.86076,3.26942,3.26132
PA14_70670,1.52863,1.45972,1.8322
PA14_70680,1.28612,1.56677,1.5187
PA14_70690,3.47061,3.31166,3.45481
PA14_70710,23.561,20.0189,30.5512
PA14_70720,78.9657,90.5367,78.5495
PA14_70730,110.427,108.952,102.228
PA14_70740,107.252,101.631,104.798
PA14_70750,93.7257,93.9698,94.456
PA14_70760,26.8942,26.8234,26.4007
PA14_70770,198.244,207.089,196.048
PA14_70780,121.236,119.42,122.301
PA14_70790,210.8,189.44,212.654
PA14_70800,155.699,134.46,149.503
PA14_70810,76.2536,69.1742,70.0061
PA14_70830,56.9926,52.0936,57.4094
PA14_70850,71.8591,68.7053,69.6199
PA14_70860,151.391,136.82,137.732
PA14_70870,0,0,0
PA14_70880,0.00772783,0,0.0123547
PA14_70890,0,0,0
PA14_70900,0,0,0
PA14_70910,0,0,0
PA14_70920,54.839,52.0777,48.6931
PA14_70930,420.021,346.176,401.397
PA14_70940,54.7446,48.4926,56.0714
PA14_70950,88.8385,77.5734,90.0532
PA14_70970,125.706,111.412,142.149
PA14_70980,12.2193,11.4525,13.2236
PA14_71000,46.8373,48.1438,44.6622
PA14_71020,38.4434,41.6176,36.2563
PA14_71030,57.4972,53.3773,52.198
PA14_71060,4.36613,4.95624,4.78204
PA14_71070,50.3752,49.7499,50.0218
PA14_71080,52.3062,52.0653,63.0113
PA14_71090,26.155,24.4749,28.3959
PA14_71100,3.94231,3.56556,3.67709
PA14_71110,0.618896,0.661701,0.804172
PA14_71120,1.99932,2.9051,2.86903
PA14_71140,2.02939,2.09387,2.04139
PA14_71150,1.88959,1.74105,1.84809
PA14_71160,4.86465,3.16902,4.27508
PA14_71170,12.4878,11.7765,11.5207
PA14_71180,11.6978,10.8526,12.6143
PA14_71190,5.46268,5.21374,5.25574
PA14_71200,11.6172,10.5617,10.2754
PA14_71210,4.95712,4.64173,4.75738
PA14_71220,29.1507,24.7057,28.3735
PA14_71230,11.8335,10.5623,12.2783
PA14_71240,29.0074,27.5783,29.8193
PA14_71250,13.9251,13.2102,11.8369
PA14_71260,10.2997,10.6519,10.088
PA14_71280,4.98026,5.13751,5.44709
PA14_71300,2.96496,4.17385,3.68578
PA14_71310,4.89795,5.52836,5.64792
PA14_71320,60.2463,49.88,58.1246
PA14_71330,362.028,304.175,342.749
PA14_71340,45.133,43.8761,49.3411
PA14_71350,128.633,118.457,113.613
PA14_71360,356.271,357.418,335.323
PA14_71370,217.94,236.027,210.243
PA14_71380,272.561,252.514,266.941
PA14_71390,55.7313,51.3359,51.2732
PA14_71400,79.4082,68.417,82.0551
PA14_71410,15.3429,15.8677,14.4566
PA14_71420,17.6186,16.7264,17.5465
PA14_71430,38.2928,33.7168,37.7267
PA14_71440,300.451,305.339,276.274
PA14_71450,192.702,210.492,193.419
PA14_71460,7.42797,8.23021,7.87815
PA14_71470,8.83722,9.80664,8.35666
PA14_71490,11.6054,15.1955,12.7666
PA14_71500,8.05719,8.69897,8.2641
PA14_71510,8.10336,10.1985,9.5102
PA14_71530,14.1274,13.3463,13.5805
PA14_71560,8.2185,7.82405,7.16247
PA14_71570,66.2503,65.3288,66.8426
PA14_71580,116.514,108.18,110.15
PA14_71590,1082.99,869.271,1232.55
PA14_71600,302.323,307.551,297.431
PA14_71620,683.815,727.391,675.099
PA14_71630,65.9276,38.3083,66.6177
PA14_71640,84.5207,79.2315,78.2829
PA14_71650,2469.57,2618.63,2332.2
PA14_71670,75.8756,89.9604,83.9595
PA14_71680,5.26573,7.53144,7.38881
PA14_71690,34.2993,34.5353,34.2244
PA14_71700,64.6579,61.1749,66.3668
PA14_71710,63.1493,63.1228,63.1832
PA14_71720,247.965,244.164,240.945
PA14_71740,162.966,174.202,168.335
PA14_71750,83.8702,79.0257,84.6638
PA14_71760,424.88,461.038,423.017
