,PAO1161 EV_1,PAO1161 EV_2,PAO1161 EV_3,PAO1161_PA3027_1,PAO1161_PA3027_2,PAO1161_PA3027_3
D3C65_12835,111.674869446649,113.117643051994,112.072513561172,89.1615682709758,82.1897270161783,83.3865741847809
D3C65_12845,41.5139188595153,44.0029935293906,43.1984172792793,54.0675749995197,51.0087994516749,55.9770984110798
D3C65_12850,47.8259766978042,40.7776432183358,46.8489877535846,77.1782534953566,72.4356932652311,73.7353503208016
D3C65_12855,37.6295755744145,36.7459553295173,36.0189620131455,69.902669524445,68.5980406419076,55.0119760246818
D3C65_12860,34.7163181105888,29.1433438820309,36.6273904255298,55.922135619556,47.8107555989053,48.2561193198963
D3C65_12865,3.76295755744145,3.91649680628084,4.62405593412004,5.56368186010889,4.47726139387742,5.01863640926922
D3C65_12870,6.31205783828888,6.22031845703427,6.44934117127268,10.6993881925171,9.2743271730318,8.10702804574258
D3C65_12875,10.6819440340273,11.2887260886918,9.85654028062429,12.8392658310205,11.9926644478859,10.8093707276568
D3C65_12880,3.27741464680384,2.53420381582878,2.31202796706002,2.99582869390479,1.91882631166175,2.50931820463461
D3C65_12890,18.9361735148666,16.7027069679624,15.9408244044664,6.9902669524445,9.59413155830876,9.84424834125885
D3C65_12895,6.91898647658589,6.79627386972263,9.85654028062429,5.27836484164177,5.91638112762373,4.43956297743046
D3C65_12930,2.30632882552863,2.99496814597946,3.77225615678214,3.42380422160547,3.19804385276959,1.3511713409571
D3C65_12940,4.97681483403546,6.33550953957194,4.38068456916635,4.27975527700684,4.15745700860046,5.40468536382839
D3C65_12945,9.95362966807093,10.0216241807774,9.97822596310113,9.41546160941504,11.5129578699705,9.65122386397927
D3C65_12965,2.18494309786923,2.64939489836645,2.19034228458318,0.570634036934245,2.07872850430023,1.54419581823668
D3C65_12975,5.46235774467307,7.25703819987331,9.24811186824007,4.4224137862404,7.19559866873157,5.59770984110798
D3C65_12980,18.6934020595478,17.2786623806507,17.5227382766654,7.70355949861231,7.51540305400853,7.72097909118341
D3C65_12985,77.5654799743576,79.8274201986064,73.8632092634437,76.8929364768895,65.5598989817765,83.5795986620605
D3C65_12990,40.7856044935589,41.1232164659488,36.6273904255298,44.224137862404,55.8058652308293,52.3096333427676
D3C65_12995,36.2943325701611,40.0864967231097,47.7007875309225,22.6827029681362,32.3002429129728,20.8466435461952
D3C65_13000,4.49127192339786,4.60764330150687,3.40719910935161,1.42658509233561,2.87823946749263,3.28141611375295
D3C65_13015,7.7686865702017,8.75452227286304,7.0577695836569,6.41963291551026,8.4748162098394,8.87912595486093
D3C65_13020,12.1385727659402,10.3671974283904,12.2902539301611,15.4071189972246,14.2312951448247,17.1791784778831
D3C65_13025,20.2714165191201,20.9647770218562,12.2902539301611,23.8239710420047,15.0308061080171,22.9699127962707
D3C65_13030,38.8434328510085,41.6991718786371,32.1250201738866,45.9360399732067,38.0567218479581,48.6421682744555
D3C65_13035,28.6470317276188,30.9864012026337,22.6335369406928,32.3834815960184,30.8611231792265,30.3048429328949
D3C65_13040,68.7043218552213,75.2197768970996,69.3608390118006,83.1699108831662,78.0322700075779,66.0143712296182
D3C65_13045,133.645686153001,139.03563662297,141.520448720568,108.135149999039,114.010263351236,115.042588458633
D3C65_13050,3.39880037446324,3.57092355866782,5.59754139393478,2.99582869390479,2.55843508221567,2.31629372735502
D3C65_13055,9.46808675743332,9.56085985062674,9.24811186824007,9.70077862788216,8.95452278775484,8.30005252302217
D3C65_13060,3.52018610212264,3.68611464120549,3.04214206192108,5.56368186010889,4.95696797179286,3.66746506831212
D3C65_13065,3.76295755744145,2.87977706344179,1.33854250724527,1.28392658310205,2.23863069693871,2.12326925007544
D3C65_13070,2.54910028084743,4.72283438404454,2.67708501449055,4.13709676777328,3.8376526233235,2.31629372735502
D3C65_13075,3.76295755744145,5.06840763165755,4.38068456916635,3.13848720313835,3.67775043068502,3.28141611375295
D3C65_13080,39.6931329446243,35.0180890914522,37.3575045203908,29.8156284298143,30.3814166013111,27.9885492055399
D3C65_13085,133.281528970023,125.327897800987,121.442311111889,136.096217808817,137.036179091177,135.696207527548
D3C65_13090,197.373193174187,198.589426294946,197.617548342393,88.3056172155744,85.8674774468634,86.4749658212542
D3C65_13095,152.581859667868,145.486337245079,177.782782098668,50.07313674098,49.4097775252901,57.9073431838756
D3C65_13100,12.8668871318966,16.5875158854247,14.9673389446517,16.263070052626,14.3911973374631,14.8628847505281
D3C65_13105,10.6819440340273,10.2520063458528,11.9251968827306,8.55951055401368,6.71589209081613,6.94888118206507
D3C65_13110,19.5431021531636,19.6976751139418,14.6022818972212,23.395995514304,23.1858179325795,30.6908918874541
D3C65_13115,5.34097201701367,5.87474520942125,5.23248434650425,6.2769744062767,7.03569647609309,7.14190565934466
D3C65_13120,16.2656875063598,20.9647770218562,21.6600514808781,29.6729699205807,28.4625902896493,32.4281121829703
D3C65_13125,9.46808675743332,12.0950636664555,11.6818255177769,13.8378753956554,9.91393594358571,11.0023952049364
D3C65_13145,2.91325746382564,1.72786623806507,2.43371364953686,2.28253614773698,1.59902192638479,3.28141611375295
D3C65_13150,4.61265765105726,4.03168788881851,4.25899888668951,2.5678531662041,1.59902192638479,1.54419581823668
D3C65_13155,10.0750153957303,12.4406369140685,7.54451231356427,9.5581201186486,9.59413155830876,8.87912595486093
D3C65_13160,6.31205783828888,7.02665603479797,4.13731320421266,20.5428253296328,17.2694368049558,18.7233742961198
D3C65_13165,8.37561520849871,8.06337577763701,7.30114094861058,21.2561178758006,19.5080675018945,18.144300864281
D3C65_13170,8.1328437531799,6.68108278718495,7.17945526613374,16.8337040895602,11.353055677332,9.65122386397927
D3C65_13180,51.103391344608,59.6689807545139,49.0393300381678,39.65906556693,34.378971417273,45.9398255925413
D3C65_13185,80.9642803488208,86.1629297381784,72.4029810737216,81.4580087723635,65.399996789138,75.0865216617587
D3C65_13190,888.057983556182,968.641813059281,786.211194482883,920.290043065704,952.697263740059,940.801302260699
D3C65_13195,47.2190480595072,48.2650635832844,39.7912181699277,58.0620132580594,81.3902160529859,67.3655425705753
D3C65_13200,25.7337742637931,27.4154776439658,21.9034228458318,27.6757507913109,28.9422968675647,26.058304432744
D3C65_13205,17.1153875999756,19.0065286187158,10.830025740439,11.1273637202178,18.2288499607866,14.0907868414097
D3C65_13210,1.69940018723162,3.80130572374316,2.43371364953686,6.2769744062767,4.47726139387742,6.36980775022632
D3C65_13215,12.7455014042372,18.2001910409521,16.0625100869433,20.1148498019321,21.2669916209177,20.0745456370769
D3C65_13220,17.9650876935914,21.5407324345446,17.5227382766654,18.545606200363,26.3838617853491,21.0396680234748
D3C65_13225,25.6123885361337,27.5306687265035,25.0672505902297,22.6827029681362,20.6273828503638,22.3908393644319
D3C65_13230,82.2995233530742,91.2313373698359,73.2547808510595,62.7697440627669,54.5266476897214,56.1701228883593
D3C65_13235,64.091664204164,63.1247132306441,63.5199262529121,73.1838152368169,79.4713897413242,66.0143712296182
D3C65_13240,7.8900722978611,6.22031845703427,7.54451231356427,7.41824248014518,6.71589209081613,6.17678327294673
D3C65_13245,42.9705475914281,34.7877069263768,34.923790870854,28.6743603559458,25.2645464368797,30.4978674101745
D3C65_13250,90.7965242892324,86.2781208207161,81.8944643069154,82.0286428092977,77.392661237024,82.0354028438238
D3C65_13255,10.6819440340273,10.0216241807774,7.66619799604111,7.27558397091162,5.43667454970829,9.45819938669968
D3C65_13260,12.988272859556,9.67605093316442,11.1950827878696,11.2700222294513,9.91393594358571,9.65122386397927
D3C65_13265,89.2185098296601,69.114649522603,84.5715493214059,41.7989432054334,39.1760371964274,47.484021410778
D3C65_13270,482.872424629099,472.168247321916,508.889524118158,267.770021831394,186.605858809105,253.248114190816
D3C65_13275,3.39880037446324,2.53420381582878,2.5553993320137,3.13848720313835,2.07872850430023,3.08839163647337
D3C65_13280,34.7163181105888,29.9496814597946,35.653904965715,24.6799220974061,20.4674806577253,26.058304432744
D3C65_13285,30.3464319148504,23.9597451678357,31.6382774439792,38.0898219653609,33.5794604540806,31.2699653192928
D3C65_13290,43.820247685044,33.1750317708494,58.6524989538384,48.0759176117101,40.1354503522583,45.7468011152617
D3C65_13295,2.06355737020983,1.72786623806507,1.21685682476843,6.9902669524445,3.67775043068502,4.63258745471005
D3C65_13300,2.42771455318803,1.49748407298973,2.31202796706002,6.70494993397738,4.47726139387742,5.2116608865488
D3C65_13305,8.86115811913631,7.60261144748633,5.71922707641162,10.5567296832835,8.4748162098394,8.49307700030176
D3C65_13310,4.61265765105726,3.91649680628084,2.79877069696739,5.70634036934245,4.31735920123894,6.94888118206507
D3C65_13315,3.03464319148504,2.76458598090412,3.65057047430529,4.56507229547396,3.8376526233235,6.17678327294673
D3C65_13320,27.797331634003,26.6091400662021,26.5274787799518,25.5358731528075,25.7442530147952,22.0047904098727
D3C65_13325,34.3521609276106,31.907929862935,30.6647919841645,36.092602836091,29.7418078307571,36.8676751604008
D3C65_13330,5.34097201701367,6.9114649522603,5.84091275888847,11.4126807386849,6.87579428345461,8.87912595486093
D3C65_13335,19.4217164255042,16.9330891330377,19.5913948787717,13.980533904889,16.4699258417634,11.7744931140547
D3C65_13340,168.483389991249,153.204139775103,178.999638923436,122.828976450096,157.663561941541,96.7052631170723
D3C65_13350,25.0054598978367,25.3420381582878,28.9611924294887,39.3737485484629,41.7344722786431,31.2699653192928
D3C65_13360,19.5431021531636,18.5457642885651,21.5383657984012,24.394605078939,25.7442530147952,17.7582519097219
D3C65_13370,5.34097201701367,4.37726113643152,5.59754139393478,4.56507229547396,8.4748162098394,5.98375879566715
D3C65_13380,0.849700093615811,1.38229299045206,1.09517114229159,6.84760844321094,5.91638112762373,5.59770984110798
D3C65_13390,26.5834743574089,20.7343948567809,20.4431946561096,17.546996635728,11.672860062609,16.9861540006035
D3C65_13395,32.8955321956978,31.4471655327844,33.5852483636087,25.3932146435739,27.8229815190954,25.6722554781849
D3C65_13410,1.94217164255042,3.45573247613015,2.43371364953686,2.42519465697054,2.55843508221567,1.73722029551627
D3C65_13415,4.36988619573845,3.11015922851713,5.96259844136531,3.13848720313835,3.99755481596198,4.43956297743046
D3C65_13420,3.52018610212264,3.45573247613015,2.5553993320137,1.99721912926986,1.43911973374631,3.08839163647337
D3C65_13425,18.5720163318884,19.2369107837912,22.7552226231697,16.1204115433924,17.2694368049558,15.0559092278077
D3C65_13430,3.15602891914444,1.95824840314042,2.79877069696739,2.85317018467122,1.91882631166175,1.73722029551627
D3C65_13440,4.12711474041965,3.80130572374316,6.93608390118006,6.70494993397738,4.79706577915438,7.14190565934466
D3C65_13445,6.31205783828888,6.22031845703427,6.08428412384215,3.42380422160547,3.19804385276959,3.66746506831212
D3C65_13450,3.15602891914444,1.26710190791439,2.31202796706002,1.42658509233561,0.319804385276959,2.7023426819142
D3C65_13455,6.67621502126708,6.22031845703427,5.11079866402741,5.1357063324082,1.59902192638479,3.28141611375295
D3C65_13460,75.5019226041478,77.6387896303907,73.9848949459206,34.5233592345218,19.8278718871714,31.0769408420132
D3C65_13465,21.7280452510329,18.6609553711028,21.5383657984012,10.6993881925171,5.91638112762373,11.9675175913343
D3C65_13470,22.5777453446487,25.8028024884384,25.553993320137,13.8378753956554,7.03569647609309,12.7396155004526
D3C65_13475,41.6353045871747,40.8928343008734,44.171902739094,25.3932146435739,8.63471840247788,17.3722029551627
D3C65_13480,25.9765457191119,22.116687847233,22.2684798932623,13.8378753956554,5.27677235706982,14.2838113186893
D3C65_13485,17.9650876935914,15.5507961425857,16.6709384993275,8.27419353554655,2.87823946749263,8.49307700030176
D3C65_13490,18.6934020595478,17.0482802155754,19.1046521488644,11.1273637202178,5.27677235706982,9.45819938669968
D3C65_13495,32.2886035574008,36.1699999168289,38.5743613451593,29.1023358836465,15.5105126859325,23.9350351826686
D3C65_13500,78.900722978611,80.7489488589078,69.1174676468469,49.7878197225129,48.4503643694592,54.0468536382839
D3C65_13505,54.2594202637525,51.0296495641885,48.4309016257835,29.6729699205807,32.6200472982498,36.6746506831212
D3C65_13510,66.519378757352,60.1297450846646,56.3404709867783,45.9360399732067,51.9682126075058,52.8887067746064
D3C65_13515,242.771455318803,251.577324262275,255.296561836417,142.515850724328,63.3212682848378,135.889232004828
D3C65_13520,2.30632882552863,4.14687897135618,3.16382774439792,1.42658509233561,1.59902192638479,1.15814686367751
D3C65_13525,14.20213013615,15.5507961425857,18.2528523715265,10.2714126648164,8.95452278775484,11.9675175913343
D3C65_13530,2.67048600850683,2.99496814597946,3.77225615678214,1.42658509233561,1.11931534846935,2.31629372735502
D3C65_13535,2.79187173616624,2.99496814597946,1.94697091962949,2.28253614773698,1.59902192638479,1.93024477279585
D3C65_13540,2.06355737020983,4.26207005389385,3.04214206192108,1.56924360156917,1.91882631166175,1.73722029551627
D3C65_13545,6.67621502126708,5.87474520942125,6.69271253622637,6.56229142474382,5.43667454970829,6.75585670478549
D3C65_13550,8.98254384679571,9.56085985062674,9.00474050328639,20.8281423480999,16.7897302270403,21.425716978034
D3C65_13555,16.5084589616786,13.9381209870583,12.6553109775917,39.5164070576965,34.0591670319961,32.2350877056908
D3C65_13560,22.0922024340111,23.498980837685,20.1998232911559,42.2269187331341,34.69877580255,33.972308001207
D3C65_13565,101.964011233897,96.0693628364181,88.2221197957112,145.939654945933,146.470408456847,126.044983663569
D3C65_13570,21.7280452510329,17.5090445457261,19.348023513818,35.8072858176239,36.6176021142117,27.7955247282603
D3C65_13575,17.843701965932,17.3938534631884,15.6974530395128,11.8406562663856,9.75403375094723,15.2489337050872
D3C65_13580,4.73404337871666,4.60764330150687,2.67708501449055,2.28253614773698,1.27921754110783,2.50931820463461
D3C65_13585,10.8033297616867,12.0950636664555,16.7926241818043,4.13709676777328,3.8376526233235,6.94888118206507
D3C65_13590,12.0171870382808,9.90643309823976,12.1685682476843,15.1218019787575,11.8327622552475,16.4070805687648
D3C65_13595,88.9757383743413,106.897324594959,59.3826130486994,25.5358731528075,26.3838617853491,26.8304023418624
D3C65_13600,8.61838666381751,10.5975795934658,9.85654028062429,4.85038931394108,7.51540305400853,5.59770984110798
D3C65_13605,22.8205167999675,19.0065286187158,17.7661096416191,15.8350945249253,19.5080675018945,17.9512763870014
D3C65_13610,75.5019226041478,70.3817514305174,83.8414352265449,56.3501111472567,58.2043981204065,56.1701228883593
D3C65_13615,255.881113906018,254.341910243179,254.688133424033,188.166573679067,173.49387901275,190.322134597671
D3C65_13620,2.67048600850683,2.76458598090412,2.19034228458318,2.42519465697054,1.91882631166175,3.28141611375295
D3C65_13625,11.0461012170055,14.9748407298973,12.0468825652075,9.98609564634929,12.4723710258014,7.914003568463
D3C65_13630,3.27741464680384,2.76458598090412,2.31202796706002,1.42658509233561,2.39853288957719,1.54419581823668
D3C65_13635,1.33524300425342,1.95824840314042,1.33854250724527,2.99582869390479,2.07872850430023,3.08839163647337
D3C65_13640,12.6241156765778,12.6710190791439,11.8035112002538,18.545606200363,17.7491433828712,19.6884966825177
D3C65_13645,4.97681483403546,4.83802546658221,4.50237025164319,3.56646273083903,8.4748162098394,7.52795461390383
D3C65_13650,9.34670102977392,13.7077388219829,11.0733971053927,11.1273637202178,18.0689477681482,12.3535665458935
D3C65_13655,1.57801445957222,2.30382165075343,2.92045637944423,2.28253614773698,2.55843508221567,3.28141611375295
D3C65_13680,11.8958013106213,13.2469744918322,10.830025740439,7.13292546167806,3.35794604540806,4.24653850015088
D3C65_13685,10.5605583063679,8.17856686017469,9.24811186824007,3.28114571237191,4.95696797179286,3.28141611375295
D3C65_13690,6.91898647658589,8.29375794271236,10.7083400579622,5.70634036934245,6.87579428345461,8.87912595486093
D3C65_13695,18.3292448765696,18.5457642885651,17.4010525941886,14.4085094325897,11.5129578699705,11.9675175913343
D3C65_13700,3.76295755744145,2.99496814597946,2.79877069696739,2.28253614773698,1.43911973374631,2.7023426819142
D3C65_13705,9.46808675743332,8.5241401077877,9.36979755071692,10.6993881925171,9.2743271730318,8.30005252302217
D3C65_13710,4.24850046807905,2.30382165075343,3.28551342687476,5.27836484164177,4.95696797179286,3.28141611375295
D3C65_13715,4.24850046807905,4.49245221896919,5.47585571145794,13.5525583771883,11.0332512920551,14.2838113186893
D3C65_13720,2.42771455318803,1.6126751555274,2.79877069696739,5.27836484164177,4.6371635865159,6.17678327294673
D3C65_13740,2.67048600850683,2.07343948567809,2.67708501449055,1.99721912926986,2.23863069693871,3.86048954559171
D3C65_13745,25.9765457191119,24.6508916630617,24.4588221778455,27.8184093005444,22.8660135473025,22.5838638417115
D3C65_13750,53.4097201701367,57.0195858561475,51.2296723227509,66.336206793606,66.8391165228843,66.4004201841774
D3C65_13785,21.7280452510329,21.8863056821576,25.7973646850907,16.263070052626,14.0713929521862,22.3908393644319
D3C65_13790,14.3235158638094,10.8279617585411,10.3432830105317,12.1259732848527,9.11442498039332,11.5814686367751
D3C65_13825,5.94790065531067,5.52917196180824,3.89394183925898,4.4224137862404,5.27677235706982,5.2116608865488
D3C65_13830,1.82078591489102,2.4190127332911,2.67708501449055,4.56507229547396,3.03814166013111,2.50931820463461
D3C65_13835,2.30632882552863,2.53420381582878,3.65057047430529,1.8545606200363,2.55843508221567,3.28141611375295
D3C65_13840,2.42771455318803,1.38229299045206,0.973485459814745,6.9902669524445,7.83520743928548,8.30005252302217
D3C65_13845,2.91325746382564,2.4190127332911,4.25899888668951,6.13431589704313,6.39608770553917,6.94888118206507
D3C65_13850,25.9765457191119,22.9230254249967,19.9564519262023,34.3807007252883,27.9828837117339,32.4281121829703
D3C65_13855,54.0166488084337,60.705700497353,65.7102685374953,46.2213569916738,40.7750591228122,41.3072381378313
D3C65_13860,60.0859351914038,59.0930253418255,67.1704967272174,54.0675749995197,42.693885434474,49.800315138133
D3C65_13865,15.415987412744,16.0115604727364,15.9408244044664,23.395995514304,15.9902192638479,19.8815211597973
D3C65_13870,19.057559242526,21.0799681043939,22.8769083056465,28.1037263190116,25.5843508221567,26.058304432744
D3C65_13875,9.95362966807093,13.4773566569076,12.6553109775917,17.9749721634287,16.6298280344018,16.7931295233239
D3C65_13880,5.09820056169486,4.37726113643152,4.74574161659688,3.99443825853971,3.35794604540806,4.43956297743046
D3C65_13890,1.45662873191282,1.26710190791439,2.06865660210633,2.71051167543766,1.75892411902327,1.15814686367751
D3C65_13895,240.707897948593,245.817770135391,347.169252106433,110.275027637543,104.735936178204,112.340245776719
D3C65_13905,136.194786433849,124.982324553374,243.61473631864,50.2157952502136,48.4503643694592,61.3817837749081
D3C65_13910,150.03275938702,166.681496432011,194.940463327903,87.5923246694066,93.8625870787873,92.0726756623622
D3C65_13915,102.085396961557,110.122674906014,115.966455400431,73.0411567275834,68.1183340639922,72.3841789798445
D3C65_13920,14.809058774447,22.462261094846,17.1576812292349,21.1134593665671,17.2694368049558,19.109423250679
D3C65_13925,6.19067211062948,4.60764330150687,7.17945526613374,7.13292546167806,5.27677235706982,4.43956297743046
D3C65_13930,10.8033297616867,10.9431528410788,10.099911645578,5.99165738780957,4.79706577915438,8.49307700030176
D3C65_13935,10.6819440340273,13.5925477394453,10.099911645578,7.84621800784587,11.1931534846935,7.52795461390383
D3C65_13940,1.69940018723162,1.26710190791439,1.33854250724527,1.8545606200363,2.71833727485415,2.12326925007544
D3C65_13950,8.98254384679571,8.40894902525003,9.00474050328639,7.84621800784587,9.2743271730318,11.5814686367751
D3C65_13955,1.09247154893461,1.26710190791439,0.851799777337901,3.28114571237191,4.31735920123894,4.05351402287129
D3C65_13960,0.485542910637606,0.345573247613015,1.09517114229159,2.42519465697054,1.91882631166175,3.47444059103254
D3C65_13985,68.9470933105401,66.1196813766235,72.4029810737216,32.8114571237191,42.5339832418355,36.4816262058416
D3C65_13990,130.732428689175,129.705158937418,118.156797685015,143.229143270495,145.191190915739,144.38230900513
D3C65_13995,15.7801445957222,18.7761464536405,16.9143098642812,19.9721912926986,13.4317841816323,13.7047378868506
D3C65_14000,15.9015303233816,18.5457642885651,14.2372248497906,13.6952168864219,9.75403375094723,10.4233217730976
D3C65_14005,92.9814673871016,90.8857641222229,84.9366063688365,75.751668403021,64.2806814406687,71.0330076388874
D3C65_14010,14.5662873191282,9.56085985062674,11.4384541528232,14.2658509233561,11.672860062609,12.1605420686139
D3C65_14015,8.2542294808393,8.17856686017469,7.42282663108743,8.27419353554655,10.5535447141396,12.1605420686139
D3C65_14020,12.7455014042372,11.9798725839178,9.36979755071692,12.8392658310205,10.0738381362242,8.30005252302217
D3C65_14025,30.9533605531474,31.6775476978597,33.8286197285624,22.8253614773698,25.4244486295182,24.7071330917869
D3C65_14030,2.30632882552863,2.18863056821576,1.58191387219896,2.85317018467122,2.07872850430023,4.24653850015088
D3C65_14035,3.52018610212264,2.53420381582878,3.16382774439792,4.99304782317464,4.15745700860046,3.47444059103254
D3C65_14050,1.82078591489102,1.38229299045206,1.09517114229159,2.71051167543766,2.23863069693871,2.89536715919378
D3C65_14060,270.811558408125,265.400254166795,498.181184060196,172.616796172609,171.894857086365,169.668515528756
D3C65_14065,475.710666697195,441.066655036745,423.344489336937,492.457173874253,420.382864446562,477.542556789694
D3C65_14075,59.4790065531067,56.4436304434591,56.8272137166857,107.992491489806,97.8601418947493,92.0726756623622
D3C65_14080,14.809058774447,17.8546177933391,16.5492528168507,27.2477752636102,27.8229815190954,31.0769408420132
D3C65_14090,1.45662873191282,1.84305732060275,1.46022818972212,2.5678531662041,2.07872850430023,9.07215043214051
D3C65_14095,3.52018610212264,2.99496814597946,2.19034228458318,3.13848720313835,3.67775043068502,10.6163462503772
D3C65_14105,2.30632882552863,2.64939489836645,2.19034228458318,3.85177974930615,2.87823946749263,10.0372728185384
D3C65_14110,2.54910028084743,2.18863056821576,0.851799777337901,1.8545606200363,2.87823946749263,7.33493013662424
D3C65_14115,50.8606198892892,45.615668684918,47.0923591185383,55.0661845641546,51.8083104148673,54.2398781155635
D3C65_14120,6.19067211062948,4.03168788881851,5.59754139393478,11.2700222294513,11.5129578699705,11.0023952049364
D3C65_14125,3.03464319148504,4.95321654911988,2.67708501449055,7.98887651707943,3.99755481596198,7.33493013662424
D3C65_14130,6.91898647658589,7.14184711733564,6.93608390118006,12.2686317940863,11.1931534846935,11.0023952049364
D3C65_14135,4.12711474041965,6.22031845703427,4.13731320421266,7.41824248014518,8.95452278775484,5.2116608865488
D3C65_14140,7.16175793190469,6.79627386972263,8.15294072594849,8.27419353554655,6.87579428345461,6.5628322275059
D3C65_14145,3.88434328510085,2.30382165075343,1.7035995546758,2.42519465697054,2.07872850430023,3.66746506831212
D3C65_14150,6.19067211062948,4.83802546658221,4.86742729907372,1.8545606200363,2.71833727485415,2.31629372735502
D3C65_14155,10.0750153957303,11.6342993363048,10.7083400579622,7.13292546167806,10.5535447141396,9.07215043214051
D3C65_14160,31.9244463744226,32.0231209454727,37.4791902028677,51.0717463056149,48.1305599841823,46.1328500698209
D3C65_14165,24.6413027148585,19.0065286187158,21.2949944334475,13.980533904889,13.9114907595477,13.3186889322914
D3C65_14170,38.4792756680303,43.1966559516269,37.235818837914,34.6660177437554,34.8586779951885,28.5676226373786
D3C65_14175,18.8147877872072,16.0115604727364,16.9143098642812,18.4029476911294,16.3100236491249,16.4070805687648
D3C65_14180,3.03464319148504,2.18863056821576,2.79877069696739,3.13848720313835,1.59902192638479,3.28141611375295
D3C65_14185,18.6934020595478,14.8596496473596,16.6709384993275,25.8211901712746,25.2645464368797,25.8652799554644
D3C65_14190,45.7624193275944,48.6106368308974,45.1453881989088,54.3528920179868,41.0948635080892,51.5375354336493
D3C65_14195,99.0507537700717,105.86060485212,96.131689156706,76.7502779676559,63.1613660921993,75.0865216617587
D3C65_14200,83.0278377190306,94.2263055158154,83.5980638615912,56.7780866749574,48.1305599841823,51.5375354336493
D3C65_14205,1.69940018723162,2.18863056821576,3.16382774439792,2.71051167543766,1.43911973374631,1.93024477279585
D3C65_14210,2.42771455318803,2.76458598090412,3.52888479182845,2.13987763850342,3.8376526233235,0.579073431838756
D3C65_14215,3.64157182978205,4.14687897135618,6.205969806319,2.5678531662041,0.959413155830876,1.15814686367751
D3C65_14220,2.79187173616624,4.37726113643152,6.205969806319,1.99721912926986,0.959413155830876,1.15814686367751
D3C65_14225,58.3865350041721,63.1247132306441,81.2860358945312,28.1037263190116,25.5843508221567,25.8652799554644
D3C65_14230,13.595201497853,13.4773566569076,14.9673389446517,12.5539488125534,12.6322732184399,12.7396155004526
D3C65_14240,1.57801445957222,1.95824840314042,2.31202796706002,2.5678531662041,2.87823946749263,4.63258745471005
D3C65_14245,1.21385727659402,1.38229299045206,0.608428412384215,2.42519465697054,2.23863069693871,0.965122386397927
D3C65_14250,1.69940018723162,1.49748407298973,1.82528523715265,3.42380422160547,3.03814166013111,3.28141611375295
D3C65_14260,79.1434944339298,88.6971335540072,67.5355537746479,194.30088957611,151.747180813917,169.861540006035
D3C65_14265,295.331475395324,276.57378917295,265.761530529425,457.07786358433,463.556456458951,467.698308448435
D3C65_14270,34.9590895659076,32.4838852756234,30.6647919841645,20.5428253296328,21.7466981988332,26.4443533873032
D3C65_14275,120.778799021105,97.7972290744832,237.652137877275,78.7474970969258,72.5955954578696,76.0516440481566
D3C65_14280,110.703783625374,89.2730889666955,196.279005835148,54.2102335087533,45.5721249019666,41.88631156967
D3C65_14285,97.2299678551806,104.478311861668,207.717459987971,42.2269187331341,36.4576999215733,35.7095282967233
D3C65_14290,231.725354101798,201.008439028237,361.284791273747,68.3334259228758,57.5647893498525,51.9235843882085
D3C65_14295,15.9015303233816,16.2419426378117,20.5648803385865,12.2686317940863,14.3911973374631,13.511713409571
D3C65_14300,10.6819440340273,11.0583439236165,11.4384541528232,5.42102335087533,4.6371635865159,4.43956297743046
D3C65_14310,4.12711474041965,4.37726113643152,3.89394183925898,8.13153502631299,6.23618551290069,7.33493013662424
D3C65_14315,28.4042602723,23.3837897551473,24.2154508128918,44.224137862404,42.374081049197,44.7816787288638
D3C65_14320,11.7744155829619,10.5975795934658,12.5336252951148,25.9638486805081,22.7061113546641,23.9350351826686
D3C65_14325,23.6702168935833,20.2736305266302,22.3901655757391,45.508064445506,51.0087994516749,41.1142136605517
D3C65_14330,23.6702168935833,22.5774521773836,20.929937386017,52.9263069256512,47.9706577915438,52.5026578200472
D3C65_14335,29.011188910597,27.4154776439658,29.3262494769192,68.9040599598101,61.5623441658145,68.5236894342528
D3C65_14340,37.2654183914363,35.8244266692159,36.2623333780992,97.4357618065223,80.5907050897935,83.3865741847809
D3C65_14345,33.1383036510166,31.907929862935,34.4370481409466,69.7600110152114,59.8034200467912,71.0330076388874
D3C65_14350,115.437827004091,114.26955387737,126.309738410963,201.433815037788,179.570162333012,200.16638293893
D3C65_14355,39.2075900339867,37.4371018247433,43.6851600091867,85.5951055401367,67.1589209081613,80.8772559801463
D3C65_14360,35.3232467488858,37.552292907281,34.1936767759929,67.9054503951752,59.9633222394297,55.5910494565206
D3C65_14365,93.3456245700798,93.0743946904387,92.7244900473544,114.412124405316,112.091437039574,113.112343685837
D3C65_14370,95.6519533956084,93.8807322682024,96.3750605216597,98.4343713711573,111.132023883743,94.968042821556
D3C65_14380,27.5545601786841,23.7293630027604,19.8347662437254,36.5205783637917,27.34327494118,30.3048429328949
D3C65_14385,26.4620886297495,26.3787579011268,25.9190503675676,29.6729699205807,25.5843508221567,29.1466960692174
D3C65_14390,8.2542294808393,9.21528660301373,9.00474050328639,10.5567296832835,11.5129578699705,5.59770984110798
D3C65_14395,19.664487880823,20.7343948567809,21.2949944334475,28.3890433374787,29.1021990602032,30.6908918874541
D3C65_14400,7.8900722978611,9.21528660301373,9.73485459814744,9.5581201186486,12.6322732184399,11.5814686367751
D3C65_14405,2.06355737020983,1.72786623806507,1.7035995546758,3.85177974930615,3.67775043068502,6.17678327294673
