Id,WT.1,WT.2,WT.3,X13.1,X13.2,X13.3,X14.1,X14.2,X14.3,X15.1,X15.2,X15.3
GALLO_RS00005,6866,7805,8972,8698,7415,8355,8988,6255,8853,8254,9537,7992
GALLO_RS00010,6738,8593,9094,8030,8275,8535,9018,6814,9407,8650,10683,8829
GALLO_RS00015,7963,9343,9375,14184,10685,12560,9318,7622,7681,9493,11697,6535
GALLO_RS00020,1647,2242,2520,3526,2639,3467,2316,1683,2143,2414,3174,1860
GALLO_RS00025,9464,10136,10219,15581,9170,12804,13355,8226,10241,12604,12647,8729
GALLO_RS00030,736,761,1018,1330,735,1061,1146,722,975,1139,1193,844
GALLO_RS00035,4695,5278,6649,7676,5260,6615,7221,4548,6672,6780,7271,5612
GALLO_RS00040,748,867,1086,1119,881,1030,1044,786,1015,968,1252,917
GALLO_RS00045,1008,1110,882,1057,978,949,1042,921,824,1024,1200,736
GALLO_RS00050,1459,1971,1484,1536,1549,1518,1525,1441,1328,1467,1872,1142
GALLO_RS00055,990,815,609,1000,832,744,1073,880,604,856,1065,580
GALLO_RS00060,6527,7684,6038,7999,6807,6055,7703,6259,5894,7448,9259,5107
GALLO_RS00065,4165,5449,4600,5308,5236,4474,4428,3997,3310,4166,6426,3137
GALLO_RS00070,11799,15365,11934,14402,14630,12187,11156,11732,8281,10924,16808,8146
GALLO_RS00075,58941,78472,62841,64841,67927,56692,57576,60098,51650,55863,84556,51802
GALLO_RS00080,96,179,89,76,144,76,94,134,73,91,147,60
GALLO_RS00085,1645,660,636,1992,1376,1022,1087,891,1025,1468,593,1042
GALLO_RS00090,51,63,57,46,46,47,46,22,72,19,9,7
GALLO_RS00095,6007,3509,4380,8188,6390,7524,10089,6286,9208,14980,5711,12044
GALLO_RS00100,105,105,82,55,72,54,41,59,123,14,8,13
GALLO_RS00105,86,91,111,68,70,75,37,49,130,16,17,5
GALLO_RS00110,128,117,117,123,79,105,100,79,127,59,49,25
GALLO_RS00115,150,135,163,165,91,135,125,98,175,81,72,43
GALLO_RS00120,2401,1725,2782,3215,1513,2025,3959,1296,3126,3012,2311,1798
GALLO_RS00125,1507,1421,1398,1225,1160,1093,919,820,1412,543,504,301
GALLO_RS00130,101,57,81,148,63,75,130,55,94,98,63,52
GALLO_RS00135,2433,2855,3487,2176,1997,2386,2349,1621,3392,1262,994,733
GALLO_RS00140,205,285,274,154,196,205,150,125,271,106,100,64
GALLO_RS00145,11,17,19,20,16,21,14,16,25,13,18,11
GALLO_RS00150,1314,901,962,1790,815,1008,1820,772,1183,1530,1130,689
GALLO_RS00155,79,66,53,116,56,72,94,56,82,56,46,28
GALLO_RS00160,1570,1626,1692,1497,1337,1269,1484,1193,1612,878,718,377
GALLO_RS00165,228,201,281,301,211,201,332,180,272,259,184,119
GALLO_RS00170,314,260,460,324,222,351,333,198,493,244,178,169
GALLO_RS00175,146,122,149,178,91,110,160,78,150,107,89,48
GALLO_RS00180,187,126,151,237,116,131,210,87,166,178,101,61
GALLO_RS00185,3025,2317,3101,3892,2137,2639,3841,1782,3616,2119,1566,1232
GALLO_RS00190,7188,5567,6934,10830,5761,6615,11645,5107,7506,9708,7606,6085
GALLO_RS00195,1356,1051,1101,1894,937,1134,2211,880,1402,2367,1886,1336
GALLO_RS00200,111074,141352,110041,102209,125590,108385,105065,110755,101490,99381,142720,95997
GALLO_RS00205,14699,13776,16213,19355,12458,14298,23213,11650,18376,20283,18048,14608
GALLO_RS00210,3310,4282,3927,3580,3878,3416,3466,3288,3688,3217,4692,3000
GALLO_RS00215,1488,1800,1879,1480,1759,1516,1676,1602,1707,1656,2479,1557
GALLO_RS00220,5132,5897,4684,5979,5404,4642,5338,5116,4366,4860,6641,3674
GALLO_RS00225,1618,1872,1596,1701,1706,1373,1729,1710,1400,1508,2268,1218
GALLO_RS00230,97,113,70,118,97,76,99,93,70,101,131,78
GALLO_RS00235,576,789,578,632,711,471,609,637,499,578,993,603
GALLO_RS00240,275,329,270,298,308,248,277,266,231,278,445,295
GALLO_RS00245,209,336,249,264,306,238,244,254,182,244,395,232
GALLO_RS00250,89,138,104,119,120,91,105,100,74,109,165,81
GALLO_RS00255,500,741,548,524,658,494,521,662,380,509,855,450
GALLO_RS00260,1316,1949,1339,1308,1709,1113,1350,1615,1111,1255,2241,1095
GALLO_RS00265,367,452,416,801,516,398,644,355,336,612,562,560
GALLO_RS00270,186,242,192,314,244,162,311,170,180,256,313,260
GALLO_RS00275,187,209,192,267,222,153,235,147,134,209,255,254
GALLO_RS00280,330,414,367,521,417,354,480,314,330,452,561,534
GALLO_RS00285,1708,1593,1099,1212,1314,978,1582,1294,1062,1549,2093,1172
GALLO_RS00290,7642,9559,7178,7490,7696,5750,8326,7954,6311,7806,11157,5834
GALLO_RS00295,160,172,101,174,183,143,114,128,64,145,186,92
GALLO_RS00300,4,5,4,5,3,4,4,2,4,1,2,4
GALLO_RS00305,1899,2371,1738,2563,2168,1960,1967,1829,1422,1882,2642,1320
GALLO_RS00310,1645,1840,1523,2243,1829,1604,1833,1615,1335,1726,2349,1226
GALLO_RS00315,9775,11065,9523,13388,9550,9524,12174,9348,9297,11786,13897,8207
GALLO_RS00320,5272,6196,5742,8618,5981,5700,5995,4849,5703,6344,7289,4807
GALLO_RS00325,1662,1773,1436,2221,1506,1458,1777,1396,1413,1706,1933,1245
GALLO_RS00330,245,266,235,341,288,264,299,222,234,235,323,270
GALLO_RS00335,1421,1893,1495,1595,1730,1484,1409,1545,1218,1303,2280,1284
GALLO_RS00340,876,1223,1037,842,1105,952,804,1036,770,802,1408,794
GALLO_RS00345,2163,3220,2552,2257,2828,2404,2021,2754,1985,1950,3608,1988
GALLO_RS00350,1248,1951,1277,1161,1504,1214,1065,1509,1033,1070,2132,1107
GALLO_RS00360,42672,47495,51001,62234,41594,48579,61723,35370,54813,58711,57491,41751
GALLO_RS00365,80707,78705,94839,120200,75088,85912,128127,66484,102423,115574,109082,83683
GALLO_RS00370,42254,47585,58785,64361,44767,52662,66665,36774,64383,62511,59576,48172
GALLO_RS00375,23370,23507,29770,36177,22628,27200,38276,19569,31203,33655,30652,25649
GALLO_RS00380,73879,86080,107278,115457,81004,100264,120398,65224,119923,115326,111383,93759
GALLO_RS00385,38197,35888,45671,58079,35042,41083,61626,31280,48213,54277,49446,40872
GALLO_RS00390,34935,34294,44493,53621,32918,40713,56007,28312,47923,50003,45502,37844
GALLO_RS00395,67479,72068,89198,105143,68833,82235,109615,57941,101584,102146,95624,80522
GALLO_RS00400,61155,59820,75283,93227,57177,67301,96847,48795,85988,86453,80246,66399
GALLO_RS00405,11756,11826,15021,17495,11560,13333,18982,9923,16374,16040,15426,12148
GALLO_RS00410,33224,34643,43282,49010,33092,38881,53973,28452,45934,47683,46862,37812
GALLO_RS00415,38783,43133,53866,57278,40112,47494,60701,33874,58657,54501,53843,44680
GALLO_RS00420,43204,45740,56548,68774,43548,51871,72532,37740,62144,63836,59945,50482
GALLO_RS00425,47522,50977,64482,68341,48933,57360,76598,42172,69133,68057,66618,55432
GALLO_RS00430,25105,28148,34968,38490,27252,31196,40620,23092,37096,36759,37480,29917
GALLO_RS00435,38094,43035,54524,56891,41436,48841,61907,36124,56117,56783,57350,46595
GALLO_RS00440,51080,58360,71041,76109,54318,64534,80911,46121,75045,75391,76419,61794
GALLO_RS00445,40749,39947,49784,60635,38406,44320,61004,34136,54076,55563,53494,42915
GALLO_RS00450,45894,45915,55571,64714,44460,50805,69915,38470,63577,61426,58910,48800
GALLO_RS00455,9277,11412,13833,13474,10748,12766,14595,8773,15631,13140,14193,11504
GALLO_RS00460,31817,35408,42198,46320,33654,38050,49130,28904,47138,41842,42761,34758
GALLO_RS00465,78291,88039,104493,111293,85979,95324,123511,75229,111807,112131,118237,93793
GALLO_RS00470,6883,6707,8354,9622,5924,8092,10968,5221,9795,9918,7883,7969
GALLO_RS00475,43669,42649,46372,59727,37469,43447,62211,34507,52633,54908,51078,41039
GALLO_RS00480,22051,20243,22409,33212,18695,21500,34391,18462,24091,29262,27479,21772
GALLO_RS00485,48928,49760,56687,70571,45584,54350,76909,42328,62975,66246,64728,52940
GALLO_RS00490,29580,34760,40361,42982,31806,38080,44686,26968,46580,39641,41640,34621
GALLO_RS00495,102505,111921,138341,152957,103188,125494,160724,89746,153803,144747,146867,120933
GALLO_RS00500,42284,46880,57799,61655,44791,54800,65457,38510,63951,61834,61199,51952
GALLO_RS00505,1632,654,645,2039,1352,1058,1207,854,1058,1529,577,1053
GALLO_RS00510,50,66,63,38,57,36,40,26,67,14,11,8
GALLO_RS00515,5991,3502,4402,8365,6524,7522,10119,6306,9293,15006,5723,11830
GALLO_RS00520,102,126,87,60,64,46,38,46,136,12,6,7
GALLO_RS00525,53,80,108,49,68,68,37,43,104,11,10,5
GALLO_RS00530,59,85,88,59,47,57,53,46,83,29,19,11
GALLO_RS00535,201,166,196,230,144,151,284,143,231,184,134,76
GALLO_RS00540,106,108,92,138,110,114,82,71,101,85,76,42
GALLO_RS00545,1243,1325,1405,1034,970,980,1040,891,1231,444,416,232
GALLO_RS00550,238,218,276,286,183,221,312,188,262,233,199,118
GALLO_RS00555,327,258,474,394,234,337,332,211,523,240,223,197
GALLO_RS00560,151,92,127,140,101,103,190,92,148,103,91,61
GALLO_RS00565,726,933,796,739,599,736,612,494,867,267,267,148
GALLO_RS00570,121,103,100,160,96,113,157,71,171,107,80,67
GALLO_RS00575,481,339,342,606,272,339,496,259,369,452,325,197
GALLO_RS00580,1706,1603,1764,2000,1282,1357,1843,1013,1781,894,701,437
GALLO_RS00585,2287,2780,2356,1940,2389,1883,2052,2295,2063,1887,3031,1822
GALLO_RS00590,1540,1792,1570,2628,1685,2091,1866,1428,1575,1727,1854,1310
GALLO_RS00595,3419,3648,3328,5566,3511,4169,4204,3122,3450,3884,4318,2777
GALLO_RS00600,4449,4486,4109,6497,4091,4573,5711,3783,4394,5184,5581,3683
GALLO_RS00605,17605,21992,14796,13333,16558,11053,16235,17055,12371,14671,21748,11210
GALLO_RS00610,16431,21286,16392,18954,18903,14840,16439,17005,13676,15991,24768,12564
GALLO_RS00615,76468,101704,113469,98004,90131,100326,100724,80343,115836,99985,122012,97092
GALLO_RS00620,87918,115685,125930,110600,98856,109175,116986,91520,136027,114980,135322,112390
GALLO_RS00625,1019,1378,887,636,1338,1002,384,1185,550,437,1411,707
GALLO_RS00630,7,13,11,14,21,13,10,12,4,10,25,20
GALLO_RS00635,9,9,9,6,17,7,9,7,4,8,15,22
GALLO_RS00640,2,2,4,3,6,7,1,2,2,2,4,4
GALLO_RS00645,3,4,3,2,7,1,0,1,0,3,8,5
GALLO_RS00650,1,3,3,0,5,5,3,2,0,1,4,4
GALLO_RS00655,3,4,5,2,6,4,3,5,1,4,5,5
GALLO_RS00660,5,7,9,6,18,4,5,6,2,7,8,14
GALLO_RS00665,1657,1951,1450,1573,1448,1159,1749,1567,1434,1667,2314,1140
GALLO_RS00670,8714,11594,17573,11671,10279,11675,12779,9696,14495,11950,17230,12134
GALLO_RS00675,510,441,314,475,364,261,425,347,240,341,397,238
GALLO_RS00680,321,334,275,370,348,230,380,279,209,325,400,259
GALLO_RS00685,446,416,317,431,395,311,458,328,273,420,576,365
GALLO_RS00690,1047,1062,914,1172,1020,774,1199,906,809,1103,1287,873
GALLO_RS00695,4010,5932,5479,5185,5171,5242,4719,4805,4762,4667,6561,4096
GALLO_RS00700,4523,6554,5824,5538,5733,5622,4898,4953,5213,4754,6887,4339
GALLO_RS00705,1252,1336,1034,1587,1141,1098,1421,1166,884,1236,1505,796
GALLO_RS00710,3849,4189,3313,5042,3403,3196,4827,3434,3278,4209,4658,2689
GALLO_RS00715,864,1831,873,397,1327,614,347,1276,416,342,1353,427
GALLO_RS00720,13,10,13,33,13,18,22,9,18,24,17,24
GALLO_RS00725,275,352,1199,312,406,731,446,316,854,340,637,716
GALLO_RS00730,99,121,551,100,152,334,137,104,386,124,279,361
GALLO_RS00735,69,127,126,91,96,95,84,112,104,94,133,80
GALLO_RS00740,87,93,108,124,94,104,111,70,121,120,130,104
GALLO_RS00745,631,636,626,820,625,630,810,604,668,733,917,561
GALLO_RS00750,795,850,796,975,734,731,1159,727,877,1040,1177,785
GALLO_RS00755,565,587,534,717,554,488,768,500,510,703,759,506
GALLO_RS00760,1128,1243,1109,1480,1092,976,1659,1041,1177,1485,1706,1046
GALLO_RS00765,9,8,921,238,8,689,274,7,974,299,98,715
GALLO_RS00770,4,16,1113,209,19,818,194,4,1165,275,71,884
GALLO_RS00775,23,32,677,111,29,634,94,16,789,103,32,608
GALLO_RS00780,46,24,286,44,58,266,40,20,343,37,47,264
GALLO_RS00785,7,17,46,10,18,53,11,10,53,10,14,46
GALLO_RS00790,7731,8110,8667,9617,6967,7589,9402,7070,9496,10018,11144,7851
GALLO_RS00795,3917,4308,4997,4575,3755,4149,4855,3662,5674,4800,6094,4456
GALLO_RS00800,1495,1571,1050,1781,1685,1346,1425,1188,913,1231,1665,1309
GALLO_RS00805,8543,10449,6535,9874,11532,7888,8385,8503,5379,7851,11189,9277
GALLO_RS00810,1301,1721,1251,1123,1353,1094,1079,1300,876,1000,1888,771
GALLO_RS00815,2276,2908,2850,2581,3444,2958,2315,2755,2296,2161,3469,2807
GALLO_RS00820,1399,1759,1535,1933,1716,1654,1600,1473,1337,1656,2020,1305
GALLO_RS00825,1809,2768,2877,1881,2264,1970,1886,2132,2109,1702,2891,1513
GALLO_RS00830,9676,14909,9081,8257,11509,7514,8071,11406,6865,7882,15593,6381
GALLO_RS00835,4660,6364,5343,5987,6368,5722,5196,5372,4298,5036,8284,4364
GALLO_RS00840,4867,5012,3105,4245,3642,2909,5212,3810,3801,4749,4801,3162
GALLO_RS00845,187,245,214,222,215,215,224,176,228,240,286,208
GALLO_RS00850,1743,2182,1525,1530,1884,1284,1618,1808,1162,1455,2321,1074
GALLO_RS00855,25903,34927,34950,35767,31645,30607,33629,27550,33610,33415,42821,27628
GALLO_RS00860,451,347,3955,2054,598,2323,2632,447,4088,2510,2096,3046
GALLO_RS00865,6859,13498,8572,7350,10559,10651,4758,9837,5816,4830,10842,5896
GALLO_RS00870,907,1372,627,488,839,535,603,1090,409,540,1163,439
GALLO_RS00875,1476,2600,3872,2341,2884,3307,1932,2179,2523,1874,3936,2832
GALLO_RS00880,589,617,822,707,642,770,722,552,895,707,893,582
GALLO_RS00885,3395,4887,4172,3524,4342,3623,3179,4092,3363,3390,5810,3473
GALLO_RS00890,1136,1744,1531,1198,1501,1391,1123,1442,1174,941,1964,1180
GALLO_RS00895,1579,2011,1602,1532,1780,1498,1450,1659,1293,1292,2135,1154
GALLO_RS00900,1969,2571,2077,1876,2204,1863,1911,2276,1685,1742,2785,1552
GALLO_RS00905,4664,6123,4593,4557,4722,4074,4462,5055,4173,4034,6499,3715
GALLO_RS00910,4544,6171,4519,4179,4742,3735,4429,4910,3977,3828,6157,3601
GALLO_RS00915,779,908,676,756,714,508,806,704,511,746,981,495
GALLO_RS00920,1214,1500,11684,5140,1583,8645,6683,1461,16092,5804,4654,11720
GALLO_RS00925,349,426,820,473,365,672,507,358,854,447,562,690
GALLO_RS00930,11127,14002,10166,25289,14417,19199,16306,11890,9535,15267,15914,10560
GALLO_RS00935,4370,5650,4315,12431,6500,10645,7153,4538,3845,6571,5435,4805
GALLO_RS00940,189,201,241,331,201,222,311,152,214,261,259,164
GALLO_RS00945,155,152,176,228,150,152,233,127,170,195,196,126
GALLO_RS00950,279,268,240,404,257,256,455,255,242,356,362,197
GALLO_RS00955,144,155,209,424,159,182,436,123,224,405,246,149
GALLO_RS00960,4358,5182,4590,5660,4785,4012,5585,4017,3884,4948,6048,3214
GALLO_RS00965,3674,3771,3039,5186,3267,2442,5622,3229,2982,4930,4859,2359
GALLO_RS00970,441,489,371,403,394,365,418,415,422,422,578,367
GALLO_RS00975,823,949,765,886,824,717,861,832,781,824,1175,671
GALLO_RS00980,891,1084,804,925,988,786,707,939,769,779,1127,707
GALLO_RS00985,139,159,248,308,179,210,313,144,273,307,208,237
GALLO_RS00990,28,27,50,34,30,46,34,38,43,36,48,36
GALLO_RS00995,12,12,25,18,14,13,13,8,13,17,17,11
GALLO_RS01000,15,10,25,13,9,19,26,15,22,15,24,25
GALLO_RS01005,13,10,20,7,19,17,12,12,12,20,10,14
GALLO_RS01010,144,159,164,213,159,128,195,142,158,214,194,138
GALLO_RS01015,2874,4004,2834,2986,3470,2931,2854,3170,2495,2518,4059,2199
GALLO_RS01020,2551,3616,2583,2524,2999,2421,2444,2885,2281,2338,3787,2020
GALLO_RS01025,2617,3446,2527,2794,2847,2271,2663,2776,2157,2406,3830,2037
GALLO_RS01030,3675,4812,3594,4097,3999,3267,3965,3884,3202,3616,5251,2900
GALLO_RS01035,13431,18968,18256,16071,16842,15754,15878,15030,15741,15219,22012,14733
GALLO_RS01040,1937,2693,2175,2369,2336,1941,2243,2229,1938,2139,3048,1830
GALLO_RS01045,1675,2525,2102,1897,2024,1837,1954,1986,1721,1794,2724,1737
GALLO_RS01050,3922,5114,13475,6375,5003,8640,7486,4387,13796,7411,9661,11504
GALLO_RS01055,2948,3461,2454,3889,3177,2793,3837,2987,2456,3488,4289,2175
GALLO_RS01060,50,45,282,92,61,185,87,40,247,108,114,160
GALLO_RS01065,95,112,463,187,97,290,184,92,394,197,211,310
GALLO_RS01070,122,191,552,251,166,344,238,147,428,234,275,375
GALLO_RS01075,144,226,282,183,189,210,151,134,202,170,239,204
GALLO_RS01080,33,65,65,57,60,55,39,49,50,45,66,45
GALLO_RS01085,13,27,22,12,22,16,15,16,12,13,24,16
GALLO_RS01090,154,231,205,179,211,172,152,158,126,114,236,146
GALLO_RS01095,67,80,66,79,77,57,84,66,53,59,111,41
GALLO_RS01100,87,61,791,532,101,561,876,65,1118,732,285,811
GALLO_RS01105,112,70,445,296,78,347,434,57,631,348,152,468
GALLO_RS01110,17,16,50,44,18,34,56,4,55,41,27,42
GALLO_RS01115,136,102,187,245,87,151,265,59,220,252,159,181
GALLO_RS01120,201,135,227,406,160,188,342,95,245,317,230,229
GALLO_RS01125,263,342,534,438,329,432,464,275,486,416,506,385
GALLO_RS01130,180,121,12954,4287,343,7784,6356,206,13861,6603,2860,10092
GALLO_RS01135,76,62,1173,231,53,937,197,46,1035,208,98,844
GALLO_RS01140,50,30,152,55,43,161,54,20,114,58,63,125
GALLO_RS01145,66,54,134,63,65,104,68,48,70,48,90,84
GALLO_RS01150,109,105,126,122,132,129,114,83,108,106,124,99
GALLO_RS01155,321,396,2915,1025,479,1694,1315,436,3131,1172,1344,2281
GALLO_RS01160,2380,2501,5590,4069,2260,3992,4390,2096,5607,4394,3849,4170
GALLO_RS01165,1237,638,17459,10028,1320,11619,13964,1068,20427,13444,6049,14638
GALLO_RS01170,1371,1394,6126,3534,1033,4661,3357,1287,6480,3621,2176,4724
GALLO_RS01175,4098,6242,3553,3223,4667,2890,3289,4968,2972,3133,6436,2514
GALLO_RS01185,216,245,232,572,270,341,325,194,212,339,310,177
GALLO_RS01190,13277,21977,9111,9069,16186,7677,8739,15681,6204,8065,17451,5303
GALLO_RS01195,4145,5262,4294,5602,5045,4545,4642,3941,3838,4483,5771,3272
GALLO_RS01200,6757,8111,7229,8596,7538,7150,8189,6547,6840,7455,9406,5923
GALLO_RS01205,9409,12051,10945,12344,10831,10302,11983,9891,10259,11570,14597,9164
GALLO_RS01210,8329,8497,8176,11200,7103,6929,12694,6814,9482,11522,11018,7710
GALLO_RS01215,22023,29128,27180,24392,25819,22835,24213,23821,24293,23428,35407,22085
GALLO_RS01220,1067,1331,1305,1148,1194,1055,1156,1206,1153,1180,1706,1186
GALLO_RS01225,4356,8565,4904,3198,5594,3817,2741,5589,3090,2894,6698,3050
GALLO_RS01230,265,250,339,576,339,390,566,255,467,530,534,358
GALLO_RS01235,6731,9059,6502,7035,7208,5966,6313,6437,5536,6055,8926,4825
GALLO_RS01240,690,623,420,685,505,442,758,538,483,625,622,472
GALLO_RS01245,1895,1755,1871,2477,1455,1782,3211,1412,2314,2790,2210,1847
GALLO_RS01250,3849,4258,3868,4425,3811,3247,5536,3692,3779,4839,5567,3287
GALLO_RS01255,481,473,722,1201,480,784,967,431,750,1015,832,556
GALLO_RS01260,682,713,1258,2083,952,1415,1703,575,1293,1614,1501,920
GALLO_RS01265,23926,27150,19758,29115,22673,19499,28508,20040,20594,26678,27057,16477
GALLO_RS01270,14275,16858,40097,30088,14106,26957,38218,13686,49396,34233,25432,35779
GALLO_RS01275,1342,1538,1198,1457,1490,1090,1367,1348,997,1274,1897,918
GALLO_RS01280,1403,1877,1371,1545,1701,1385,1410,1488,1194,1163,1835,901
GALLO_RS01285,10440,15019,11948,12254,13374,12460,11452,11337,10834,10669,15660,8729
GALLO_RS01290,5070,6483,5239,5842,5841,4959,5725,5307,4755,5325,7590,4166
GALLO_RS01295,4302,5801,4734,4906,5038,4337,5015,4604,4319,4615,6263,3515
GALLO_RS01300,8823,12573,9808,9610,10391,8893,9851,9823,8770,9268,13804,7400
GALLO_RS01305,3363,4889,3337,3590,3846,3031,3702,3721,2871,3353,4883,2641
GALLO_RS01310,1735,2175,1996,1959,1805,1722,2017,1686,1875,1948,2383,1450
GALLO_RS01315,1659,2153,1650,1923,1678,1522,1956,1748,1503,1847,2440,1315
GALLO_RS01320,9701,10128,5900,12831,9499,6742,11104,7737,4277,10621,12032,3481
GALLO_RS01325,419,454,226,421,386,301,367,345,180,340,498,189
GALLO_RS01330,1814,1993,1917,2383,2003,1779,2305,1746,1424,2002,2775,1268
GALLO_RS01335,43940,46009,47470,59480,40001,44529,62726,38394,54012,58438,56788,41971
GALLO_RS01340,29584,31387,31832,37759,26300,29646,40710,24944,35590,38067,37869,28640
GALLO_RS01345,1634,606,647,2009,1379,1029,1198,880,1079,1551,571,1059
GALLO_RS01350,59,62,75,43,53,44,42,29,64,14,14,14
GALLO_RS01355,6017,3565,4507,8300,6498,7555,10140,6169,9199,14899,5778,11877
GALLO_RS01360,105,116,81,62,59,59,47,70,154,17,12,7
GALLO_RS01365,60,106,98,56,70,82,46,46,116,17,10,6
GALLO_RS01370,127,92,138,131,94,99,103,67,121,51,43,26
GALLO_RS01375,154,136,190,140,99,104,143,92,147,103,70,48
GALLO_RS01380,2313,1664,2941,3148,1592,1972,3800,1318,3305,3102,2271,1825
GALLO_RS01385,1554,1459,1466,1220,1095,1178,975,881,1413,553,515,300
GALLO_RS01390,85,69,87,127,59,87,124,48,91,101,54,48
GALLO_RS01395,2538,2761,3359,2240,2152,2349,2338,1721,3550,1204,1043,767
GALLO_RS01400,210,213,299,160,182,199,165,124,274,91,87,72
GALLO_RS01405,488,570,730,655,444,525,796,369,848,582,582,372
GALLO_RS01410,1627,649,654,2063,1331,1039,1203,922,1118,1510,567,1027
GALLO_RS01415,51,49,77,28,39,36,38,23,80,10,8,8
GALLO_RS01420,6093,3569,4456,8213,6530,7497,10054,6214,9299,15060,5793,11951
GALLO_RS01425,102,139,73,61,70,57,41,53,137,17,8,12
GALLO_RS01430,207,179,243,176,153,175,190,123,297,72,59,35
GALLO_RS01435,26,15,19,44,23,15,27,12,8,35,16,11
GALLO_RS01440,213,175,132,203,181,109,230,115,144,207,198,119
GALLO_RS01445,2709,2762,2447,3105,2636,2080,3236,2286,2275,2792,3296,2174
GALLO_RS01450,3251,4247,2886,3335,3647,2608,2998,3513,2230,2813,4431,1921
GALLO_RS01455,3648,4954,3397,3478,4099,2891,3442,4092,2682,3060,5265,2340
GALLO_RS01460,2595,3398,2570,2523,2869,2092,2594,2852,1987,2353,3733,1730
GALLO_RS01465,6786,6391,6872,6719,8308,6910,4678,4606,4169,4496,7389,7796
GALLO_RS01470,2736,2984,3035,2995,4027,3404,2347,2327,1939,2075,3392,4113
GALLO_RS01475,20034,22715,18266,20647,28535,19394,19182,17361,12964,17039,25650,27326
GALLO_RS01480,2239,2340,1828,2179,3082,1766,2335,1930,1338,2030,3262,2871
GALLO_RS01485,4830,5511,4012,5201,6779,3880,5482,4258,3115,4919,6799,6198
GALLO_RS01490,706,716,879,958,738,1005,890,596,920,854,911,776
GALLO_RS01495,710,859,1192,1108,842,1099,1126,685,1280,963,1103,993
GALLO_RS01500,502,537,745,794,546,732,709,495,708,693,769,587
GALLO_RS01505,1314,1513,1504,1613,1447,1457,1471,1274,1539,1375,1733,1155
GALLO_RS01510,2422,3243,1509,1818,2435,1491,1653,2537,1028,1635,2832,1089
GALLO_RS01515,50298,58039,38344,51078,45134,36280,56158,42748,39505,51205,56598,31636
GALLO_RS01520,8806,8413,6362,8911,6974,5623,9977,6838,6163,8552,8999,5443
GALLO_RS01525,11873,11504,12056,14261,9575,10860,16742,9803,14524,14932,14382,11415
GALLO_RS01530,2098,2637,2091,2434,2402,2215,2475,1998,1829,2237,2761,1633
GALLO_RS01535,545,563,654,398,407,520,441,381,587,225,226,170
GALLO_RS01540,136373,153833,150807,155091,118319,125146,176611,116495,169744,159636,170894,123874
GALLO_RS01545,23,32,29,24,24,25,23,19,28,7,9,8
GALLO_RS01550,1,2,1,1,3,3,1,1,1,1,4,2
GALLO_RS01555,6,9,19,8,11,8,10,12,11,8,16,15
GALLO_RS01560,2,2,4,3,1,1,1,5,2,1,6,1
GALLO_RS01570,3,7,3,1,1,5,1,3,1,2,3,1
GALLO_RS01575,3,6,11,3,9,7,4,5,1,7,13,7
GALLO_RS01580,6,7,6,7,6,5,4,11,9,4,17,2
GALLO_RS01585,5,9,5,8,7,6,8,8,5,4,9,5
GALLO_RS01590,2,5,12,7,14,8,3,4,12,6,8,8
GALLO_RS01595,9,25,19,11,14,14,12,11,9,13,26,11
GALLO_RS01600,25,45,36,36,17,26,27,32,34,27,52,24
GALLO_RS01605,73,104,83,70,90,83,86,88,88,69,135,61
GALLO_RS01610,65,69,98,52,76,78,68,69,76,60,110,82
GALLO_RS01615,4,4,3,8,4,3,3,5,4,4,8,4
GALLO_RS01620,2460,3391,3571,3246,2938,3174,3100,2371,3322,3163,4019,2364
GALLO_RS01625,10,12,22,9,18,12,11,11,12,15,14,10
GALLO_RS01630,14,10,14,19,11,9,13,9,12,19,19,24
GALLO_RS01635,8,8,11,16,11,9,10,9,7,6,10,8
GALLO_RS01640,5,2,6,4,9,9,7,1,3,6,3,7
GALLO_RS01645,0,1,1,3,2,0,1,1,0,2,2,1
GALLO_RS01650,13,17,23,14,18,13,18,18,15,23,21,8
GALLO_RS01655,6,11,5,1,3,6,6,5,4,4,2,5
GALLO_RS01660,0,4,2,0,1,4,1,2,6,1,2,4
GALLO_RS01665,42,46,50,48,49,46,46,37,35,40,66,37
GALLO_RS01680,3,1,2,4,6,1,2,6,2,5,3,3
GALLO_RS01685,7,4,4,3,4,12,2,6,10,3,14,7
GALLO_RS01690,8,2,5,2,2,3,2,3,5,4,1,5
GALLO_RS01695,13,12,30,12,11,19,26,11,16,21,26,19
GALLO_RS01700,6,7,6,7,6,4,4,6,5,6,9,4
GALLO_RS01705,13,16,10,8,16,9,13,7,3,11,12,4
GALLO_RS01710,24,34,16,28,27,21,29,21,15,20,24,22
GALLO_RS01715,122,177,135,105,162,129,127,125,126,102,185,110
GALLO_RS01720,38,33,39,34,36,34,39,32,36,43,41,38
GALLO_RS01725,2,2,2,3,6,3,3,5,3,2,6,5
GALLO_RS01730,1,1,1,2,2,1,0,1,0,1,2,1
GALLO_RS01735,1,1,1,1,0,1,1,1,1,0,0,0
GALLO_RS01740,2,7,3,6,6,3,5,2,6,3,8,4
GALLO_RS01745,396,585,424,493,517,442,336,449,289,307,472,273
GALLO_RS01750,1591,2311,1552,1738,2086,1813,1265,1877,1093,1159,2175,1214
GALLO_RS01755,707,742,552,582,644,435,689,669,499,610,886,447
