gene_name,A909_CDM.1,A909_CDM.2,A909_CDM.3,A909.1,A909.2,A909.3,dsaeR_CDM.1,dsaeR_CDM.2,dsaeR_CDM.3,dsaeR_THY.1,dsaeR_THY.2,dsaeR.1,dsaeR.2,dsaeR.3
SAK_RS00005,1607,2456,2036,51,30,4,6195,902,956,608,667,88,147,48
SAK_RS00010,769,2192,1764,11,20,11,3747,595,595,496,457,75,124,40
SAK_RS00055,1751,1718,1291,22,33,2,4255,821,766,735,727,48,127,25
SAK_RS00505,22031,25176,25289,227,252,157,50861,10644,9951,10060,11213,390,895,326
SAK_RS05010,14680,13540,9615,357,137,11,21207,8041,6342,7447,9110,217,571,297
SAK_RS05015,15934,13524,8599,293,174,24,20179,7344,6267,7093,7658,281,752,321
SAK_RS05020,16090,14358,6393,268,187,9,24256,6424,5200,4383,4673,327,798,401
SAK_RS05025,21820,23223,9008,456,285,19,29259,9543,8241,6835,8255,511,1169,582
SAK_RS05030,3915,5124,1467,54,65,1,5865,1723,1385,377,383,57,164,64
SAK_RS05035,2221,1920,1812,19,16,3,2549,633,600,633,614,30,65,16
SAK_RS05040,2832,2224,1807,33,23,3,2921,630,670,765,767,32,76,18
SAK_RS05045,2104,1762,1390,24,18,1,2183,772,910,671,702,12,46,16
SAK_RS05050,2347,1927,1519,24,21,0,3418,872,739,616,587,38,68,22
glmM,4867,3801,3266,60,78,4,5114,1394,1212,1492,1484,135,210,76
SAK_RS00510,23864,29115,27316,105,246,281,42253,7522,6888,7502,8890,521,1544,471
SAK_RS05060,283,211,99,6,6,1,287,82,69,43,53,3,14,7
SAK_RS05065,305,197,118,11,9,2,258,92,95,70,63,5,19,9
SAK_RS05070,1350,1444,1229,12,14,2,3794,1016,1017,639,728,14,30,17
SAK_RS05075,864,792,675,6,3,1,1421,466,404,323,292,5,28,5
SAK_RS05080,1339,1090,885,10,12,0,942,398,389,323,322,14,36,9
SAK_RS05085,638,748,480,1,11,2,139,86,67,61,24,3,18,1
SAK_RS05090,4477,3328,2343,150,124,8,6661,1520,1301,1906,2008,270,511,154
SAK_RS05095,1290,924,599,10,37,3,1378,357,282,387,399,55,120,36
SAK_RS05100,334,248,155,12,13,0,349,75,75,117,94,25,43,6
SAK_RS05105,910,827,498,27,33,2,744,277,201,259,183,41,95,37
rpsN,12383,14511,13796,115,120,101,30995,6421,5405,6019,6615,260,706,224
SAK_RS05115,2572,2204,1888,4,11,4,690,947,1007,1269,1284,12,7,8
SAK_RS05120,4326,3816,3054,27,60,8,2369,1153,1001,1246,1196,59,122,37
SAK_RS05125,38,50,24,2,2,1,72,2,9,11,11,5,6,6
SAK_RS05130,578,467,337,4,1,0,986,243,209,229,247,4,7,2
SAK_RS05135,392,303,215,1,4,0,514,117,124,121,112,3,10,3
SAK_RS05140,588,381,267,6,4,0,531,146,159,219,221,6,28,1
SAK_RS05145,462,551,469,31,34,0,1042,364,363,1392,1598,47,82,42
SAK_RS05150,258,243,164,2,12,0,218,82,139,392,389,6,24,6
SAK_RS05155,783,1281,1115,17,12,1,869,350,342,314,255,21,29,5
SAK_RS10785,41943,49317,39664,1221,3319,391,8462,21017,18930,26433,23353,809,1808,404
SAK_RS00520,21211,26756,24760,53,281,426,28172,6504,5658,6137,5649,375,1018,276
SAK_RS05160,449,576,510,0,17,1,121,146,203,210,157,10,15,1
SAK_RS05165,6609,7581,7758,17,101,3,12386,2683,2710,2275,2147,66,437,73
SAK_RS05170,6336,6653,6753,37,84,3,14803,3259,2950,2203,2091,75,462,82
SAK_RS05175,3643,3834,3555,35,32,1,9204,2042,1780,1263,1193,31,177,40
dnaE,1523,1116,843,16,32,1,1580,479,488,596,520,67,112,35
SAK_RS05185,20724,18406,14849,128,186,8,15270,7611,7931,7087,7497,245,574,236
SAK_RS05190,37863,33157,28052,239,389,149,22179,7776,7562,8086,8359,451,1323,410
SAK_RS05195,1229,1411,1086,1,27,3,345,347,322,347,210,25,48,12
SAK_RS05200,4065,3990,2823,78,57,11,2977,1026,875,7186,7023,66,222,59
SAK_RS05205,177,240,192,2,10,0,14,10,13,15,5,1,5,2
SAK_RS00525,30105,34720,34521,160,387,326,44453,11125,9537,10456,10313,601,1633,495
SAK_RS05210,657,723,539,4,8,0,785,264,231,130,112,16,28,5
SAK_RS05215,969,963,784,4,11,0,1067,278,276,174,147,11,57,7
SAK_RS05220,1168,1426,1111,4,23,1,1027,405,397,212,120,22,50,17
SAK_RS05225,7505,5667,3851,15,129,59,885,798,1146,992,688,40,146,19
SAK_RS05230,201,402,310,1,6,3,1006,152,172,267,194,16,28,0
SAK_RS05235,266,395,376,13,16,0,452,91,74,110,117,12,31,13
SAK_RS05240,660,763,701,5,21,1,675,179,205,217,191,27,58,24
SAK_RS05245,6714,10013,11046,311,288,15,6602,2363,2252,3333,3124,344,985,306
SAK_RS05250,5955,6810,8180,110,90,6,5513,1898,1750,1692,1713,122,391,109
SAK_RS05255,4130,4845,6076,60,69,3,2423,1246,1154,995,972,86,270,72
SAK_RS00530,18524,25214,25273,333,374,493,34103,11065,9706,10722,11084,567,1091,370
SAK_RS05260,4637,6318,8401,96,108,2,2095,1509,1449,1251,1276,68,257,57
SAK_RS05265,25961,23144,8561,82,100,2,24912,6972,5725,1118,1308,104,368,108
SAK_RS05270,15602,12643,11176,185,331,7,14858,6105,5932,4231,4590,229,741,247
SAK_RS05275,8827,7623,6308,155,118,5,9929,3067,3088,2646,3009,172,359,121
SAK_RS05280,2697,2608,2017,57,35,2,3760,1071,987,1022,1037,53,137,31
SAK_RS05285,1310,1138,980,23,25,1,1475,392,401,409,402,29,77,27
SAK_RS05290,2243,1960,1450,12,16,2,2368,683,741,1880,1559,16,57,15
SAK_RS05295,828,1327,1022,19,15,2,1499,347,347,206,188,15,87,15
SAK_RS05300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS05305,11,9,5,0,0,0,7,2,1,2,0,2,0,0
SAK_RS00535,23239,28235,29705,213,313,185,50123,18123,15931,17996,20946,558,1300,498
SAK_RS05310,7858,9127,7766,73,111,9,8648,2623,2504,3347,3697,109,327,85
SAK_RS05315,630,750,594,6,11,6,859,225,199,370,430,14,24,7
SAK_RS05320,3462,2820,2472,32,25,8,3148,1023,1000,1131,1457,49,113,37
SAK_RS05325,352,481,279,2,5,0,632,144,124,114,103,6,16,7
SAK_RS05330,840,842,602,9,17,0,1340,288,264,198,156,10,49,19
SAK_RS05335,3520,2507,1787,12,11,2,3422,931,891,2930,2788,7,29,8
SAK_RS05340,56,48,33,2,3,0,87,15,20,33,37,0,4,23
SAK_RS05345,267,161,174,4,5,0,355,101,130,191,255,4,10,33
SAK_RS05350,514,430,364,3,4,1,543,157,126,271,231,14,25,72
SAK_RS05355,404,347,270,1,8,0,450,120,118,149,123,5,13,8
SAK_RS00540,5888,6218,6141,28,113,79,6661,1531,1463,1874,2146,212,426,147
SAK_RS05360,497,534,401,13,10,1,729,173,185,196,185,7,25,11
xerS,178,363,264,4,2,1,481,94,121,111,153,3,11,3
SAK_RS05370,8584,12352,12457,7,28,2,38290,8940,7434,252,239,58,105,47
SAK_RS05375,304,279,186,8,5,0,349,85,72,119,126,5,19,2
SAK_RS05380,300,236,179,3,4,0,316,44,68,71,100,4,9,1
SAK_RS05385,5163,4063,3279,66,41,3,4801,1475,1404,2066,2076,47,160,42
SAK_RS05390,710,646,468,5,6,0,461,127,110,180,110,4,14,4
SAK_RS05395,1823,2094,2059,63,41,4,3111,578,553,1340,1371,41,193,68
SAK_RS05400,663,685,619,24,18,1,752,168,168,426,362,21,66,23
SAK_RS05405,9572,9795,7607,116,82,5,13361,3220,3018,3992,4190,142,408,98
SAK_RS00545,13740,16143,16391,84,124,70,24862,7607,7087,8177,8975,342,945,291
SAK_RS05410,1956,2259,1989,32,32,1,4087,692,619,1068,1236,60,140,52
SAK_RS05415,1945,2219,1898,50,28,3,4170,557,609,1005,1277,47,126,47
SAK_RS05420,1415,1773,1695,21,25,2,2908,462,444,751,812,53,121,38
SAK_RS05425,1107,1613,1610,18,24,2,2542,458,410,806,867,50,124,25
SAK_RS05430,938,1591,1389,13,26,0,1710,295,317,524,589,49,99,19
SAK_RS05435,906,1290,1140,17,8,0,2216,341,348,556,579,47,84,27
SAK_RS05440,321,521,378,12,12,0,1378,178,191,163,184,27,42,12
SAK_RS05445,1443,2046,1786,36,42,1,2972,434,474,592,579,76,112,20
SAK_RS05450,393,583,539,6,9,1,1047,226,227,211,188,25,41,7
SAK_RS05455,1163,1623,1408,22,14,1,3640,708,700,663,629,22,60,9
SAK_RS00550,59095,87340,84871,178,670,140,70754,19934,18159,21493,20450,724,2366,663
SAK_RS05460,1448,1411,1376,6,5,0,3655,488,572,599,704,32,50,13
truB,1500,1263,1356,8,6,0,2603,521,502,464,485,16,31,9
SAK_RS05470,538,561,493,4,9,2,472,105,83,181,152,34,42,8
SAK_RS05475,1614,1636,1502,35,28,1,3485,744,660,1117,1176,82,125,34
SAK_RS05480,722,720,566,20,10,0,1965,310,305,477,467,21,31,14
SAK_RS05485,370,453,316,10,11,0,205,131,154,129,137,24,34,11
SAK_RS05490,431,588,414,23,12,2,2213,328,328,355,338,67,89,29
SAK_RS05495,191,235,180,5,5,0,644,131,147,138,160,19,22,10
SAK_RS05500,3153,4252,2983,29,31,7,8118,1157,1131,1191,1190,131,153,34
SAK_RS05505,15,28,21,0,0,0,23,5,5,6,5,0,2,0
SAK_RS00060,1646,1474,988,6,15,3,2080,586,570,656,569,48,48,21
SAK_RS00555,4815,5056,5261,20,34,100,3461,1285,1161,1158,1023,40,145,26
SAK_RS05510,820,1292,1041,11,54,1,1189,252,234,131,99,80,254,65
SAK_RS05515,578,743,559,32,32,4,850,151,104,44,52,56,192,57
SAK_RS05520,384,822,525,5,42,6,683,166,146,63,43,30,140,24
SAK_RS05525,487,925,747,28,37,2,696,187,156,72,88,43,160,42
SAK_RS05530,545,521,509,13,9,0,934,183,191,193,158,25,34,12
SAK_RS05535,558,578,539,9,8,0,842,129,150,119,95,13,27,6
rbgA,504,614,538,10,14,0,1432,193,233,146,200,23,49,8
SAK_RS05545,71,265,278,4,3,1,534,205,289,250,184,4,11,2
SAK_RS05550,174,228,333,186,194,4,128,66,69,758,826,284,424,190
SAK_RS05555,126,133,114,9,3,0,460,82,74,80,75,7,34,4
SAK_RS00560,23535,24881,25110,233,188,204,46346,8172,8122,7253,8162,173,419,174
SAK_RS05560,395,451,303,13,11,2,689,133,163,129,129,25,53,8
SAK_RS05565,72,112,57,0,0,0,41,14,9,5,7,1,7,2
SAK_RS05570,322,257,195,6,0,0,564,133,95,88,98,4,14,1
SAK_RS05575,652,559,346,13,7,0,820,284,229,351,278,8,28,10
SAK_RS05580,190,337,164,1,3,0,197,42,41,60,24,0,8,3
SAK_RS05585,1817,1276,948,32,17,2,3664,894,829,1087,1191,32,96,27
SAK_RS05590,165,253,103,0,2,0,77,19,27,17,10,3,9,4
SAK_RS05595,41,105,48,0,0,0,46,19,9,16,3,6,9,0
SAK_RS05600,1683,1254,809,17,12,1,2178,462,395,576,600,32,102,36
SAK_RS05605,661,420,274,7,9,0,1233,277,199,251,186,5,27,12
SAK_RS00565,24222,30203,28085,244,275,411,76205,20521,18280,15064,14390,390,987,263
SAK_RS05610,577,360,227,11,9,1,1113,220,176,215,200,10,24,6
SAK_RS05615,3402,2223,1350,41,34,4,4373,960,857,938,978,73,254,64
SAK_RS05620,698,379,264,3,10,0,493,104,120,114,114,19,33,7
SAK_RS05625,125,78,48,1,2,0,143,40,33,50,19,0,8,1
SAK_RS05630,204,120,91,0,4,0,111,34,34,39,20,4,6,1
SAK_RS05635,1259,697,578,28,21,1,1782,303,265,376,350,28,101,11
SAK_RS05640,276,180,154,4,8,2,83,35,56,72,39,2,22,1
SAK_RS05645,1527,786,458,8,33,1,124,96,121,213,64,6,50,9
SAK_RS05650,536,332,330,4,4,1,398,83,77,101,68,18,47,4
SAK_RS05655,219,145,146,1,1,0,75,18,16,28,22,4,16,0
SAK_RS00570,18971,20668,20061,113,239,346,27737,4928,4165,3769,4194,298,720,203
SAK_RS05660,1819,730,1007,18,9,2,272,64,61,131,164,54,170,29
SAK_RS05665,511,151,312,6,3,1,76,22,8,67,63,20,40,6
SAK_RS05670,371,104,235,1,0,1,34,13,7,34,32,11,23,3
SAK_RS05675,1673,530,742,14,3,2,474,85,82,87,93,57,70,20
SAK_RS05680,956,257,414,10,2,3,335,58,51,69,76,28,34,5
SAK_RS05685,742,210,324,6,2,0,164,36,32,36,34,17,32,5
SAK_RS05690,2621,2170,1882,20,27,2,2064,593,538,634,565,50,98,33
SAK_RS05695,3822,3023,2358,22,21,2,4900,1195,1058,1123,1241,44,110,30
SAK_RS05700,2019,1269,1243,11,18,1,573,337,376,338,313,10,26,18
SAK_RS05705,707,717,572,4,9,0,1348,300,263,117,184,22,14,6
SAK_RS00575,51474,61110,56552,386,487,340,104246,26080,22567,18411,19341,575,1816,612
SAK_RS05710,39,29,20,3,2,0,27,8,9,20,12,12,3,3
SAK_RS05715,2734,2897,2360,29,39,0,3964,1019,933,1017,987,40,102,33
SAK_RS05720,5243,5289,2799,72,42,2,13267,2734,2581,975,1264,107,302,85
SAK_RS05725,2104,2007,862,21,16,4,4040,843,731,358,418,19,71,30
SAK_RS05730,1913,1508,850,18,15,1,4449,756,760,316,430,24,36,20
SAK_RS05735,2324,1597,934,17,6,0,3776,798,665,300,326,22,69,23
SAK_RS05740,1081,929,573,3,5,0,1430,386,337,193,155,9,28,10
SAK_RS05745,3946,2677,2036,28,26,0,6106,1463,1282,816,918,25,73,23
SAK_RS05750,4101,3018,2529,30,22,2,6635,1400,1397,852,1112,32,80,31
SAK_RS05755,2769,2049,1683,10,17,3,2450,732,669,484,524,13,46,12
SAK_RS00580,21213,28054,26428,96,264,289,33413,8109,6409,5606,5176,255,842,224
SAK_RS05760,100,218,115,6,3,0,689,63,57,58,60,12,18,2
SAK_RS05765,70,152,102,2,5,10,802,77,76,67,78,11,21,3
SAK_RS05770,1046,1196,599,4,15,1,311,199,211,209,171,11,33,3
SAK_RS05775,1862,3089,2855,88,110,210,7251,1329,1249,2082,2204,146,377,105
SAK_RS05780,160,215,160,0,2,0,65,34,13,33,25,7,10,3
SAK_RS05785,2286,2068,1884,22,24,2,2408,1017,996,1187,1228,39,62,20
SAK_RS05790,1932,1901,1836,9,22,1,2135,678,622,775,694,22,67,19
SAK_RS05795,1488,1383,1231,17,8,1,2214,625,531,863,899,17,56,17
SAK_RS05800,2255,2338,1887,6,16,1,4040,848,675,941,890,57,80,44
glyA,2917,2845,2363,31,26,1,5025,957,872,1209,1326,61,117,47
SAK_RS00585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS05810,1504,1433,1071,10,11,0,1989,506,486,581,464,24,36,17
SAK_RS05815,2001,2014,1519,4,9,5,2557,560,606,539,435,20,46,21
SAK_RS05820,2487,2259,1679,12,17,52,3802,695,668,597,558,46,54,20
SAK_RS05825,1411,1075,794,4,8,16,1528,358,393,254,234,14,18,8
SAK_RS05830,290,191,205,4,7,3,93,63,105,132,67,1,11,0
SAK_RS05835,164,325,502,31,34,2,460,131,147,220,230,87,168,45
SAK_RS05840,108,222,450,19,24,2,436,68,91,215,212,69,119,28
SAK_RS05845,221,437,1241,88,69,5,758,148,141,568,649,157,313,84
SAK_RS05850,322,509,374,13,32,0,87,101,104,236,183,21,92,14
SAK_RS05855,1774,1832,1774,34,34,0,730,500,451,117,115,60,269,36
SAK_RS00590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS05860,800,861,912,13,14,1,271,196,181,53,33,26,97,14
SAK_RS05865,795,818,618,38,13,1,665,280,237,230,214,65,135,22
SAK_RS05870,617,563,469,6,15,1,193,79,76,212,200,9,29,4
SAK_RS05875,629,450,581,0,1,0,1349,267,291,183,184,2,3,2
SAK_RS05880,3908,4376,4021,14,15,3,2340,1345,1458,1802,1666,40,77,9
SAK_RS05885,1023,670,418,9,10,0,938,306,319,252,240,14,29,9
eutD,5844,5721,4871,109,98,7,4715,2679,2124,2865,3038,130,299,87
SAK_RS05895,1079,1374,1180,37,19,2,1858,525,544,641,726,34,68,23
SAK_RS05900,852,1206,948,18,22,4,1798,424,479,521,553,44,64,21
SAK_RS05905,785,964,690,13,8,2,1093,306,354,314,319,23,40,12
SAK_RS00595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS05910,521,429,301,14,6,1,798,216,196,297,217,12,35,5
SAK_RS05915,1739,3034,2461,49,35,6,5564,1010,1012,972,1154,57,126,30
SAK_RS05920,2459,3810,3164,78,61,2,10169,1898,2026,1937,2431,83,153,39
SAK_RS05925,700,1299,1167,19,23,2,3466,678,712,683,494,25,66,12
SAK_RS05930,3158,2286,2604,23,40,3,1631,1045,1029,942,638,11,68,16
SAK_RS05935,12,2,0,1,0,0,5,2,2,1,2,0,0,0
SAK_RS05940,1523,1510,1126,11,21,1,747,635,527,552,401,20,45,16
SAK_RS05945,1153,962,793,5,9,0,2284,556,516,574,766,15,33,6
SAK_RS05950,1497,1237,1052,1,9,0,1343,356,326,346,318,14,27,9
SAK_RS05955,602,496,464,10,8,0,1187,334,364,527,602,10,35,10
SAK_RS00600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS05960,77,110,73,2,7,0,217,54,33,55,28,7,15,4
SAK_RS05965,1453,1009,787,5,28,2,679,333,336,328,315,25,73,14
SAK_RS05970,1907,2040,1927,32,32,5,2310,706,607,671,620,58,125,29
SAK_RS05975,873,1016,954,1,13,1,401,179,172,155,113,19,75,9
SAK_RS05980,1493,1618,1431,16,22,1,1006,489,507,576,553,16,59,20
SAK_RS05985,2284,2166,1808,37,38,4,1789,677,640,677,709,48,105,16
murB,1558,1291,1063,11,24,1,1092,294,336,292,334,21,72,22
SAK_RS05995,981,863,638,15,7,0,1237,364,307,372,368,23,39,12
SAK_RS06000,729,572,503,4,4,0,1141,376,388,433,431,11,19,5
SAK_RS06005,1538,1245,1031,13,10,1,2108,522,584,588,778,30,70,14
SAK_RS00065,4688,4396,3631,8,19,8,4515,1257,1163,1779,1483,80,112,43
SAK_RS00605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06010,819,688,560,7,9,0,1375,308,241,276,291,22,53,11
SAK_RS06015,2178,1959,1399,32,25,0,4605,840,872,831,833,46,135,27
SAK_RS06020,1173,1164,802,4,5,1,1206,313,301,303,231,19,39,7
SAK_RS06025,1392,1154,794,17,13,0,2006,560,545,476,603,33,54,13
SAK_RS06030,1878,1434,1158,13,10,0,3358,1001,1102,808,921,12,59,20
SAK_RS06035,262,230,227,9,7,0,1735,152,141,293,299,12,28,9
SAK_RS06040,1714,1980,1591,6,12,0,2253,620,549,770,760,20,45,12
SAK_RS06045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06050,115,125,105,1,0,0,175,49,45,54,68,1,3,0
SAK_RS06055,395,434,389,3,4,0,464,153,101,144,77,4,10,1
SAK_RS00610,475,439,476,5,9,14,79,57,62,60,41,5,24,13
SAK_RS06060,947,1090,924,9,6,0,2355,913,839,1169,1667,6,9,7
SAK_RS06065,3438,2987,3018,488,257,8,6735,2797,2525,7606,9767,313,762,439
SAK_RS06070,737,715,682,7,8,0,1079,304,300,545,495,24,42,10
SAK_RS06075,1300,1227,959,28,12,0,1702,556,551,492,449,34,79,15
SAK_RS06080,386,312,254,37,45,1,1291,220,199,246,243,23,109,32
SAK_RS06085,100,66,63,7,8,1,149,26,11,24,17,3,41,9
SAK_RS06090,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SAK_RS06095,0,2,0,0,1,0,3,0,1,3,0,0,0,0
SAK_RS06100,5141,3602,2538,26,31,1,1263,1441,1347,1502,757,29,55,37
SAK_RS06105,1029,771,426,3,7,1,1040,261,242,424,379,13,34,9
SAK_RS00615,827,626,221,5,8,24,51,20,61,21,30,7,6,5
SAK_RS06110,865,698,360,4,10,0,1133,255,253,417,388,11,21,8
SAK_RS06120,4423,3695,2222,65,61,3,8899,2196,2234,3328,3729,86,176,70
SAK_RS06125,12487,8454,4890,635,430,14,25149,5503,4781,12393,12037,680,1915,1341
SAK_RS06130,4866,3846,2240,175,167,3,11423,2537,2437,5235,4575,231,704,402
SAK_RS06135,9152,7578,4693,248,354,10,24879,5711,5018,11171,10854,547,1441,1000
SAK_RS06140,2056,1922,1334,116,72,2,9942,2066,1946,3859,4791,152,435,247
SAK_RS06145,9315,9461,7399,87,267,7,32288,6736,6274,10919,11298,412,1268,689
SAK_RS06150,5877,6997,6044,292,147,4,33373,9010,8625,12970,19028,258,699,347
SAK_RS06155,3830,4413,4035,53,99,0,14166,3441,3211,4379,4453,137,438,212
SAK_RS06160,4049,3314,2692,29,23,2,3580,900,913,1300,1371,35,98,19
SAK_RS00620,2475,1514,1416,11,25,76,80,82,241,95,65,15,21,7
SAK_RS06165,367,334,360,2,0,0,93,184,136,265,189,1,5,1
SAK_RS06170,1378,778,1106,5,8,2,27,43,51,148,133,12,34,5
SAK_RS06175,144,167,158,0,0,0,145,36,36,82,74,2,2,0
SAK_RS06180,649,1082,1000,3,7,0,1729,366,338,628,542,20,11,7
SAK_RS06185,224,290,252,0,1,0,389,129,165,28,20,0,1,1
SAK_RS06190,451,546,494,0,6,1,1118,310,357,95,78,4,12,1
SAK_RS06195,1113,1091,838,13,7,0,1732,471,530,371,289,21,27,13
SAK_RS06200,4,0,0,0,0,0,2,0,0,0,0,0,0,0
rpsA,48904,46998,38944,359,439,434,10654,7664,6796,7104,6373,381,1141,308
SAK_RS06210,215,116,80,2,15,9,86,2,14,3,24,10,27,4
SAK_RS00625,671,235,303,6,12,15,88,12,66,11,25,65,67,44
SAK_RS06215,410,379,257,2,3,14,206,67,111,51,43,6,8,1
SAK_RS06220,1231,1226,857,0,4,2,742,257,268,121,69,8,17,7
SAK_RS06225,16134,13821,10318,63,92,6,17463,8472,8186,1516,1736,151,299,84
SAK_RS06230,8486,7362,5876,90,75,11,9429,2819,2448,2467,2468,183,253,90
gyrB,6875,5538,4009,66,43,7,9976,2211,2058,2041,2213,124,213,93
SAK_RS06240,306,451,421,10,10,0,315,94,130,140,165,10,37,10
SAK_RS06245,607,533,441,12,5,0,1371,199,169,158,148,6,36,5
SAK_RS06250,2803,2314,1899,15,48,1,1097,725,749,896,467,25,103,34
SAK_RS06255,93,120,104,1,1,0,31,11,9,10,4,4,7,2
SAK_RS06260,1675,1385,1094,4,19,1,918,397,395,409,388,15,84,12
SAK_RS00630,87,57,57,0,0,0,3,3,10,4,3,0,0,0
SAK_RS06265,3147,2732,2291,27,35,0,3627,908,799,905,908,32,126,44
SAK_RS06270,2726,2558,2107,38,28,5,4093,968,924,949,999,39,133,44
SAK_RS06275,2159,2139,1878,6,24,3,1062,407,431,495,400,24,115,23
SAK_RS06280,2034,1983,1687,6,34,0,1476,475,450,463,317,32,83,25
SAK_RS06285,1215,1623,1198,2,23,2,1167,329,321,300,175,18,71,21
SAK_RS06290,1986,1926,1687,9,23,2,1680,455,438,434,256,29,73,24
SAK_RS06295,994,1565,852,3,23,1,681,180,186,236,138,14,54,14
SAK_RS06300,1067,854,828,12,10,1,1142,326,371,334,330,12,50,13
SAK_RS06305,876,901,753,2,12,0,728,151,174,180,179,14,48,13
SAK_RS06310,3241,3547,3065,27,48,1,2732,788,689,743,731,40,169,37
SAK_RS00635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06315,2885,2652,2310,47,38,1,4303,1529,1474,1473,1326,39,137,29
SAK_RS06320,2186,2243,1811,5,36,3,2456,614,644,562,409,26,100,25
SAK_RS06325,1640,1652,1448,10,11,2,3582,921,987,748,720,38,94,32
SAK_RS06330,3922,4005,3148,40,56,4,8325,1552,1674,1193,1204,69,162,42
SAK_RS06335,1354,990,695,21,20,1,1111,265,263,237,227,29,40,7
SAK_RS06340,2484,3108,2881,135,91,4,3195,928,822,1558,1611,75,209,76
SAK_RS06345,1930,2187,2166,58,55,5,2977,918,852,1458,1732,78,186,67
SAK_RS06350,3408,3857,3742,97,113,8,4551,1118,1045,1633,1788,102,302,95
SAK_RS06355,2572,2896,2725,103,66,4,4334,1224,1077,1601,1881,98,230,82
SAK_RS06360,1578,1491,1348,41,27,1,1795,554,528,728,747,50,121,33
SAK_RS00640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06365,5296,4671,4177,152,95,8,8096,2111,2125,2368,2955,98,301,100
SAK_RS06370,2306,1901,1823,50,23,1,3011,962,932,980,1061,31,110,34
SAK_RS06375,2630,2352,2112,26,23,2,2654,1028,962,1015,874,19,57,25
SAK_RS06380,1985,1563,1481,24,21,2,2566,1000,946,936,1082,16,70,29
SAK_RS06385,8404,7077,6117,51,96,10,8314,2785,2742,2871,3071,121,254,82
SAK_RS06390,971,622,816,7,2,2,1105,421,435,159,154,11,21,7
SAK_RS06395,914,572,782,1,3,0,1070,283,312,104,103,18,14,5
SAK_RS06400,925,491,686,1,2,0,1835,430,442,112,109,16,15,8
SAK_RS06405,449,610,678,23,15,1,5055,425,351,366,398,17,51,11
SAK_RS06410,18676,16913,10025,12,11,4,21219,6150,4943,2976,2986,63,101,52
SAK_RS00645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06415,45877,39200,24629,74,43,3,57493,17185,15009,9510,11132,133,227,118
SAK_RS06420,1838,1741,1631,19,15,4,1998,499,455,881,831,41,83,25
SAK_RS06425,1716,1561,1537,16,19,0,1775,553,527,935,935,21,52,17
SAK_RS06430,674,593,543,14,5,1,849,209,206,392,313,5,31,3
SAK_RS06435,764,576,549,3,5,0,712,194,213,325,346,5,19,6
SAK_RS06440,478,1105,1207,47,27,1,9412,1001,855,527,608,77,162,53
SAK_RS06445,8328,6146,5145,190,124,197,14878,3470,3169,4282,4766,159,347,118
SAK_RS06450,3743,2767,2149,40,56,0,4614,885,801,1131,1225,63,168,59
SAK_RS06455,4942,3449,3070,110,75,4,5151,1459,1444,1804,1974,82,138,76
SAK_RS06460,1493,1448,1296,19,18,1,2623,779,769,805,940,39,85,31
SAK_RS00650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06465,1115,953,852,10,14,1,1616,372,455,397,451,26,59,24
SAK_RS06470,635,676,469,2,9,1,686,181,149,149,111,6,19,6
SAK_RS06475,1442,1860,1783,8,11,1,2077,756,757,772,632,12,20,14
SAK_RS06480,1897,3076,2970,19,32,2,1632,556,625,737,785,29,77,13
SAK_RS06485,4795,5261,4668,76,100,4,13420,3512,3086,1016,1050,175,414,111
SAK_RS06490,4020,3504,3083,58,43,2,6288,1643,1420,1717,1956,73,172,61
SAK_RS06495,1784,1725,1454,30,17,4,2423,613,557,758,862,51,93,32
SAK_RS06500,1646,1670,1560,13,9,3,3674,862,787,1017,1033,50,84,48
SAK_RS06505,1078,1078,988,6,13,0,2080,356,307,381,330,23,59,9
SAK_RS06510,1929,1756,1604,29,29,3,3884,832,868,882,1140,39,79,29
SAK_RS00070,17507,16487,13838,101,141,44,22736,5418,5027,9241,10364,524,597,206
SAK_RS00655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAK_RS06515,341,324,289,5,8,0,490,146,103,179,152,13,22,12
SAK_RS06520,2914,1857,1343,77,48,2,465,195,1088,751,298,11,53,12
SAK_RS06525,375,362,286,12,26,0,126,133,167,83,69,11,26,2
SAK_RS06530,134,169,104,151,62,10,149,35,41,94,99,116,322,57
SAK_RS06535,968,882,873,2,17,0,905,223,195,298,280,18,58,12
SAK_RS06540,963,917,836,19,13,1,2273,483,488,685,713,15,62,21
SAK_RS06545,9565,7427,7129,257,124,2,13261,3587,3443,4563,5508,162,451,148
