GeneID,X51158,X51159,X51160,X51161,X51162,X51163,X51164,X51165,X51166,X51167,X51168,X51169
EW023_RS03720,1971,3013,4880,2100,1342,5538,11172,14597,35883,3744,3282,11433
EW023_RS03725,2927,2628,2493,3237,3662,4079,844,1726,1691,1067,576,950
EW023_RS03730,4860,5467,7059,5538,7103,7501,3858,7536,7711,3032,2193,4186
EW023_RS03735,2866,3766,2886,3132,3428,2650,351,1348,1209,1034,495,575
EW023_RS03740,2972,2670,4317,3454,4551,5107,1721,4832,3951,2895,1227,2532
EW023_RS03745,2054,2235,3571,2340,2979,3285,1584,2908,3251,1677,716,1936
EW023_RS03750,2823,3351,5737,3388,3903,5091,3845,6551,9207,3361,1747,5075
EW023_RS03755,20887,16197,16982,14659,16700,19323,543,1795,1486,1489,941,998
EW023_RS03760,555,546,334,289,104,376,48,771,352,441,82,197
EW023_RS03775,27006,20146,23469,18176,14160,15734,2602,5725,2824,1711,1131,2410
EW023_RS03785,11595,8944,4556,6708,1681,12430,326,970,541,3501,4072,1011
EW023_RS03790,9263,4914,5259,4439,2511,5511,1139,5874,3251,5758,4903,2697
EW023_RS03795,280,218,259,214,166,265,75,191,114,301,183,125
EW023_RS03800,580,574,750,567,387,681,173,3311,1390,2122,687,934
EW023_RS03805,2800,2517,2934,2242,3241,2420,575,2716,1718,2733,1463,1534
EW023_RS03810,16510,14498,12020,11148,15143,29009,1250,633,639,8336,8288,2848
EW023_RS03815,560,506,415,482,443,559,321,1791,817,1079,228,650
EW023_RS03820,4212,3780,2521,2209,1928,3330,1149,4241,2459,2409,750,1866
EW023_RS03825,1281,1177,850,655,608,1175,490,1230,917,705,287,686
EW023_RS03830,1401,1342,1182,864,866,1683,1252,2435,2045,1049,479,1901
EW023_RS03835,1363,1425,1412,1030,1495,1965,2394,3205,3222,1018,775,3131
EW023_RS03840,1874,1995,2222,1828,2502,3000,763,2064,1932,1430,464,1319
EW023_RS03845,6236,4950,4121,4392,4055,4767,410,1305,1000,1086,635,610
EW023_RS03850,6558,5653,5120,5245,3387,5857,248,848,712,763,352,458
EW023_RS03855,4493,3854,3859,3081,2238,3744,221,880,544,660,231,370
EW023_RS03860,1210,942,982,793,1255,936,136,880,551,574,199,271
EW023_RS03865,1814,1603,1910,1451,1976,1852,422,2000,1756,1360,393,860
EW023_RS03870,2696,2565,3534,2634,3118,2465,1071,3707,3737,2087,634,1708
EW023_RS03875,7365,6951,8483,7287,8550,7535,2277,4411,5365,2276,1718,2976
EW023_RS03880,5604,6000,7702,5938,5756,5542,2318,3995,5214,1758,1506,2859
EW023_RS03885,15029,15418,16666,14526,15267,14221,4862,8638,10888,3275,2667,5923
EW023_RS03890,1554,1204,1416,1237,904,1111,478,3681,2056,2176,460,1163
EW023_RS03895,2601,2322,1415,2248,1008,2008,1217,3612,1974,2024,898,1412
EW023_RS03900,1348,1085,687,1135,603,940,404,1376,855,1040,269,443
EW023_RS03905,1554,1335,848,1210,976,935,400,457,266,341,238,229
EW023_RS03910,80,102,55,116,47,105,53,1751,675,861,106,318
EW023_RS03915,51,32,22,58,41,51,32,371,139,222,47,81
EW023_RS03920,62,60,36,94,38,91,27,805,365,517,101,182
EW023_RS03925,52,45,33,81,33,89,44,931,459,607,87,239
EW023_RS03930,103,107,52,221,49,253,140,3030,1430,1860,274,676
EW023_RS03935,181,231,130,456,113,367,208,5067,2509,3051,485,1141
EW023_RS03940,71,49,33,103,33,97,57,913,473,617,110,224
EW023_RS03945,121,84,64,192,97,152,70,1227,520,719,155,325
EW023_RS03950,258,272,188,539,215,479,222,5280,2983,3801,584,1424
EW023_RS03955,46,36,31,58,28,63,29,336,189,245,59,99
EW023_RS03960,34,18,12,34,16,35,17,309,198,264,32,105
EW023_RS03965,22,31,11,43,16,39,8,392,144,211,36,113
EW023_RS03970,6,11,5,16,3,23,5,236,109,151,18,39
EW023_RS03975,12,21,7,52,12,43,16,761,358,455,62,155
EW023_RS03980,8,22,11,40,6,42,19,802,378,467,54,168
EW023_RS03985,10,15,3,13,5,13,9,391,164,199,38,80
EW023_RS03990,8,11,8,31,0,30,10,598,304,325,43,128
EW023_RS03995,14,76,36,222,9,185,74,3913,2159,2472,300,857
EW023_RS04000,39,69,31,111,21,85,33,1713,856,1081,134,414
EW023_RS04005,110,93,72,165,149,106,84,458,303,379,121,161
EW023_RS04010,76,58,36,49,38,43,75,159,85,139,43,52
EW023_RS04015,20,31,6,42,16,41,56,585,315,362,64,175
EW023_RS04020,31,99,46,152,43,103,110,2184,935,1404,207,553
EW023_RS04025,35,75,29,112,26,89,91,1543,762,1084,157,424
EW023_RS04030,21,55,27,92,11,75,51,1425,632,919,115,413
EW023_RS04035,4,18,8,22,3,33,12,382,201,269,32,101
EW023_RS04040,23,116,54,207,12,196,74,3169,1505,1962,275,871
EW023_RS04045,34,57,32,90,29,100,72,1167,569,793,138,358
EW023_RS04050,11,19,6,29,10,18,18,249,97,141,25,86
EW023_RS04055,7,25,12,24,5,23,24,480,226,333,32,116
EW023_RS04060,10,13,1,25,5,15,16,302,145,207,34,83
EW023_RS04065,15,18,6,18,9,17,18,380,157,238,44,99
EW023_RS04070,17,19,10,34,6,40,15,403,200,239,45,116
EW023_RS04075,11,50,17,76,16,53,31,1232,686,769,89,299
EW023_RS04080,5,19,14,40,8,24,16,645,310,367,51,141
EW023_RS04085,5,49,15,57,7,34,23,901,428,636,78,232
EW023_RS04090,44,205,99,313,54,268,151,5285,2424,3224,411,1367
EW023_RS04095,49,136,43,189,39,155,79,2698,1379,1929,231,718
EW023_RS04100,70,261,113,332,87,309,139,5540,2478,3434,435,1419
EW023_RS04105,40,202,76,307,29,253,99,5121,2272,3116,393,1176
EW023_RS04110,11,41,12,34,11,32,16,616,278,371,41,157
EW023_RS04115,12,17,7,19,5,20,15,315,172,215,36,89
EW023_RS04120,11,38,22,48,6,44,12,653,246,372,51,201
EW023_RS04125,48,87,18,86,32,98,51,1122,555,678,105,243
EW023_RS04130,42,54,24,56,14,53,15,722,356,480,69,150
EW023_RS04135,85,115,61,91,55,101,40,844,406,607,88,235
EW023_RS04140,19,36,12,30,7,24,13,226,98,144,25,65
EW023_RS04145,114,151,61,102,50,94,38,895,397,568,84,248
EW023_RS04150,2332,6515,2391,4025,1436,4001,1392,3427,1545,2243,2571,1973
EW023_RS04155,11805,14142,6165,10653,5763,8726,22756,5110,2836,7350,15939,11076
EW023_RS04160,12,33,17,66,6,54,28,1186,531,725,89,258
EW023_RS04165,2906,2926,2418,2183,2030,2819,291,1591,973,1355,616,668
EW023_RS04170,3534,4516,4805,3107,3173,3985,692,2349,2286,1561,768,1084
EW023_RS04175,4404,6127,7966,4442,4100,5129,1785,4051,5540,1587,1191,2165
EW023_RS04180,7220,8061,7141,5080,4315,4837,2990,7126,4682,2688,1539,2806
EW023_RS04185,5301,4282,3787,3887,1419,3172,105,2415,1011,1420,240,525
EW023_RS04190,675,748,692,658,270,514,11,159,117,120,31,41
EW023_RS04195,5172,5377,5537,4729,1920,3841,133,2532,1398,1689,348,573
EW023_RS04200,5485,5605,7106,4672,2341,3706,111,1494,808,967,288,386
EW023_RS04205,24585,23452,21520,14878,13392,20510,15557,16990,19802,22351,27747,17808
EW023_RS04210,7771,8194,9730,6258,6334,8168,1887,2428,3608,4407,4332,3102
EW023_RS04215,2350,2819,3453,2316,2123,2788,647,735,1332,1401,1234,939
EW023_RS04220,4573,4244,4667,3221,2507,3352,323,3242,1866,2614,1210,1137
EW023_RS04225,6401,3610,4443,3333,1898,2802,8846,6766,5396,18577,28059,11313
EW023_RS04230,7693,4766,7247,4776,3099,4464,17289,12715,13040,31588,46536,22710
EW023_RS04235,8554,5728,9090,5651,3595,5832,24487,16340,22417,34498,56721,31363
EW023_RS04240,1101,728,1183,767,440,744,4496,2227,3554,8283,9851,4827
EW023_RS04245,10408,7430,12904,7725,4282,7180,36278,23277,47316,52080,86410,44242
EW023_RS04250,45,59,90,58,46,43,35,358,170,198,78,117
EW023_RS04255,2847,3245,5037,3304,1625,3438,839,5337,3990,3593,1497,1887
EW023_RS04260,3476,3206,4016,2844,2034,2888,399,1970,1250,1323,646,745
EW023_RS04265,2397,2495,4596,2598,1613,3345,3239,5458,8012,2870,3773,6261
EW023_RS04270,2820,2366,4427,3026,2582,3950,1871,3498,3624,2926,3181,3299
EW023_RS04275,2064,1966,1793,1376,1218,1582,385,1458,1003,875,378,474
EW023_RS04280,3159,3188,3589,2428,1540,2681,1320,7470,4847,3652,917,1866
EW023_RS04285,7218,6833,10713,6095,7492,7404,6808,9413,16219,3216,2549,5400
EW023_RS04290,277,364,434,294,174,336,34,796,405,481,70,199
EW023_RS04295,3591,3159,2700,3907,5576,3719,175,2271,1368,1522,329,726
EW023_RS04300,2216,2386,2048,2209,2395,2828,642,1981,2454,1063,452,958
EW023_RS04305,1805,1862,1885,1495,1913,2017,611,1638,1897,755,374,831
EW023_RS04310,1292,1799,2057,1383,1494,1787,499,2000,2317,916,340,936
EW023_RS04315,7,93,33,172,13,157,158,4274,1468,1879,262,763
EW023_RS04320,8,36,11,42,5,34,79,706,316,482,83,205
EW023_RS04325,14259,14456,14599,11644,14010,15039,4751,9488,12601,4577,3098,5170
EW023_RS04330,12166,20773,31914,10700,11316,13273,10225,21525,22980,4339,4115,10125
EW023_RS04335,4193,2111,3198,3264,3525,3743,591,669,674,3780,5343,1118
EW023_RS04340,12605,9811,10951,14495,28129,16000,2510,2794,3110,12625,18979,4677
EW023_RS04345,1307,858,475,1428,1429,1190,172,1149,560,771,263,293
EW023_RS04350,1137,954,393,1625,1406,1344,321,916,965,663,427,415
EW023_RS04355,1202,1048,510,1806,1875,1288,780,2349,2512,1597,850,967
EW023_RS04360,1085,898,469,1374,1599,1202,630,1352,2250,991,688,653
EW023_RS04365,1355,1505,1133,1525,1142,1576,221,2904,1441,1848,331,728
EW023_RS04370,346,458,442,418,252,492,159,1264,755,756,181,352
EW023_RS04375,528,796,890,712,514,836,706,2350,1897,1316,413,937
EW023_RS04380,1355,1564,1900,1508,1155,1861,2113,4500,5738,4320,5359,3516
EW023_RS04385,1781,2095,3441,2257,2153,4942,1564,5305,6575,3291,1896,3215
EW023_RS04390,1909,1803,2633,1746,2132,3626,1301,2116,4408,1082,793,2139
EW023_RS04395,5185,6078,9526,4692,8368,9068,7140,10362,26104,4264,3232,10384
EW023_RS04400,3401,3009,3224,3613,6382,3645,995,4117,1797,1544,530,1452
EW023_RS04405,11714,7833,5964,13687,28754,6554,1011,1725,1035,488,272,826
EW023_RS04410,6831,4366,3353,7186,16243,3657,1323,1847,1222,501,361,1022
EW023_RS04415,536,460,464,407,289,514,146,1735,975,1151,176,496
EW023_RS04420,6316,5871,3189,4898,3805,4039,751,2053,1296,3487,3617,1262
EW023_RS04425,89010,83314,66964,73803,98766,108455,49902,15401,26875,19674,20903,31964
EW023_RS04430,7559,8213,6941,5246,4460,10798,23046,7927,6398,7806,8844,21689
EW023_RS04435,4866,6378,5376,3520,4597,8556,23992,8890,7596,7389,9688,22515
EW023_RS04440,1470,2393,2112,1220,1837,3277,10197,4593,4574,3824,4376,10513
EW023_RS04445,2711,3840,3673,2171,3022,5532,15435,5204,4302,5021,6389,15777
EW023_RS04450,979,920,592,725,724,1201,282,1649,813,994,324,579
EW023_RS04455,1009,1173,805,1007,764,1579,597,3510,2135,2212,523,1168
EW023_RS04460,460,602,452,483,522,784,371,1368,938,833,255,569
EW023_RS04465,275,445,329,408,367,548,378,2708,1552,1420,313,742
EW023_RS04470,459,628,499,541,509,769,951,2922,2443,1598,527,1446
EW023_RS04475,286,412,309,446,458,391,427,1453,767,806,315,537
EW023_RS04480,1052,1207,878,1419,1482,1289,657,4022,1877,2504,607,1204
EW023_RS04485,152,248,147,352,163,302,180,3425,1738,2270,395,935
EW023_RS04490,69,100,66,162,72,168,67,1951,874,1161,189,501
EW023_RS04495,44,86,71,150,49,128,746,2602,1347,1541,535,938
EW023_RS04500,750,717,575,762,520,603,1935,4337,4022,2479,1416,2091
EW023_RS04505,1570,1713,1450,1276,877,1574,195,5173,2523,3122,522,1132
EW023_RS04510,3181,2503,1881,2058,721,2422,280,1296,619,1810,1376,540
EW023_RS04515,7998,8344,5466,5095,2940,7261,698,2856,1931,2430,2191,1260
EW023_RS04520,3382,3924,2787,2033,810,3279,93,1066,702,892,404,344
EW023_RS04525,8744,8216,6182,5025,2259,7776,258,624,529,1117,1103,477
EW023_RS04530,14382,14445,11911,10657,6902,14823,3454,4368,9871,5895,9948,6541
EW023_RS04535,653,1221,958,801,526,1771,462,1110,2283,1224,1578,1472
EW023_RS04540,5693,6108,5281,4375,3626,10357,1538,2723,4330,3134,3670,2741
EW023_RS04545,8769,7068,6692,7147,6743,12973,995,1883,2121,2670,3185,1680
EW023_RS04550,394,381,307,346,305,394,58,619,288,483,183,187
EW023_RS04555,6811,4788,4825,5170,2991,6198,174,1295,801,985,553,484
EW023_RS04560,6163,4273,4501,4474,2827,5054,286,1745,1163,1174,425,523
EW023_RS04565,3033,2893,3737,3375,2393,3370,426,2937,1862,1542,457,953
EW023_RS04570,6606,5438,6568,8365,5548,5961,5355,4174,2877,12228,22324,5781
EW023_RS04575,454,290,318,431,353,392,167,1100,523,937,487,363
EW023_RS04580,7560,3551,4943,6127,3279,5924,384,2445,1210,2251,1688,997
EW023_RS04585,5095,2911,2997,3630,2870,5063,204,1737,1001,1532,951,605
EW023_RS04590,9186,7328,6822,8006,5875,13210,609,3602,2412,3011,1994,1618
EW023_RS04595,852,1146,907,1523,331,1283,440,2410,1425,1322,275,1277
EW023_RS04600,38,77,66,63,30,75,22,143,105,47,11,66
EW023_RS04605,284,375,385,338,255,250,64,546,375,346,58,217
EW023_RS04610,634,844,960,828,920,702,261,3332,2007,1804,348,960
EW023_RS04615,2680,2418,3181,2856,2111,2073,415,1637,754,717,278,515
EW023_RS04620,1024,624,692,783,485,662,56,540,245,317,63,123
EW023_RS04625,4996,4053,3177,2708,2076,3130,139,1194,510,1038,651,396
EW023_RS04630,7251,5896,4743,4239,2533,5157,353,2114,1076,1729,1108,904
EW023_RS04635,4243,4489,4228,3131,2243,4013,386,1738,973,1311,764,869
EW023_RS04640,3011,3336,3431,2557,2294,3108,660,1791,1533,1356,791,1296
EW023_RS04645,2356,2662,2960,2088,1805,2667,591,1001,1225,775,625,1043
EW023_RS04650,5134,6120,7296,4611,4532,6338,1736,2926,3611,2241,1695,2549
EW023_RS04655,3621,5262,6582,4063,2725,5156,617,1505,1762,1503,995,1385
EW023_RS04660,1760,2584,3242,1974,1351,2681,342,2633,1635,1648,624,1050
EW023_RS04665,3983,5709,7089,4278,3831,5797,768,2969,3370,2605,1256,1798
EW023_RS04670,2952,4398,5134,3407,2974,4233,942,4668,5221,3265,1210,2152
EW023_RS04675,73635,39415,41987,46237,33942,42634,6062,4999,9561,37263,65469,11877
EW023_RS04680,6381,4741,7378,6251,13247,4565,9343,12209,5355,10739,11983,10626
EW023_RS04685,28742,28552,17857,17832,11933,22256,2447,6892,6618,14649,12449,7194
EW023_RS04690,6864,6729,5118,4349,2578,6311,1322,2970,4541,3308,2406,2827
EW023_RS04695,1011,1229,1051,745,314,1018,862,1886,3085,1142,540,1180
EW023_RS04700,14093,13604,9409,11397,8259,14136,43667,13712,27367,117431,86498,46923
EW023_RS04705,41886,26355,18493,21637,17871,28605,149207,33098,68798,254829,196442,101310
EW023_RS04710,26838,33784,22588,26339,24878,84127,3508,4001,5693,4889,3912,8673
EW023_RS04715,11653,14103,8816,16168,23952,38439,1424,1857,2477,2107,1507,3879
EW023_RS04720,8704,8470,7016,13187,18768,27009,489,863,649,1129,724,773
EW023_RS04725,2701,1533,2039,1801,1374,2041,562,1328,885,1573,660,794
EW023_RS04730,2614,1988,2547,2014,2052,2166,1223,1991,1562,1830,995,1008
EW023_RS04735,144,140,167,161,64,127,116,1319,664,879,136,360
EW023_RS04740,4246,3847,7526,5313,5578,9469,830,4516,2254,2427,648,2371
EW023_RS04745,30,61,59,88,39,69,30,792,335,470,83,195
EW023_RS04750,14,23,9,17,19,21,5,85,36,77,8,24
EW023_RS04755,37,85,51,77,36,89,46,726,408,491,75,177
EW023_RS04760,68,106,74,141,69,122,43,1179,509,722,89,261
EW023_RS04765,199,293,362,186,89,184,968,2405,1792,1545,915,1148
EW023_RS04770,409,584,1033,409,527,459,5995,8493,9049,3552,3312,5005
EW023_RS04775,3361,2996,4187,3157,7789,4774,4080,5617,5054,1763,1063,5391
EW023_RS04780,563,614,696,660,896,534,61,1661,700,1145,160,451
EW023_RS04785,94,128,158,105,96,136,18,375,165,262,44,127
EW023_RS04790,167,200,265,196,231,176,41,682,344,378,57,202
EW023_RS04795,590,796,1031,779,996,661,186,2543,1430,1756,320,829
EW023_RS04800,1464,1797,2005,1549,1670,1180,2530,2117,1104,1285,892,1230
EW023_RS04805,821,994,962,1048,941,769,1962,1399,706,872,689,789
EW023_RS04810,37,115,78,173,52,135,76,2586,1197,1516,209,605
EW023_RS04815,21,41,41,67,85,53,25,471,259,366,51,128
EW023_RS04820,41,78,63,98,109,114,53,758,363,472,84,208
EW023_RS04825,124,182,198,303,380,261,115,1805,1027,1208,243,525
EW023_RS04830,45,58,67,90,99,66,71,415,267,261,56,155
EW023_RS04835,159,215,293,324,370,292,233,1604,1096,1114,319,528
EW023_RS04840,307,372,545,533,673,501,536,2301,1848,1756,505,934
EW023_RS04845,97,124,196,201,260,174,166,662,597,470,179,246
EW023_RS04850,411,472,664,592,802,579,555,2483,2105,1726,671,929
EW023_RS04855,8404,7779,11580,8859,9159,14735,17321,15723,20892,6310,7227,17542
EW023_RS04860,3710,2883,3597,2964,2515,4956,3511,2732,2660,1634,1621,3626
EW023_RS04865,5493,6755,4299,7702,5706,3631,1978,3780,3018,2660,1101,1750
EW023_RS04870,717,616,1893,710,262,578,355,2134,1269,1187,412,759
EW023_RS04875,4625,5782,10207,4663,3673,5119,2219,6663,5517,2472,1191,2810
EW023_RS04880,986,1139,1366,873,466,1126,145,680,504,301,92,206
EW023_RS04885,7384,6063,6307,5517,4672,6958,527,1384,1033,1181,1057,740
EW023_RS04890,2024,1975,1910,1766,856,1737,86,2979,1501,2071,256,681
EW023_RS04895,19206,16643,21106,15468,16836,16292,4713,8670,5921,4705,4699,5723
EW023_RS04900,337,493,640,408,173,310,111,3110,1449,1859,264,625
EW023_RS04905,1306,1726,1893,1356,902,1121,600,6250,3221,3796,556,1417
EW023_RS04910,2295,3562,1982,1404,794,1211,136,917,540,445,168,221
EW023_RS04915,5744,8446,3504,4487,2762,3384,197,1884,801,1082,341,433
EW023_RS04920,2114,2160,2308,1691,657,1682,611,3545,2325,1854,564,790
EW023_RS04925,268,480,505,322,119,310,164,1101,689,502,145,236
EW023_RS04930,34517,24066,17400,22979,18290,28881,7876,5650,2158,7085,9239,7142
EW023_RS04935,15495,11674,9844,7644,3796,17500,1685,4514,4517,8082,8743,3712
EW023_RS04940,12674,8333,7790,5309,3838,13761,1444,3660,3881,6554,7318,3425
EW023_RS04945,1433,1550,1155,1300,591,2324,813,3684,2945,6282,6462,2601
EW023_RS04950,1420,1603,1061,1235,722,2314,712,1874,2031,5592,7083,2132
EW023_RS04955,1767,1863,1250,1509,887,2567,728,2154,1961,6128,7972,2241
EW023_RS04960,873,738,539,588,273,987,711,1186,1371,3240,4704,1441
EW023_RS04965,2923,2583,1718,1996,879,3174,1415,3485,3238,8629,12253,3987
EW023_RS04970,4224,2709,1786,2299,1450,3349,1337,4005,2880,9530,12904,3878
EW023_RS04975,5618,2866,1800,2460,1867,3199,713,1947,1650,7635,10910,2406
EW023_RS04980,1282,1111,1265,1457,1517,1516,207,1099,634,768,411,325
EW023_RS04985,904,784,980,1019,775,1033,464,1155,1006,798,554,590
EW023_RS04990,706,1167,1222,1155,916,1249,554,1801,2014,1428,929,991
EW023_RS04995,4381,4519,5420,5443,5115,4592,2102,5275,4445,2653,1940,2015
EW023_RS05000,3440,3939,6483,4111,6297,1902,1433,3780,4883,2071,1791,1525
EW023_RS05005,2909,3912,5998,3707,4651,1901,966,3614,3018,2376,1901,1464
EW023_RS05010,3185,4628,4141,3229,2783,2486,1652,4082,3254,3891,3663,1945
EW023_RS05015,13013,14262,10385,9157,5418,7572,8669,10885,8071,13127,19771,8773
EW023_RS05020,6594,8557,5462,5864,3145,4546,1283,1779,1310,3594,3852,1706
EW023_RS05025,1600,1922,887,1455,425,710,150,828,474,1978,1640,546
EW023_RS05030,331,331,318,442,237,450,49,1407,673,1128,720,436
EW023_RS05035,8180,7158,6441,3693,2191,5719,1585,2044,295,804,1037,1142
EW023_RS05040,1456,1356,2144,2653,638,1863,579,2643,1763,1118,421,993
EW023_RS05045,457,478,429,585,153,688,213,4652,2432,2656,444,946
EW023_RS05050,12827,16938,18728,11810,8494,17105,6766,9325,12518,6038,6137,7452
EW023_RS05055,444,664,616,508,292,667,100,284,153,234,157,148
EW023_RS05060,2145,2902,3120,1726,908,2777,196,1354,863,816,305,526
EW023_RS05065,3153,4139,4664,2738,1626,4317,456,1561,1856,973,522,948
EW023_RS05070,3292,4308,4606,2844,1804,4241,446,1562,1733,992,464,1082
EW023_RS05075,3609,4371,4459,3075,2571,4340,826,3016,2569,1794,844,1621
EW023_RS05080,4311,4212,3489,3005,2905,3924,372,1743,1199,1161,564,802
EW023_RS05085,6102,5956,4184,3944,2405,4909,438,2478,1710,1749,968,1146
EW023_RS05090,1634,2205,1960,1217,909,2197,987,3025,2390,2382,1547,1594
EW023_RS05095,1740,2175,1716,1423,875,2128,2006,3597,3041,2637,2546,2185
EW023_RS05100,696,704,494,450,188,648,302,1699,922,1075,566,544
EW023_RS05105,12666,10287,10132,8594,7542,9524,2034,2150,2786,3285,3955,1916
EW023_RS05110,5699,4445,4333,3183,1629,6109,815,3718,3384,4196,4147,1710
EW023_RS05115,7951,5351,5233,4023,4772,6902,910,3965,2689,4370,4114,1783
EW023_RS05120,1440,1056,2007,1291,750,2114,210,2177,1253,1492,493,677
EW023_RS05125,10225,8823,22828,8811,3241,8200,437,3208,1966,1845,536,1063
EW023_RS05130,5768,4285,11365,4643,2123,4410,292,2218,1497,1472,430,745
EW023_RS05135,3138,3564,8152,3432,2639,3198,1398,5059,4087,3559,1678,2327
EW023_RS05140,270,277,525,387,314,477,189,2017,1054,1361,446,619
EW023_RS05145,431,349,480,438,256,506,72,1688,807,967,153,334
EW023_RS05150,7361,6399,9056,5929,4224,7909,2292,2094,3105,3826,3323,2573
EW023_RS05155,23986,10809,7199,11764,10734,28361,99867,32380,68904,106655,98689,58876
EW023_RS05160,8310,3556,2239,3915,3344,8697,31592,8881,22373,29136,29630,17995
EW023_RS05165,21044,11220,6530,11927,10060,23602,73118,21460,54113,73632,77181,43907
EW023_RS05170,3612,2491,1473,2884,2278,4876,11027,3745,8443,14209,11658,9051
EW023_RS05175,22160,18097,9783,17552,18132,22142,35134,11741,23814,36754,32143,24615
EW023_RS05180,18529,14158,10517,13645,20913,16840,9136,1898,3996,12921,10497,5633
EW023_RS05185,1266,1072,1305,1511,1729,1964,1548,4955,2735,2751,844,3238
EW023_RS05190,1566,1589,1249,1069,1335,1094,170,2627,1432,1779,316,741
EW023_RS05195,2274,2001,1961,2587,2670,1936,298,2797,1594,1865,429,818
EW023_RS05200,6763,4726,5505,8014,6500,2871,232,1639,1035,1029,305,416
EW023_RS05205,13820,17709,34861,13347,5638,8788,188,1403,1240,920,235,521
EW023_RS05210,8626,8904,16279,6775,3945,5072,155,1088,876,684,162,342
EW023_RS05215,9160,8403,9375,7862,9461,5418,122,4670,2177,2388,400,935
EW023_RS05220,3355,3100,2474,1575,979,1830,90,1064,478,710,174,327
EW023_RS05225,13267,13552,20099,7577,8227,12730,4083,6161,9837,7754,5660,4819
EW023_RS05230,4181,6185,2795,3241,2498,2245,1107,1131,866,4656,4105,1570
EW023_RS05235,41990,43402,50439,40866,47794,49369,28488,43471,50105,10320,14230,30146
EW023_RS05240,24910,17689,17775,19962,39271,26760,5753,7699,12561,3328,3909,5649
EW023_RS05245,15298,12795,14375,11493,8458,17657,6713,12487,17441,8985,9305,9609
EW023_RS05250,2199,1992,1613,1609,1421,1397,592,731,530,714,696,396
EW023_RS05255,3072,2795,3919,2269,1984,2240,1630,1196,1305,1143,1486,871
EW023_RS05260,2488,3577,7688,3886,3079,3237,1476,2379,3175,2095,2306,1051
EW023_RS05265,5135,7201,4765,4353,2633,6860,265,2123,1917,1893,1047,924
EW023_RS05275,4046,3633,2551,2817,1492,2998,259,6025,3020,3673,591,1187
EW023_RS05280,1541,2030,1796,1307,608,1225,880,3572,2121,1896,470,1266
EW023_RS05285,430,677,573,506,311,536,156,2231,1056,1260,193,528
EW023_RS05290,773,782,771,1176,972,1020,143,1694,733,1046,182,405
EW023_RS05295,695,765,694,861,833,624,2130,3551,2333,1941,789,2022
EW023_RS05300,611,695,866,778,880,593,905,2721,2025,1729,515,988
EW023_RS05305,422,616,910,663,979,381,924,1839,2122,1230,466,836
EW023_RS05310,15232,14275,13959,11909,10805,10041,1912,2450,2833,2904,2745,2251
EW023_RS05315,264,284,320,311,345,296,1026,1568,1535,1353,912,608
EW023_RS05320,191,282,258,257,204,289,795,1860,1509,1374,629,633
EW023_RS05325,260,353,292,326,210,381,1124,2982,2224,2003,767,1007
EW023_RS05330,573,767,608,821,335,824,2667,8812,5974,5188,1512,2594
EW023_RS05335,321,383,258,348,140,387,868,4448,2322,2538,592,1314
EW023_RS05340,260,314,205,344,81,313,528,4754,2221,2558,469,1084
EW023_RS05345,329,230,398,278,257,302,204,540,746,361,147,284
EW023_RS05350,3532,4091,6032,3839,3349,5578,2470,5284,11020,3522,1794,3632
EW023_RS05355,3587,3776,5758,3638,3025,5503,1916,2656,7446,2035,1404,2493
EW023_RS05360,877,935,1254,731,602,1275,267,1074,1313,690,322,474
EW023_RS05365,5892,6398,9072,5997,7317,10317,1831,3665,6208,2885,1991,2965
EW023_RS05370,5387,5461,6549,5036,6284,11139,2567,4115,5891,3422,2788,4221
EW023_RS05375,179,501,427,445,370,865,51,276,314,231,215,275
EW023_RS05380,9191,8141,6388,5975,5641,11531,1269,5928,3631,5052,3437,3390
EW023_RS05385,7029,5692,11130,6983,6015,4682,621,3140,2501,2360,806,1177
EW023_RS05390,6761,5332,11079,6376,6475,4075,977,2133,4041,1338,647,1037
EW023_RS05395,193,241,373,325,222,253,730,2576,1447,1803,629,855
EW023_RS05400,52,113,118,161,71,163,216,2168,968,1361,274,587
EW023_RS05405,21,37,42,60,33,46,69,542,269,387,67,190
EW023_RS05410,19,39,40,43,31,34,114,362,169,260,96,137
EW023_RS05415,199,291,375,401,184,349,806,4392,2126,2858,694,1330
EW023_RS05420,95,131,158,165,102,164,445,1720,825,1144,317,648
EW023_RS05425,93,177,149,224,110,253,770,3398,1465,2057,471,1326
EW023_RS05430,621,764,774,766,1049,596,187,2682,1435,1436,291,778
EW023_RS05435,165,178,143,136,208,195,210,838,456,300,78,426
EW023_RS05440,2180,2084,2260,1790,3400,2859,2911,6962,3932,2465,956,5104
EW023_RS05445,228,154,115,92,82,192,30,256,121,194,33,72
EW023_RS05450,413,373,252,393,201,337,193,2102,1049,1431,272,543
EW023_RS05455,1068,859,682,927,1026,904,141,1399,927,854,181,435
EW023_RS05460,56,89,87,106,87,161,789,1312,1159,1009,651,1018
EW023_RS05465,1984,2704,2195,2121,2539,4825,4184,7298,12704,2941,1594,3753
EW023_RS05470,7240,7338,6038,5499,6767,6676,3157,6720,4100,3037,1557,3958
EW023_RS05475,3953,3037,10078,3251,1514,2231,6011,3793,5183,2172,1448,1841
EW023_RS05480,6280,4313,16684,5034,2310,3105,7659,4078,5719,2675,1680,2344
