gene,IU1824.1,IU1824.2,IU1824.4,IU9036.1,IU9036.3,IU9036.4
Inter.NC_008533.0.1216026.240,1,0,0,0,0,0
Inter.NC_008533.1.1576585.0,3,1,3,3,0,2
Inter.NC_008533.0.308207.4,1,0,0,0,1,0
Inter.NC_008533.1.1122898.0,2,6,4,6,0,2
Inter.NC_008533.0.1598143.80,47,46,38,41,37,41
Inter.NC_008533.0.1376376.1,0,1,0,0,0,0
Inter.NC_008533.0.1048680.8,0,0,0,0,0,1
Inter.NC_008533.1.518221.155,0,0,0,0,0,0
Inter.NC_008533.0.213160.40,0,0,0,0,1,0
ABJ55101.1,2,3,0,0,1,0
Inter.NC_008533.0.164957.21,1,1,0,0,0,0
Inter.NC_008533.1.65525.181,0,0,0,0,0,0
Inter.NC_008533.0.1162006.71,0,0,0,0,0,1
Inter.NC_005022.1.0.9,0,0,0,1,1,1
Inter.NC_008533.0.486398.0,0,0,1,0,0,0
Inter.NC_008533.0.444164.1,1,4,10,1,5,3
ABJ54393.1,21,14,8,11,9,7
Inter.NC_008533.0.1479761.140,1,0,2,0,0,0
Inter.NC_008533.1.1314072.10,0,0,2,1,0,1
Inter.NC_008533.0.349388.0,0,2,0,1,0,0
Inter.NC_008533.0.1106643.52,0,0,0,0,0,0
Inter.NC_008533.0.243276.19,0,0,0,0,0,0
Inter.NC_008533.1.1458160.14,2,1,0,0,1,1
Inter.NC_008533.0.1818322.232,0,0,0,0,0,0
Inter.NC_008533.1.1000029.26,0,0,0,0,0,0
ABJ54409.1,17,23,15,20,22,22
Inter.NC_008533.1.653374.19,0,0,0,0,0,0
Inter.NC_008533.0.1540553.48,0,1,0,0,1,0
ABJ54600.1,54,45,38,35,34,36
ABJ54353.1,167,149,124,171,127,155
Inter.NC_008533.1.218389.192,0,0,0,0,0,0
Inter.NC_008533.0.1586063.2,1,1,0,1,0,2
Inter.NC_008533.1.700465.142,0,0,1,1,0,0
Inter.NC_008533.1.65525.109,0,0,0,0,0,0
Inter.NC_008533.1.1158559.2,0,1,0,0,0,0
Inter.NC_008533.0.1190379.47,0,0,0,0,0,0
Inter.NC_008533.1.35663.31,0,0,0,0,0,1
Inter.NC_008533.1.870383.38,0,0,0,0,0,0
Inter.NC_008533.1.399679.68,0,0,0,1,0,0
Inter.NC_008533.0.1790608.9,1,0,0,0,0,0
Inter.NC_008533.0.1309679.11,0,1,0,0,0,0
Inter.NC_008533.1.588008.128,2,0,0,0,0,1
Inter.NC_008533.1.1695563.11,0,0,0,0,1,0
Inter.NC_008533.0.1678487.67,0,3,2,2,1,0
Inter.NC_008533.1.666908.104,0,1,0,0,1,0
ABJ55214.1,108,110,121,180,240,156
ABJ55180.1,1,0,0,0,1,0
Inter.NC_008533.1.179084.57,1,0,1,0,0,1
Inter.NC_008533.1.1015892.42,0,0,1,0,0,0
Inter.NC_008533.1.2033704.3,0,0,0,1,0,0
Inter.NC_008533.1.1105463.10,1,0,0,0,0,1
Inter.NC_008533.1.887754.54,0,1,0,0,0,0
Inter.NC_008533.0.1902224.32,0,1,0,0,0,0
Inter.NC_008533.1.1272484.0,0,0,0,0,0,1
ABJ53935.1,76,64,66,65,50,59
Inter.NC_008533.1.994457.24,0,0,1,0,1,0
ABJ54973.1,43,24,40,84,104,80
Inter.NC_008533.1.2014755.12,0,0,0,1,0,0
ABJ53797.1,0,1,2,2,0,0
Inter.NC_008533.0.1871234.35,1,0,0,0,0,0
Inter.NC_008533.0.1190379.186,0,0,0,1,0,0
Inter.NC_008533.0.1558696.136,0,0,0,0,3,0
Inter.NC_008533.0.866460.0,3,2,0,2,1,1
Inter.NC_008533.1.1907070.54,0,0,0,1,0,0
ABJ54506.1,21,13,14,14,16,10
ABJ54861.1,83,55,74,93,105,74
Inter.NC_008533.1.1329133.42,0,0,0,1,0,0
Inter.NC_008533.0.1321450.19,2,0,0,0,0,0
Inter.NC_008533.1.415930.15,0,0,0,0,0,0
Inter.NC_008533.1.2033704.27,0,0,0,0,1,0
Inter.NC_008533.0.503794.35,2,1,1,3,2,0
Inter.NC_008533.0.503794.17,0,0,0,0,1,0
Inter.NC_008533.0.774711.0,0,1,2,2,1,1
Inter.NC_008533.1.887754.125,1,0,0,0,0,0
Inter.NC_008533.0.1343356.16,0,0,0,1,0,0
Inter.NC_008533.1.1781794.2,1,0,0,0,0,0
Inter.NC_008533.0.1667285.7,0,0,0,0,0,0
Inter.NC_008533.0.1190379.70,0,1,0,0,1,1
Inter.NC_008533.0.1504856.20,0,0,1,1,1,0
Inter.NC_008533.1.949173.378,0,0,0,0,0,0
Inter.NC_008533.1.1958987.0,0,0,0,0,0,0
Inter.NC_008533.1.1144917.0,1,3,0,2,0,1
ABJ54769.1,101,104,86,100,86,90
Inter.NC_008533.0.701911.0,1,0,0,2,0,0
ABJ54517.1,321,353,350,385,380,354
Inter.NC_008533.0.997969.2,1,0,0,0,0,2
Inter.NC_008533.1.717143.118,12,18,8,14,15,14
Inter.NC_008533.0.1709836.122,0,2,1,0,1,1
Inter.NC_008533.0.1678487.72,1,1,0,1,1,4
Inter.NC_008533.0.1977181.7,0,0,0,0,0,0
Inter.NC_008533.1.887754.84,1,0,0,1,0,0
Inter.NC_008533.0.1415114.147,0,0,0,0,0,2
Inter.NC_008533.0.662009.19,0,0,1,1,0,1
Inter.NC_008533.0.985300.2,1,0,0,1,1,0
Inter.NC_008533.0.459448.28,0,0,0,0,0,0
Inter.NC_008533.0.473290.1,1,1,1,1,3,1
Inter.NC_008533.1.1069169.26,1,1,1,0,0,0
Inter.NC_008533.1.834806.47,0,1,0,0,1,0
Inter.NC_008533.0.1285442.24,2,3,3,3,6,3
Inter.NC_008533.0.1084820.53,0,0,0,0,0,0
Inter.NC_008533.0.698182.4,4,4,3,5,3,9
Inter.NC_008533.0.1633846.45,0,0,0,1,0,0
Inter.NC_008533.0.1558696.191,0,1,0,0,0,0
Inter.NC_008533.1.113089.101,0,0,0,1,0,0
ABJ54229.1,388,348,290,516,374,338
Inter.NC_008533.1.292680.76,1,1,0,0,0,0
Inter.NC_008533.0.1349452.56,0,1,1,1,2,1
Inter.NC_008533.1.35663.80,0,0,0,0,0,0
Inter.NC_008533.0.1145128.99,2,1,0,1,1,1
Inter.NC_008533.1.815602.22,1,0,0,0,0,0
Inter.NC_008533.1.779281.2,0,1,0,0,0,1
Inter.NC_008533.1.247146.125,1,1,2,2,0,1
Inter.NC_008533.0.1376376.7,0,1,1,0,1,1
Inter.NC_008533.0.1455480.13,0,0,0,0,0,1
Inter.NC_008533.0.477288.0,0,0,0,0,0,0
Inter.NC_008533.1.810651.0,0,0,0,1,0,0
ABJ55133.1,257,257,199,201,182,152
ABJ54363.1,79,73,61,61,55,44
Inter.NC_008533.1.1463047.9,0,0,0,0,1,0
Inter.NC_008533.0.1558696.203,0,0,0,1,0,0
Inter.NC_008533.1.518221.93,0,0,0,0,0,0
Inter.NC_008533.0.1818322.80,0,0,0,0,0,0
ABJ53834.1,0,0,1,0,0,0
Inter.NC_008533.0.1889188.18,0,0,0,0,0,0
Inter.NC_008533.0.1342898.0,0,0,1,1,1,0
ABJ53838.1,42,43,32,34,36,35
ABJ54002.1,74,49,56,105,108,100
Inter.NC_008533.1.639893.91,0,0,0,0,0,0
Inter.NC_008533.0.101068.2,0,0,0,0,1,0
Inter.NC_008533.0.1558696.112,0,0,0,0,1,0
Inter.NC_008533.0.1889188.13,0,1,1,0,1,0
Inter.NC_008533.0.1331536.45,1,0,0,0,0,0
Inter.NC_008533.1.518221.51,0,0,0,0,1,0
Inter.NC_008533.0.905791.2,0,0,0,0,1,0
Inter.NC_008533.1.179084.64,0,0,0,0,0,1
Inter.NC_008533.0.537864.31,0,0,1,0,1,0
Inter.NC_008533.1.1290858.37,0,0,0,0,0,0
Inter.NC_008533.1.887754.65,0,0,0,0,1,1
Inter.NC_008533.1.757283.20,0,2,0,0,1,0
Inter.NC_008533.1.1546263.7,2,1,0,8,0,1
Inter.NC_008533.0.1540553.13,1,0,0,0,1,0
Inter.NC_008533.1.1739100.70,0,0,0,0,0,0
ABJ53644.1,96,99,92,72,75,62
Inter.NC_008533.1.1015892.61,0,0,0,1,0,0
ABJ54643.1,0,0,1,0,2,1
Inter.NC_008533.0.686329.0,8,12,9,12,9,7
Inter.NC_008533.1.949173.260,1,0,0,1,1,1
Inter.NC_008533.1.666908.246,1,0,0,0,1,1
Inter.NC_008533.1.262159.0,2,4,8,0,4,3
ABJ55019.1,6,7,18,3,10,5
Inter.NC_008533.1.479581.109,0,0,0,0,0,1
Inter.NC_008533.0.1790608.0,1,4,3,5,3,4
Inter.NC_008533.0.222434.0,0,0,0,1,0,1
Inter.NC_008533.0.963006.2,1,0,0,0,0,0
ABJ54321.1,1,0,0,1,2,0
Inter.NC_008533.0.1994815.170,0,0,0,0,1,0
Inter.NC_008533.1.1395452.2,1,0,0,1,1,0
Inter.NC_008533.1.382966.52,0,0,0,0,0,1
Inter.NC_008533.1.1015892.57,0,0,0,0,0,0
Inter.NC_008533.1.1329133.23,2,1,1,2,0,1
Inter.NC_008533.1.343145.24,2,1,1,1,0,3
Inter.NC_008533.0.1807419.4,4,4,2,3,5,3
Inter.NC_008533.0.1889188.48,0,0,0,1,0,0
Inter.NC_008533.1.757283.69,0,0,0,1,0,0
Inter.NC_008533.0.1461354.0,1,0,0,0,0,1
Inter.NC_008533.0.1889188.4,0,1,0,1,0,0
Inter.NC_008533.1.137708.170,0,0,0,0,0,0
Inter.NC_008533.1.218389.139,0,0,0,0,1,0
ABJ55327.1,15,16,19,22,17,21
ABJ55398.1,424,407,402,488,409,394
Inter.NC_008533.1.666908.152,0,0,1,0,0,0
Inter.NC_008533.0.1850193.58,0,0,0,0,0,0
ABJ54896.1,3,5,9,3,10,5
Inter.NC_008533.1.425822.7,0,0,0,0,1,0
ABJ55078.1,107,89,83,80,62,66
Inter.NC_008533.1.588008.107,2,0,1,0,1,0
Inter.NC_008533.1.757283.187,0,1,0,0,0,0
Inter.NC_008533.0.1504856.87,1,0,0,0,0,0
Inter.NC_008533.0.1405462.58,0,1,0,0,1,0
Inter.NC_008533.0.1889188.3,2,1,2,1,2,0
Inter.NC_008533.0.662009.42,0,0,0,0,0,0
Inter.NC_008533.1.1787543.1,0,1,0,0,0,0
Inter.NC_008533.1.0.172,1,1,0,0,1,0
Inter.NC_008533.0.1130095.0,13,20,18,14,4,8
Inter.NC_008533.1.247146.85,0,0,0,0,1,0
Inter.NC_008533.1.870383.126,2,1,0,1,1,1
rna26,5,7,5,4,9,4
ABJ55153.1,106,117,110,89,123,96
Inter.NC_008533.1.218389.212,0,0,0,2,0,0
Inter.NC_008533.0.1994815.44,1,0,0,0,0,0
Inter.NC_008533.1.564781.108,0,0,0,2,0,0
ABJ54848.1,7,10,7,8,10,7
Inter.NC_008533.1.1286983.23,0,0,0,1,1,0
Inter.NC_008533.0.1504856.277,0,0,0,0,0,0
Inter.NC_008533.1.0.286,0,0,0,0,0,0
Inter.NC_008533.0.1216026.220,0,0,0,1,0,0
Inter.NC_008533.0.730753.36,0,0,0,0,1,0
Inter.NC_008533.1.1005112.28,0,0,0,0,1,1
Inter.NC_008533.1.479581.250,0,0,1,0,0,0
Inter.NC_008533.1.31054.14,0,1,0,0,1,2
ABJ55168.1,331,317,325,341,422,336
Inter.NC_008533.0.1913475.81,0,0,0,1,0,0
Inter.NC_008533.0.836024.0,0,0,0,1,1,0
Inter.NC_008533.1.218389.182,1,0,1,0,1,0
ABJ54089.1,39,36,54,39,45,40
Inter.NC_008533.1.247146.18,0,1,3,0,1,2
ABJ54698.1,18,17,17,20,15,8
Inter.NC_008533.1.399679.19,0,0,0,0,1,1
Inter.NC_008533.1.1639508.0,3,3,6,5,7,0
Inter.NC_008533.0.562705.1,1196,1101,919,1168,911,951
Inter.NC_008533.0.1709836.133,0,3,0,2,1,0
Inter.NC_008533.0.555547.0,6,10,6,7,3,2
Inter.NC_008533.1.505160.10,0,0,1,0,0,0
Inter.NC_008533.1.700465.49,1,0,0,1,1,0
Inter.NC_008533.1.505160.116,0,0,1,0,0,0
Inter.NC_008533.0.1349452.47,0,0,0,0,0,1
Inter.NC_008533.1.1028489.5,0,0,0,1,0,0
Inter.NC_008533.1.746571.32,0,1,0,0,0,0
Inter.NC_008533.1.1005112.93,0,1,0,0,1,0
Inter.NC_008533.1.949173.332,0,0,0,0,0,0
Inter.NC_008533.1.870383.63,0,0,0,0,0,1
Inter.NC_008533.1.1458160.29,0,2,1,0,1,1
Inter.NC_008533.0.846548.1,4,3,3,1,4,2
Inter.NC_008533.0.1913475.50,0,0,0,0,0,0
Inter.NC_008533.1.247146.11,2,2,2,1,0,3
Inter.NC_008533.0.2016651.19,1,0,0,0,0,1
Inter.NC_008533.1.1327148.1,5,7,1,5,2,2
Inter.NC_008533.0.612648.0,0,1,0,2,0,1
Inter.NC_008533.1.1173639.25,1,2,0,0,0,0
Inter.NC_008533.1.247146.25,4,1,0,6,1,1
Inter.NC_008533.0.537864.16,0,1,0,2,0,0
Inter.NC_008533.1.666908.25,0,0,0,0,1,0
Inter.NC_008533.1.0.214,0,0,0,0,0,0
Inter.NC_008533.0.1770050.47,0,0,0,0,1,0
ABJ53771.1,179,213,154,214,188,140
Inter.NC_008533.0.1653712.26,0,0,0,1,0,0
Inter.NC_008533.1.113089.198,0,0,0,0,0,3
Inter.NC_008533.1.476674.23,0,0,0,0,0,0
Inter.NC_008533.0.1387559.45,0,1,0,0,0,0
Inter.NC_008533.0.768471.1,50,44,39,30,31,30
Inter.NC_008533.0.415772.12,5,6,11,9,5,5
Inter.NC_008533.1.1314072.2,2,3,1,1,2,2
Inter.NC_008533.1.218389.189,0,0,0,0,1,2
Inter.NC_008533.1.848842.42,0,2,0,0,0,0
ABJ54724.1,79,117,99,147,150,109
Inter.NC_008533.0.1770050.160,1,0,0,1,0,1
Inter.NC_008533.0.459448.6,1,0,0,0,0,0
Inter.NC_008533.1.1251384.0,0,0,0,0,0,0
Inter.NC_008533.1.1256714.12,0,0,0,0,1,2
Inter.NC_008533.0.989688.23,0,0,0,0,1,1
Inter.NC_008533.1.1901575.9,0,0,0,1,0,0
Inter.NC_008533.1.382966.118,0,1,1,1,0,2
Inter.NC_008533.0.1923507.11,0,0,0,0,0,0
Inter.NC_008533.0.1216026.34,0,0,0,1,0,0
Inter.NC_008533.1.1005112.100,0,0,0,1,1,0
Inter.NC_008533.0.1653712.0,0,0,0,0,0,0
ABJ54579.1,623,508,498,784,604,633
Inter.NC_008533.0.1439453.25,0,0,1,0,0,0
Inter.NC_008533.0.1397152.10,0,0,0,0,1,0
Inter.NC_008533.1.887754.42,0,0,0,1,0,0
Inter.NC_008533.0.1598143.74,1,0,0,0,0,1
ABJ54950.1,280,299,267,296,287,283
ABJ54150.1,91,107,114,92,91,91
Inter.NC_008533.0.1275753.19,1,1,0,0,0,0
Inter.NC_008533.0.1479761.135,3,0,1,2,2,0
Inter.NC_008533.0.1923507.20,1,0,0,0,0,1
Inter.NC_008533.1.1708447.13,0,0,0,0,0,0
Inter.NC_008533.1.1605802.13,1,1,1,0,2,0
Inter.NC_008533.0.1759651.38,1,0,0,1,0,0
Inter.NC_008533.1.448351.58,1,0,1,0,1,1
Inter.NC_008533.0.833816.10,0,0,0,0,1,0
Inter.NC_008533.1.1999820.1,11,23,12,28,16,11
Inter.NC_008533.0.1994815.77,0,2,0,0,0,0
Inter.NC_008533.1.1662045.33,1,0,1,0,1,0
Inter.NC_008533.0.120060.5,1,0,2,1,0,1
Inter.NC_008533.1.757283.99,3,5,0,4,4,4
ABJ55483.1,69,78,51,69,47,49
Inter.NC_008533.1.1876436.8,0,1,0,0,0,0
Inter.NC_008533.1.179084.238,2,1,1,0,0,2
Inter.NC_008533.0.1376376.85,1,0,0,0,2,0
Inter.NC_008533.0.755167.16,3,1,0,4,0,2
Inter.NC_008533.1.0.31,0,0,0,0,0,0
Inter.NC_008533.0.1216026.195,0,0,0,0,0,3
Inter.NC_008533.0.1321450.32,0,1,0,0,0,0
Inter.NC_008533.1.1907070.28,0,2,1,0,0,0
Inter.NC_008533.1.65525.134,0,0,0,0,1,0
Inter.NC_008533.1.1706451.11,0,0,0,1,1,0
Inter.NC_008533.1.1290858.1,0,0,0,0,0,1
Inter.NC_008533.1.97961.7,0,0,0,0,0,0
Inter.NC_008533.1.343145.2,0,0,0,0,0,0
Inter.NC_008533.1.1274574.11,2,1,1,6,0,2
Inter.NC_008533.1.361081.29,0,0,0,0,1,0
ABJ54727.1,39,46,54,49,48,49
Inter.NC_008533.0.226816.2,0,0,1,0,0,0
Inter.NC_008533.0.1994815.57,0,0,0,0,1,1
Inter.NC_008533.1.541786.72,2,0,0,0,0,2
ABJ54080.1,287,304,275,321,374,359
ABJ54478.1,109,98,109,118,97,87
Inter.NC_008533.0.652374.1,1,0,0,1,1,0
Inter.NC_008533.0.1678487.53,0,0,0,0,2,0
ABJ54199.1,86,71,64,58,61,55
Inter.NC_008533.1.916617.259,0,0,0,0,0,0
ABJ54153.1,157,186,185,178,164,158
Inter.NC_008533.0.1788157.5,1,0,0,0,0,0
Inter.NC_008533.1.179084.204,1,1,0,1,1,0
Inter.NC_008533.0.1558696.237,0,0,0,1,1,0
Inter.NC_008533.1.757283.150,0,0,0,0,1,0
Inter.NC_008533.1.448351.56,4,1,1,2,3,4
Inter.NC_008533.1.218389.112,1,0,0,1,0,0
Inter.NC_008533.1.564781.216,0,0,1,0,0,0
Inter.NC_008533.0.1641580.5,1,2,1,2,1,0
Inter.NC_008533.1.1811529.14,0,1,0,0,0,0
Inter.NC_008533.1.1015892.92,5,3,1,1,1,1
Inter.NC_008533.0.556960.0,3,2,7,3,3,0
Inter.NC_008533.0.1850193.77,0,0,0,0,0,0
Inter.NC_008533.1.272147.90,0,0,0,1,0,0
Inter.NC_008533.1.1152536.0,3,2,3,2,5,3
Inter.NC_008533.1.994457.19,1,1,0,1,1,0
Inter.NC_008533.1.413745.10,0,1,0,0,0,0
Inter.NC_008533.1.113089.179,0,1,0,1,0,1
Inter.NC_008533.0.755167.20,4,2,1,0,1,0
Inter.NC_008533.1.1325642.0,0,0,0,0,2,0
Inter.NC_008533.1.991337.0,1,1,0,0,1,0
Inter.NC_008533.0.1667285.49,1,0,3,0,0,0
Inter.NC_008533.1.994457.16,2,0,1,0,0,0
Inter.NC_008533.1.179084.340,0,0,0,0,0,0
Inter.NC_008533.1.113089.157,1,0,0,0,0,0
Inter.NC_008533.1.479581.238,0,1,0,0,0,1
Inter.NC_008533.0.1667285.80,1,2,1,2,0,1
ABJ55227.1,0,0,0,1,0,0
Inter.NC_008533.0.503794.9,0,0,0,0,0,0
Inter.NC_008533.0.1415114.101,1,0,1,0,0,0
Inter.NC_008533.1.1276691.13,2,0,1,1,0,1
Inter.NC_008533.0.1131731.50,2,0,0,2,0,0
Inter.NC_008533.0.1972472.0,2,1,3,5,4,0
Inter.NC_008533.0.496851.2,5,7,8,4,4,6
Inter.NC_008533.0.233681.2,0,3,0,3,1,2
Inter.NC_008533.0.1750693.21,1,0,0,0,0,0
Inter.NC_008533.1.734195.54,0,0,0,0,0,0
ABJ53831.1,49,56,54,53,51,43
Inter.NC_008533.1.815602.41,0,0,0,0,0,0
Inter.NC_008533.1.617124.17,0,3,0,0,0,0
Inter.NC_008533.0.379716.19,0,1,1,1,0,0
Inter.NC_008533.0.1048680.70,2,1,0,0,0,0
Inter.NC_008533.1.1654685.4,0,0,0,0,0,1
Inter.NC_008533.0.1813076.1,0,0,0,0,0,0
Inter.NC_008533.0.1504856.167,0,0,0,0,1,0
Inter.NC_008533.1.700465.160,1,1,0,2,0,5
Inter.NC_008533.1.1948220.68,1,0,0,0,0,0
Inter.NC_008533.0.271731.4,0,0,0,0,0,0
Inter.NC_008533.1.435802.9,0,0,0,0,0,1
Inter.NC_008533.0.1397152.58,0,0,0,0,0,0
Inter.NC_008533.0.1889188.32,1,0,0,0,1,1
Inter.NC_008533.0.1609823.220,0,0,0,1,0,0
Inter.NC_008533.0.1609823.148,1,0,0,0,0,0
Inter.NC_008533.0.1015367.2,0,0,0,0,0,1
Inter.NC_008533.0.1321450.71,0,0,0,0,0,0
Inter.NC_008533.0.1609823.219,0,0,0,0,0,0
Inter.NC_008533.0.1697463.20,0,0,0,0,0,0
Inter.NC_008533.1.848842.129,0,0,1,0,0,0
Inter.NC_008533.0.1946501.36,41,22,22,23,31,29
Inter.NC_008533.1.757283.148,1,0,0,0,0,0
Inter.NC_008533.1.717143.112,1,1,3,1,0,1
Inter.NC_008533.0.1770050.84,0,0,0,0,0,0
Inter.NC_008533.1.1221085.0,3,5,2,3,1,1
Inter.NC_008533.0.1653712.42,1,1,0,0,0,0
Inter.NC_008533.1.103670.7,0,0,0,0,0,1
ABJ54450.1,112,99,95,93,89,79
Inter.NC_008533.1.1025690.12,2,1,2,2,3,3
Inter.NC_008533.0.411331.0,1,2,2,0,0,2
Inter.NC_008533.0.457998.1,0,0,0,0,0,0
Inter.NC_008533.1.0.45,0,0,0,0,0,0
Inter.NC_008533.0.503794.29,1,0,1,0,0,0
Inter.NC_008533.0.20118.11,1,1,1,2,0,1
rna1,195,167,174,167,83,155
Inter.NC_008533.1.218389.117,0,1,0,0,0,0
Inter.NC_008533.1.588008.117,0,1,0,0,1,0
Inter.NC_008533.1.179084.138,1,0,0,0,0,0
Inter.NC_008533.0.1759651.55,0,1,0,2,0,0
Inter.NC_008533.0.1376376.52,1,0,1,1,0,0
Inter.NC_008533.1.1318306.28,0,0,0,1,0,1
Inter.NC_008533.0.1415114.82,1,0,0,0,0,0
Inter.NC_008533.0.1558696.162,0,0,0,0,0,1
Inter.NC_008533.0.1405462.27,0,2,1,0,0,0
Inter.NC_008533.0.1644695.22,0,0,0,0,0,0
Inter.NC_008533.0.1415114.166,2,1,0,1,0,0
Inter.NC_008533.0.421968.3,0,1,0,0,0,0
rna15,1,5,1,2,3,0
Inter.NC_008533.0.411331.9,1,0,0,0,0,0
Inter.NC_008533.0.1678487.62,2,4,0,2,2,3
Inter.NC_008533.1.949173.275,1,2,1,0,2,1
ABJ54855.1,26,24,20,27,11,19
Inter.NC_008533.1.757283.195,0,0,1,0,0,1
Inter.NC_008533.0.948274.6,0,0,0,0,0,0
Inter.NC_008533.0.813623.14,1,0,0,0,0,0
Inter.NC_008533.0.1667285.37,0,0,0,0,0,0
Inter.NC_008533.1.1028489.171,0,0,0,0,1,0
Inter.NC_008533.1.372903.56,0,1,1,0,0,0
Inter.NC_008533.0.1275753.12,0,0,0,0,0,0
Inter.NC_008533.1.0.192,0,0,0,1,0,0
Inter.NC_008533.0.629461.9,3,5,2,1,3,1
Inter.NC_008533.0.691983.18,1,0,0,0,0,0
Inter.NC_008533.1.554771.79,2,1,1,3,3,0
Inter.NC_008533.0.1790608.23,0,0,0,0,0,0
Inter.NC_008533.0.809280.9,3,2,1,3,0,1
Inter.NC_008533.0.1558696.87,1,0,0,0,0,0
rna45,19,20,12,16,12,17
Inter.NC_008533.0.908220.8,0,0,1,0,0,0
Inter.NC_008533.0.1956770.121,0,0,0,1,0,0
Inter.NC_008533.1.1611772.0,0,0,0,1,2,0
Inter.NC_008533.0.1397152.63,0,1,0,0,0,0
Inter.NC_008533.0.517152.16,0,0,0,1,1,0
Inter.NC_008533.1.372019.0,2,0,2,4,3,2
Inter.NC_008533.0.2016651.47,0,5,0,2,1,2
ABJ53767.1,4,1,0,2,1,1
Inter.NC_008533.0.1667285.41,0,0,0,0,0,2
Inter.NC_008533.1.2033704.38,1,0,0,0,0,0
Inter.NC_008533.1.1711557.0,0,0,1,1,0,1
Inter.NC_008533.1.1605802.26,0,0,0,0,1,0
Inter.NC_008533.0.1349452.48,1,2,0,1,1,2
Inter.NC_008533.0.1994815.177,0,1,0,1,3,0
Inter.NC_008533.0.1878275.7,3,12,4,6,2,7
Inter.NC_008533.0.23922.0,6,3,1,1,3,3
Inter.NC_008533.0.1678487.5,0,0,0,0,0,0
Inter.NC_008533.0.1709836.106,3,0,1,0,2,1
Inter.NC_008533.0.1458345.2,1,6,6,5,4,1
Inter.NC_008533.0.1608121.7,0,0,0,1,0,0
Inter.NC_008533.0.134257.18,0,0,0,1,0,0
rna36,0,0,0,1,0,0
Inter.NC_008533.1.1476328.17,0,1,0,0,1,0
Inter.NC_008533.0.1770050.3,0,0,0,0,1,2
ABJ54397.1,20,26,19,20,25,17
Inter.NC_008533.0.800304.18,0,0,1,0,0,0
Inter.NC_008533.1.2043724.9,2,2,0,4,2,1
Inter.NC_008533.1.609796.38,1,0,0,1,1,0
ABJ55143.1,4,4,2,4,3,2
Inter.NC_008533.1.1015892.66,0,0,0,0,0,1
Inter.NC_008533.0.1214823.0,1,1,0,0,0,1
ABJ54108.1,1,2,3,1,0,0
Inter.NC_008533.0.312324.1,0,0,1,0,0,0
Inter.NC_008533.1.870383.47,0,0,1,0,0,0
Inter.NC_008533.0.1190379.67,0,0,0,0,0,0
Inter.NC_008533.0.8266.0,2,2,3,3,1,4
Inter.NC_008533.0.1767281.2,1,0,0,0,0,0
Inter.NC_008533.0.1994815.4,0,0,1,0,0,1
Inter.NC_008533.0.1349452.24,0,0,0,0,0,0
Inter.NC_008533.1.564781.60,0,0,1,0,0,1
Inter.NC_008533.1.1286983.10,0,0,0,0,0,0
Inter.NC_008533.1.734195.38,0,0,0,0,0,1
Inter.NC_008533.0.1653712.59,0,0,0,1,0,0
ABJ55480.1,18,17,12,16,15,13
Inter.NC_008533.1.65525.147,0,1,0,0,0,0
Inter.NC_008533.1.1444487.2,8,6,3,7,4,6
Inter.NC_008533.1.382966.111,0,0,0,0,0,1
ABJ54715.1,3,1,2,1,2,2
Inter.NC_008533.1.399679.8,1,0,0,1,0,0
Inter.NC_008533.0.1972472.4,55,55,57,68,94,97
ABJ55330.1,39,41,34,29,31,34
Inter.NC_008533.1.1808494.0,27,47,50,35,72,34
Inter.NC_008533.1.35663.171,0,0,0,0,0,0
ABJ55278.1,10,6,4,11,6,12
Inter.NC_008533.1.757283.114,0,0,0,0,0,0
Inter.NC_008533.1.666908.16,0,1,1,0,0,0
Inter.NC_008533.1.1632724.7,0,1,0,0,0,0
Inter.NC_008533.0.659210.0,2,1,2,1,0,0
Inter.NC_008533.0.469109.0,2,0,1,4,0,6
Inter.NC_008533.1.757283.179,1,0,1,0,0,1
Inter.NC_008533.0.1633846.14,0,0,0,0,2,2
Inter.NC_008533.1.887754.17,0,0,0,0,1,0
Inter.NC_008533.0.1479761.47,0,0,0,0,0,1
Inter.NC_008533.1.564781.31,1,0,0,0,1,0
Inter.NC_008533.1.1579140.0,7,4,6,8,9,6
Inter.NC_008533.1.1720577.7,62,76,66,60,83,60
Inter.NC_008533.1.666908.227,3,0,2,2,2,0
Inter.NC_008533.0.1376376.76,0,0,0,1,0,0
Inter.NC_008533.1.179084.251,4,1,1,1,0,1
Inter.NC_008533.0.1145128.71,0,0,1,0,0,0
Inter.NC_008533.0.1850193.66,0,0,1,0,0,0
Inter.NC_008533.1.1858168.0,10,6,4,8,8,5
ABJ53671.1,17,11,8,11,14,10
Inter.NC_008533.1.479581.93,1,0,0,0,0,0
Inter.NC_008533.0.1479761.202,1,0,0,0,0,0
Inter.NC_008533.1.554771.74,0,0,0,0,0,0
Inter.NC_008533.0.353413.0,0,0,1,0,0,0
Inter.NC_008533.1.666908.47,0,0,0,0,0,0
ABJ54172.1,398,326,307,315,342,297
Inter.NC_008533.0.747209.1,0,1,0,0,0,0
Inter.NC_008533.0.1376376.89,1,0,0,1,1,0
Inter.NC_008533.1.554771.11,2,0,0,0,0,0
Inter.NC_008533.0.1479761.180,0,0,0,1,0,0
Inter.NC_008533.0.1750693.18,3,0,1,3,1,1
