,Untreated_1,Untreated_2,Untreated_3,SH9051_3,SH9051_2,SH9051_1,SH1009_1,SH1009_2,SH1009_3
FUN12,21229.6858,19403.43947,21897.18682,17361.43972,18505.07691,20814.07986,25350.58518,20096.94658,22419.87312
DRG1,5270.655175,4996.497693,5202.075596,4464.146545,4501.511431,4484.577565,5318.701397,5278.930335,5046.683658
CAALFM_C108110WA,7748.060511,7326.702895,7805.347004,7337.170275,7326.323528,7381.649161,8181.022646,7861.047254,7953.474491
BUD6,1124.209035,1090.931613,1115.687746,1036.284785,1011.703327,1043.797854,1217.823299,1142.145782,1173.182683
TERT,300.0522796,286.6399635,364.0782835,359.1279663,373.9892072,342.8607141,347.0141658,307.4637168,349.1954945
CAALFM_C108140WA,419.4809831,463.5686741,404.2832473,448.1760451,458.1083602,370.248996,356.8353215,444.3284434,366.322249
CAALFM_C108150CA,85.87022477,101.9851083,89.34436404,77.30547503,79.57217175,84.1936073,100.3940354,115.6603323,82.7793134
CAALFM_C108160WA,1495.326328,1644.123564,1463.013961,1603.843969,1573.25551,1511.427408,1534.282758,1764.783904,1648.925864
BUL1,71.0650136,62.58177101,84.87714584,104.7048839,129.5889654,117.6681741,82.93420316,61.68551057,77.07039524
CAALFM_C108180CA,3918.445889,3707.776779,4329.851242,3712.619902,3595.525418,4227.93922,4224.188163,3283.789602,3827.82963
CAT8,63.16890098,50.2199397,49.13940022,182.0103589,194.3834481,215.0487319,105.850233,76.14305212,102.760527
NTG1,246.7535194,299.0017948,268.0330921,313.1361014,314.8784511,299.2423392,279.3573159,291.078503,273.0765856
MLT1,6710.708715,6615.897595,7499.342557,6280.335933,6318.030437,6799.394575,6876.991425,6143.491319,6649.938177
CCR4,2508.002772,2557.353852,2493.824561,2618.600648,2511.070391,2709.411146,2737.919944,2689.102727,2718.396533
PLB5,925.819205,933.3182639,964.9191317,736.8483885,668.4062427,743.5411344,725.6742776,622.6381224,701.245448
CAALFM_C108240CA,832.0528676,864.5555773,833.1361947,761.3121465,811.6361519,812.5190295,617.6415656,547.4589064,534.7353348
LTP1,1824.002016,1875.907901,1771.252017,1947.31513,1813.108771,1784.295846,1517.914166,1706.953738,1526.184123
MED15,1541.71599,1491.145902,1557.942348,1466.846925,1407.290695,1384.629807,1338.950885,1547.920781,1420.569137
DIP2,5139.382303,3918.700525,4902.771977,6236.301169,6655.643795,6826.782857,8997.269803,8168.510971,9001.060974
NOT5,2158.599788,2008.797588,2142.031128,1946.33658,2002.945238,2156.573604,2502.212208,2123.330934,2715.542074
OPY2,914.9620501,932.5456495,934.7654088,1131.204166,1203.813284,1124.948319,742.0428703,705.5280272,1065.664724
TKL1,22040.02436,23062.54154,23620.41624,20790.28003,19381.50755,22717.05826,20016.60643,16205.94023,18245.70246
ADH2,169.7664214,126.7087709,153.0022234,106.6619845,152.3238716,267.7965341,81.84296364,165.7798097,117.0328224
CAALFM_C108340CA,268.4678292,394.033373,291.4859877,256.380183,214.8448637,233.3075865,129.8575023,121.4433489,109.4209315
CAALFM_C108350CA,9687.543173,13433.44756,8713.309103,12707.45441,10309.14322,9343.461649,2018.793103,3409.088295,1806.872599
OLE1,72513.95027,66128.84398,72013.79103,69427.16643,68719.66427,70749.00403,72946.08787,72486.25794,72658.35298
SDS24,3189.042485,3598.83814,3274.470942,3619.657622,3354.535412,3532.073983,2254.500838,2395.132715,2589.945874
TEF2,154460.7941,143199.4539,161607.2025,129225.3977,127047.2029,143390.8427,176802.6263,143305.0794,159925.8275
CAALFM_C108390CA,1199.222105,1252.408035,1184.929628,1258.415707,1294.752909,1415.061231,1370.596831,1428.405104,1448.162241
GCV2,16985.52526,15816.96316,17037.97022,7729.568952,7629.834526,7784.358343,16350.04166,16283.04712,16169.55922
SAM4,4243.17352,3950.377718,4083.037437,2760.490444,2833.90606,2664.77839,4863.654519,4922.310977,5234.126472
GCR3,3161.406091,2984.609647,3382.800984,2997.29962,3066.938848,3317.025252,4428.249953,3797.514245,4203.666743
CAF16,2619.535362,2917.392189,2456.970011,1862.181253,1714.211929,1824.871079,986.4805218,1128.652076,1060.907292
CAALFM_C108440CA,376.0523636,359.2657225,331.6909515,333.685658,327.3826495,256.6383451,348.1054054,424.0878852,304.4756355
CDC42,3007.431895,3085.822141,2797.595399,2429.740437,2458.780107,2144.401034,2433.464119,2665.97066,2578.528038
UPC2,3620.367637,3899.385164,3791.551449,1870.988206,1952.928444,1964.855631,1670.687698,1589.365733,1644.168432
CAALFM_C108470WA,1073.871317,1076.251938,966.0359362,942.3439551,921.900447,870.3387357,1069.414725,959.0169222,1007.624056
APS3,491.5330107,659.0401317,428.8529474,541.1383252,491.0739743,445.313176,269.5361603,409.6303437,274.9795583
CAALFM_C108490WA,1370.962554,1634.852191,1585.862462,1160.560676,1092.412244,1238.55897,1062.867288,1069.858074,1039.023106
ENO1,407922.0612,411294.3526,423531.3737,308669.9977,311636.4535,323539.8028,382938.8619,325550.1012,373169.1448
EAF6,615.8967845,696.1256257,474.641934,503.9534131,503.5781727,503.1328822,429.948369,586.9761866,421.5084579
CAALFM_C108520CA,1544.677032,1423.928444,1380.370424,1596.994117,1643.733719,1328.838862,1414.246412,1985.502372,1581.370332
CAALFM_C108530WA,72.05202768,94.25896374,83.76034129,108.6190852,75.02519051,99.40931946,72.021808,75.17921601,62.79809982
CAALFM_C108540CA,2790.288798,3251.161635,2988.568977,3565.837354,3302.245128,3461.067327,1728.523392,1795.626659,1958.158931
GCF1,5336.785119,5800.016728,5223.294883,4230.273019,4359.418267,3737.993288,4562.472413,5278.930335,4942.971645
TCP1,5841.149312,5904.31968,6242.937438,5230.351443,5266.541025,5313.326687,6849.710437,5970.964656,6380.667536
CAALFM_C108920WA,2151.69069,2032.748636,2082.840487,2176.295905,2151.858873,2040.934191,2226.128611,2608.140494,2256.925648
PCL2,306.9613782,321.4076141,297.0700104,292.5865447,314.8784511,278.954723,339.3754892,342.1618165,333.9717127
VCX1,2292.833703,2500.180383,2418.998656,993.2285715,946.9088439,964.6761511,1727.432153,1550.812289,1753.589363
ERG1,19308.9564,20783.32889,19808.76231,7970.29233,8503.99167,8757.14954,13714.69823,10465.3324,11907.85181
GCD6,5645.720525,5158.746729,5541.58418,4637.349951,4993.72215,5015.098729,5705.000186,5083.271606,5334.984026
CAALFM_C108610CA,10926.24584,13207.84414,10145.05254,38037.22936,33311.18459,34280.9995,4069.232152,6799.863705,3567.122367
CTR2,893.2477404,992.8095771,854.3554812,741.7411401,760.4826129,682.6782857,664.5648648,796.1286209,626.0780255
CAALFM_C108630WA,836.987938,826.6974689,843.1874357,1439.447516,1499.367065,1292.321153,1251.651724,1443.826482,1325.420501
RTG1,1290.0274,1364.437131,1171.527974,1040.198987,1044.668941,1085.387468,934.101025,1041.906827,969.5646018
FAD1,532.987602,576.3703849,521.5477251,487.3180578,463.7920868,549.7943995,544.5285181,469.388182,434.8292669
CAALFM_C108660CA,633.6630379,517.6516861,550.5846434,594.9585926,666.1327521,568.0532541,619.8240446,707.4556994,633.6899164
SWI6,1089.663542,1033.758143,1095.585264,1053.898691,1116.283895,1070.171755,1673.961416,1404.309202,1510.960341
CAALFM_C108680CA,946.5465006,1083.205469,897.9108586,831.7677693,753.662141,699.9227595,660.1999067,841.4289177,627.9809982
CAALFM_C108690WA,959.3776836,1063.117493,848.7714584,1038.241886,946.9088439,850.0511195,601.2729729,945.5232168,714.5662571
CAALFM_C108700WA,2271.119393,1994.890528,2368.742452,2166.510401,2071.149956,2485.232987,3027.098415,2411.517929,2754.553015
CAALFM_C108710WA,448.1043913,420.3022646,395.3488109,752.5051936,743.4314332,610.6572481,561.9883503,775.8880627,537.5897939
CAALFM_C108730WA,682.0267277,682.2185655,695.769235,723.1486841,674.0899693,802.3752214,698.3932897,697.8173384,665.0889663
SEC24,8264.268873,8039.053424,8502.233043,6738.297481,6843.206771,7388.749826,8979.809971,7155.519227,8480.597935
YMC2,262.5457447,265.7793732,240.1129784,145.8039972,113.6745311,122.7400781,294.6346691,300.7168641,353.0014399
CAALFM_C108760WA,420.4679971,479.7935777,376.3631335,501.0177622,455.8348696,453.4282225,373.2039142,512.7608067,429.1203488
CAALFM_C108770WA,413.5588986,425.7105658,495.8612204,482.4253062,454.6981243,470.6726962,313.1857409,292.0423391,313.0390127
CAALFM_C108780WA,1636.469341,1722.157624,1677.440435,1522.624293,1447.076781,1553.017021,1241.830568,1067.930402,1325.420501
TPO3,5858.915566,7915.435111,6314.412929,6312.628094,4475.366288,7155.44224,561.9883503,695.8896662,352.0499535
CAALFM_C108800WA,1019.585542,1256.271107,1101.169287,773.0547503,787.7645004,793.2457941,620.9152842,731.551602,640.3503209
MSS116,4386.290562,3569.478791,4239.390074,6703.06967,7022.81253,6578.259558,8189.752562,8517.41964,8487.25834
CAALFM_C108820CA,296.1042233,241.0557106,274.7339194,303.3505982,297.8272714,257.652726,202.9705498,290.1146669,239.774563
CAALFM_C108830CA,85.87022477,79.57928906,62.54105483,93.94083041,62.52099209,79.12170325,56.74445479,92.52826586,95.14863609
CAALFM_C108840WA,105.6105063,122.0730842,119.4980869,116.4474877,126.1787295,151.1427408,106.9414725,154.2137764,132.2566042
AFG1,91.79230923,80.35190352,93.81158225,205.4955665,204.6141559,197.8042581,162.5946878,140.720071,142.7229541
CAALFM_C108860CA,639.5851224,616.5463366,670.0827303,928.6442506,908.2595033,957.5754855,1071.597204,822.1521956,967.6616291
JIP5,3396.315442,2802.272635,3207.462669,4017.927601,4285.529822,3954.056401,4272.202702,4800.867628,4517.657242
HEM14,2066.807479,2248.30807,2158.783196,871.8883322,884.3878518,880.4825438,842.4369057,791.3094403,750.7227388
CAALFM_C108890CA,153.9741961,183.8822407,163.0534644,104.7048839,164.8280701,123.7544589,181.1457595,177.3458429,158.8982223
CAALFM_C108900WA,305.9743641,409.4856622,355.1438471,95.89793104,144.3666545,118.6825549,204.0617893,226.5014841,220.7448357
CAALFM_C108910CA,209.2469845,217.1046624,206.6088419,202.5599156,256.9044402,267.7965341,308.8207828,269.8741088,385.3519762
CAALFM_C108930CA,1660.157679,1749.971745,1504.33573,1812.275187,1802.878063,1313.62315,1164.352563,1632.738358,1248.350106
MSN4,1537.767933,1759.243118,1944.356723,1607.75817,1484.589376,2057.164284,883.9040073,631.3126473,742.1593615
PFK26,2053.976296,2304.708925,2241.426733,1933.615426,1769.912449,2095.710755,1572.476141,1531.535567,1671.761536
CAALFM_C108960WA,359.2731243,251.0996985,337.2749743,301.3934976,342.1603385,411.8386092,327.3718546,411.5580159,355.855899
CAALFM_C108970WA,611.9487282,1126.471878,553.9350571,1190.895736,1142.429037,598.4846784,313.1857409,1545.993109,534.7353348
ZWF1,5161.096613,5217.465428,5376.297106,3398.50525,3285.193948,4047.379435,4323.490959,3763.779981,4222.69647
KEX2,2037.197057,2175.682311,2231.375492,1867.074004,1716.485419,1917.179733,2253.409599,1796.590495,1977.188658
CAALFM_C109000WA,591.2214326,712.3505293,708.054085,723.1486841,751.3886504,854.1086427,323.0068965,273.7294532,322.5538764
NAR1,868.5723885,732.4385051,838.7202175,1639.071781,1519.82848,1640.253771,1466.625908,1375.394119,1424.375082
CAALFM_C109020WA,2035.223028,2255.2616,2082.840487,2563.80183,2406.489823,2144.401034,1664.140261,2273.689366,1902.972722
COX5,6500.474716,6882.449582,6611.482939,6663.927657,6878.445875,6328.721879,6097.846411,6189.755452,6001.024478
CAALFM_C109040CA,1437.092497,994.354806,1580.278439,1874.902407,2014.312691,2260.040447,2612.427399,2080.922146,2532.856693
HST1,814.2866142,801.2011918,932.5317997,882.6523857,982.1479485,913.9571106,1331.312209,1113.230699,1262.622401
CAALFM_C109060CA,447.1173772,491.3827946,463.4738885,419.7980859,397.8608588,427.0543214,257.5325256,222.6461397,211.2299721
CAALFM_C109070WA,805.4034875,783.4310593,958.2183044,582.2374385,595.6545428,826.7203609,759.5027026,559.0249396,733.5959843
PGA6,4410.965914,4312.733898,5089.278337,4593.315187,5563.231551,4800.049997,6217.882758,4979.177307,5808.824234
ARG81,458.9615462,523.8326018,562.8694935,699.6634765,707.0555833,710.0665676,775.8712953,724.8047493,826.8416477
ZCF28,93.76633739,96.57680711,89.34436404,111.5547361,87.52938893,110.5675084,105.850233,89.63675755,93.24566337
CAALFM_C109110WA,96.72737962,98.89465048,134.0165461,115.4689374,105.7173139,133.898267,147.3173346,93.49210197,116.081336
IPT1,665.2474884,740.9372642,641.045812,754.4622942,799.1319535,669.4913352,554.3496737,735.4069464,675.5553163
CAALFM_C109130WA,404.6757719,444.2533127,415.4512928,626.2722027,585.423835,591.3840127,374.2951537,349.8725053,392.9638671
SSU81,417.5069549,445.0259272,455.6562566,553.8594793,526.3130789,618.7722946,365.5652376,295.8976835,311.13604
AOX2,47.37667573,68.76268666,44.67218202,5398.662098,3154.468237,5530.404181,18.55107176,17.34904985,4.757431805
AOX1,280.3119981,323.7254574,281.4347467,458.9400986,358.0747729,499.0753589,172.4158434,153.2499403,203.6180812
CTA8,1440.053539,1467.967468,1551.241521,1771.176073,1750.587779,1723.432998,1851.833457,1866.950531,1855.398404
LYS143,87.84425292,117.4373975,99.395605,207.4526672,238.7165153,214.0343511,149.4998136,126.2625295,156.0437632
DAK2,21800.17994,24715.93648,23426.09225,14585.29247,13833.05369,16771.77233,10484.62926,8384.410258,9287.458369
LYS142,589.2474044,729.3480473,675.6667531,432.51924,422.8692556,467.6295538,363.3827586,346.0171609,374.8856262
CAALFM_C109210CA,699.7929811,754.0717099,670.0827303,1673.321042,1663.05839,1663.58453,484.5103448,634.2041556,619.417621
CAALFM_C109220WA,661.2994321,818.1987099,709.1708896,472.639803,485.3902477,459.5145073,411.3972972,411.5580159,425.3144033
GRP1,688.9358263,696.8982401,713.6381078,658.5643632,688.8676583,665.4338119,512.8825722,513.7246428,503.3362849
CAALFM_C109240CA,125.3507879,173.0656383,121.731696,42.07766362,39.78608588,37.53209,64.3831314,39.51728021,48.52580441
CRP1,11360.53204,14795.56685,12961.63361,4865.352175,3554.602587,6417.98739,2295.96794,1614.425472,1428.181028
PTC1,973.1958807,964.9954567,942.5830407,949.1938073,915.0799752,887.5832095,961.3820129,880.9461979,964.80717
FGR43,81.92216846,91.16850592,100.5124095,68.49852217,87.52938893,67.96351433,53.47073625,56.86633006,74.21593615
CAALFM_C109280WA,347.4289554,338.4051321,380.8303517,547.0096271,597.9280335,515.3054519,721.3093196,532.0375287,676.5068026
ARG5%2C6,376.0523636,321.4076141,397.58242,645.8432091,541.0907679,595.441536,375.3863932,371.0768996,332.06874
CAALFM_C109310CA,66.12994321,88.07804809,99.395605,180.0532583,161.4178341,198.8186389,72.021808,66.50469109,76.11890887
CAALFM_C109320CA,816.2606423,926.3647338,896.7940541,3646.07848,3914.95085,3322.097156,2007.880708,2644.766266,2414.872384
CAALFM_C109330WA,1289.040386,1151.968155,1268.689969,1562.744856,1703.981221,1522.585597,1774.355452,2051.043227,1804.969627
CAALFM_C109340CA,80.93515438,93.48634929,91.57797315,151.6752991,104.5805686,125.7832205,63.29189188,66.50469109,70.40999071
CAALFM_C109350WA,3388.419329,3360.872888,3396.202638,2830.946066,2946.443846,2670.864675,2935.434296,3278.970422,2882.052187
CAALFM_C109360CA,1672.001848,1872.817444,1814.807395,1657.664237,1708.528202,1755.893184,1636.859273,1639.485211,1588.982223
CEF1,1071.897288,897.7779989,1018.52575,1469.782576,1615.315087,1471.866557,1695.786207,1602.859439,1662.246673
RIM20,496.4680811,618.86418,600.8408482,564.6235328,570.646146,588.3408703,460.5030754,454.9306405,546.1531712
CAALFM_C109390WA,253.662618,224.0581925,206.6088419,478.5111049,449.0143978,391.550993,401.5761416,415.4133603,414.8480534
FTH1,140.155999,130.5718432,136.2501552,220.1738213,219.391845,277.9403422,547.8022366,437.5815906,534.7353348
CAALFM_C109430WA,1138.027232,1094.794685,1169.294364,1021.606531,937.8148814,910.9139682,1947.862535,1922.853025,2237.895921
CAALFM_C109440WA,211.2210126,283.5495057,256.8650466,355.213765,265.9984027,291.1272927,172.4158434,182.1650234,203.6180812
NUP188,2976.834459,2863.309177,3004.204241,3207.687938,3353.398667,3233.846025,3950.287045,3698.239126,4016.22393
ERG12,3636.159863,3425.772502,3630.731594,2363.199015,2632.70214,2368.579193,3796.422273,3491.9782,3627.066008
CAALFM_C109470CA,1236.728639,1153.513384,1112.337332,1317.128726,1258.377059,1254.789063,1240.739329,1382.140971,1340.644283
PPT2,337.5588146,288.9578069,314.9388833,356.1923153,392.1771322,348.9469989,266.2624417,330.5957832,308.2815809
GUA1,20905.94518,19608.1823,20903.23077,20386.13875,21046.83943,20181.10623,22525.36607,22702.19556,23347.57232
CAALFM_C109500WA,20.72729563,27.04150599,17.86887281,4.892751584,7.957217175,4.057523243,21.8247903,32.77042749,19.98121358
YTM1,5982.292325,5097.710187,6028.510964,5822.374385,6087.271139,5983.832403,8608.788536,7986.345947,8369.274031
CAALFM_C109520CA,1273.24816,1423.15583,1287.675647,1155.667924,1135.608565,1156.394124,998.4841564,1112.266863,999.060679
RAM2,576.4162214,638.1795414,597.4904345,531.352822,537.680532,531.5355449,411.3972972,473.2435264,416.7510261
CAALFM_C109540WA,245.7665054,224.830807,195.4407963,402.1841802,420.595765,412.85299,254.258807,435.6539184,434.8292669
CAALFM_C109550WA,28.62340826,19.31536142,13.40165461,14.67825475,22.73490622,25.35952027,24.00726933,33.7342636,35.20499535
CAALFM_C109560CA,27.63639418,36.31287947,17.86887281,33.27071077,53.42702961,34.48894757,29.46346691,57.83016616,29.49607719
CAALFM_C109570WA,903.1178812,902.4136857,920.2469497,1167.410528,1027.617761,988.0069098,1102.15191,1204.795128,1196.969842
LIP1,8.8831267,5.408301198,10.05124095,14.67825475,17.05117966,24.34513946,5.456197576,12.52986934,7.611890887
LIP6,353.3510398,413.3487344,394.2320063,186.9031105,231.8960434,171.430357,204.0617893,222.6461397,177.9279495
CAALFM_C109610WA,1444.001596,1527.458781,1503.218925,1272.115412,1304.983617,1221.314496,1110.881826,1122.86906,1062.810265
CAALFM_C109620CA,568.5201088,667.5388908,546.1174252,738.8054892,716.1495458,580.2258238,533.6161229,734.4431103,539.4927667
IDH1,16786.14842,17742.31839,16430.42855,17509.20082,16518.04611,16264.58192,13614.30419,16456.53762,14150.50516
ADE12,14881.21125,13665.2319,15350.47855,12288.63488,12075.64544,13011.46266,15747.67744,12989.61916,14014.44261
CAALFM_C109650WA,744.2086146,811.2451798,807.44969,686.9423224,671.8164787,692.8220938,455.0468778,393.2451299,476.6946668
DOA1,2438.911786,2359.564551,2388.844934,2049.084363,2040.457833,2175.846839,1998.059552,1813.939545,2070.434321
CAALFM_C109670CA,616.8837986,721.6219028,613.1256983,783.8188037,786.627755,584.2833471,489.9665423,669.8660914,553.7650621
MTS1,12105.72766,12235.89515,12344.0407,10487.12374,10762.7046,10274.66323,10812.00112,10130.88128,10752.74736
MLS1,1176.520781,1418.520143,1230.718615,1580.358762,1278.838475,1474.909699,972.2944081,848.1757704,849.6773203
CAALFM_C109700WA,79.9481403,69.53530112,109.446846,110.5761858,104.5805686,110.5675084,173.5070829,133.9732183,162.7041677
CAALFM_C109710CA,3228.523048,2395.104816,3220.864324,3810.474934,4396.930862,4194.464653,5913.426933,5132.427247,5990.558128
